timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
6364554,-0.04,-0.07,1.07,1.53,0.31,3.97,941.07,20.94,
6364593,-0.01,-0.07,1.01,0.61,0.98,3.66,941.08,20.93,
6364631,-0.05,-0.06,1.08,1.16,-0.61,3.91,941.07,20.94,
6364669,-0.04,-0.08,1.04,0.37,0.73,3.97,941.06,20.93,
6364719,-0.03,-0.07,1.15,0.73,0.61,3.85,941.09,20.94,
6364757,-0.01,-0.07,1.14,-15.62,1.22,4.09,941.08,20.94,
6364796,-0.03,-0.05,1.19,0.31,0.06,4.09,941.09,20.93,
6364834,-0.03,-0.07,1.15,-0.31,2.08,4.15,941.12,20.94,
6364872,-0.03,-0.05,1.2,0.0,1.04,4.33,941.07,20.93,
6364910,-0.04,-0.08,1.18,0.06,1.04,4.46,941.12,20.95,
6364949,-0.01,-0.07,1.12,-0.43,1.04,4.46,941.09,20.94,
6364987,-0.01,-0.06,1.24,0.12,0.37,4.33,941.09,20.93,
6365025,-0.01,-0.07,1.16,-0.24,0.55,4.58,941.1,20.94,
6365075,-0.02,-0.07,1.21,0.49,-1.04,4.58,941.14,20.93,
6365113,-0.02,-0.07,1.16,0.06,0.24,4.64,941.13,20.92,
6365152,-0.0,-0.04,1.25,0.85,-1.46,4.58,941.15,20.93,
6365190,0.0,-0.07,1.21,1.04,-0.98,4.7,941.09,20.93,
6365228,-0.02,-0.05,1.3,1.95,-2.38,4.46,941.17,20.94,
6365267,0.01,-0.06,1.38,2.32,-0.37,4.52,941.09,20.94,
6365305,0.01,-0.07,1.29,1.77,0.67,4.39,941.18,20.94,
6365343,-0.02,-0.05,1.35,2.62,0.31,4.52,941.15,20.93,
6365381,-0.01,-0.07,1.23,2.62,3.23,3.91,941.09,20.93,
6365420,0.02,-0.07,1.22,2.99,3.17,3.72,941.13,20.94,
6365470,0.0,-0.07,1.14,3.23,4.52,3.85,941.12,20.92,
