timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4287584,-0.03,0.02,1.29,-0.24,6.59,2.01,895.45,23.04,
4287622,-0.03,0.0,1.25,-0.12,7.26,2.08,895.52,23.05,
4287672,-0.03,0.01,1.27,0.43,5.98,2.26,895.54,23.04,
4287710,-0.02,0.0,1.21,0.31,5.68,2.2,895.56,23.04,
4287749,-0.02,0.02,1.19,0.67,5.19,2.01,895.57,23.04,
4287787,-0.03,-0.0,1.16,0.98,5.49,2.32,895.52,23.04,
4287825,-0.01,-0.02,1.13,1.28,4.82,2.38,895.62,23.06,
4287863,-0.04,-0.01,1.12,1.46,4.52,2.32,895.62,23.05,
4287901,-0.04,-0.02,1.07,1.77,4.27,2.44,895.66,23.03,
4287940,-0.01,-0.01,1.07,1.95,3.78,2.14,895.63,23.05,
4287978,-0.02,-0.02,1.05,1.77,3.54,2.2,895.66,23.06,
4288028,-0.03,-0.03,1.02,1.65,3.23,2.08,895.69,23.04,
4288066,-0.02,-0.02,1.04,1.46,3.23,1.95,895.67,23.05,
4288104,-0.02,-0.02,1.03,1.4,2.81,2.01,895.67,23.05,
4288143,-0.03,-0.02,1.04,1.4,2.32,2.14,895.65,23.05,
4288181,-0.01,-0.03,1.04,1.1,2.2,1.95,895.68,23.05,
4288219,0.0,-0.03,1.02,0.85,2.01,1.95,895.71,23.04,
4288257,-0.01,-0.01,1.04,0.92,0.79,2.01,895.73,23.06,
4288296,-0.03,-0.02,1.04,0.55,0.49,1.83,895.72,23.06,
4288334,-0.01,-0.02,1.08,0.37,-0.31,1.83,895.73,23.05,
4288372,-0.02,-0.02,1.11,0.06,-0.49,2.01,895.74,23.06,
4288422,-0.02,-0.02,1.12,-0.06,-1.04,1.89,895.73,23.04,
4288460,-0.02,-0.01,1.14,-0.55,-1.77,1.89,895.76,23.05,
4288499,-0.02,-0.0,1.16,-0.49,-2.08,1.71,895.74,23.05,
4288537,-0.01,-0.01,1.16,-0.79,-2.14,1.89,895.73,23.04,
4288575,-0.02,-0.01,1.16,-0.85,-2.38,1.89,895.79,23.06,
4288613,-0.02,-0.01,1.18,-0.49,-2.26,1.71,895.81,23.06,
4288651,-0.02,-0.02,1.15,-0.55,-1.65,1.65,895.78,23.05,
4288690,-0.01,-0.02,1.17,-0.43,-0.73,1.04,895.8,23.05,
4288728,-0.01,-0.02,1.12,-0.55,0.0,1.22,895.94,23.05,
4288778,-0.02,-0.0,1.14,-0.18,0.06,0.98,895.81,23.05,
4288816,-0.03,-0.02,1.1,-0.12,0.61,0.79,895.85,23.05,
4288854,-0.02,-0.02,1.15,-0.06,0.61,0.55,895.87,23.05,
4288893,-0.03,-0.02,1.17,0.06,1.04,0.61,895.87,23.06,
4288931,-0.02,-0.02,1.15,0.0,1.53,0.43,895.8,23.04,
4288969,-0.02,-0.01,1.16,0.12,1.71,0.49,895.85,23.05,
4289007,-0.02,-0.01,1.16,0.18,1.59,0.43,895.84,23.04,
4289045,-0.04,-0.01,1.15,0.18,1.71,0.49,895.8,23.04,
4289084,-0.03,-0.01,1.15,0.37,2.01,0.49,895.85,23.05,
4289122,-0.02,-0.0,1.17,0.37,2.14,0.49,895.91,23.05,
4289172,-0.03,-0.01,1.19,0.55,2.01,0.43,895.85,23.03,
4289210,-0.03,-0.01,1.2,0.73,2.26,0.37,895.88,23.05,
4289248,-0.03,-0.01,1.2,0.73,2.44,0.37,895.84,23.04,
4289287,-0.03,-0.0,1.18,0.49,2.93,0.49,895.87,23.04,
4289325,-0.02,-0.0,1.21,0.73,3.11,0.43,895.81,23.04,
4289363,-0.04,-0.01,1.17,0.79,3.48,0.37,895.85,23.05,
4289401,-0.04,0.0,1.19,1.4,2.99,0.43,895.88,23.06,
4289439,-0.02,-0.01,1.22,1.65,2.75,0.55,895.84,23.05,
4289478,-0.03,-0.0,1.18,1.89,2.56,0.37,895.89,23.05,
4289516,-0.03,0.0,1.24,2.5,2.32,0.61,895.91,23.06,
4289566,-0.03,-0.0,1.18,2.93,2.62,0.61,895.9,23.03,
4289604,-0.04,0.01,1.22,3.54,2.99,0.49,895.9,23.05,
4289642,-0.02,-0.0,1.2,3.85,3.97,0.43,895.9,23.04,
4289681,-0.03,0.0,1.22,4.46,3.6,0.43,895.92,23.06,
4289719,-0.04,-0.02,1.13,4.52,4.88,0.67,895.95,23.05,
4289757,-0.03,-0.0,1.13,4.94,3.97,0.43,895.94,23.05,
4289795,-0.04,-0.01,1.09,5.49,4.64,0.61,895.91,23.06,
4289834,-0.02,-0.03,1.01,5.49,4.58,0.61,896.0,23.06,
4289872,-0.04,-0.02,1.01,6.23,4.09,0.61,895.96,23.06,
4289949,-0.02,-0.04,0.95,6.23,4.09,0.85,895.9,23.03,
4289987,-0.05,-0.03,0.96,6.41,4.03,0.73,895.88,23.03,
4290026,-0.03,-0.04,0.93,6.16,4.21,1.04,895.96,23.05,
4290115,-0.04,-0.04,0.93,5.98,3.3,1.1,895.92,23.01,
4290154,-0.05,-0.03,0.93,5.8,2.08,1.22,895.89,23.02,
4290192,-0.03,-0.04,0.93,5.49,2.56,1.22,895.84,23.03,
4290230,-0.04,-0.04,0.93,5.37,1.77,1.34,895.87,23.04,
4290268,-0.04,-0.04,0.94,5.8,0.85,1.65,895.89,23.04,
4290307,-0.04,-0.05,0.9,5.31,0.92,1.65,895.88,23.03,
4290345,-0.04,-0.04,0.88,5.13,0.61,1.71,895.9,23.03,
4290395,-0.04,-0.04,0.84,4.88,-0.67,2.32,895.87,23.03,
4290433,-0.05,-0.05,0.78,4.94,-0.98,2.08,895.88,23.04,
4290471,-0.04,-0.06,0.75,4.33,-0.61,2.32,895.91,23.04,
4290510,-0.04,-0.06,0.76,4.33,-1.34,2.5,895.86,23.04,
4290548,-0.05,-0.06,0.7,3.85,-1.95,2.69,895.89,23.04,
4290586,-0.05,-0.05,0.69,3.85,-1.95,2.87,895.88,23.03,
4290624,-0.04,-0.06,0.7,3.66,-1.59,2.81,895.94,23.04,
4290663,-0.05,-0.06,0.67,3.3,-1.95,2.87,895.93,23.05,
4290701,-0.05,-0.05,0.69,3.23,-1.95,3.05,895.9,23.05,
4290751,-0.05,-0.06,0.72,2.32,-1.53,3.42,895.92,23.04,
4290789,-0.04,-0.05,0.75,2.08,-1.4,3.42,895.86,23.03,
4290827,-0.05,-0.05,0.74,1.22,-0.37,3.42,895.94,23.05,
4290866,-0.04,-0.05,0.78,1.46,0.24,3.66,895.9,23.05,
4290904,-0.04,-0.05,0.78,0.85,0.92,3.72,895.99,23.05,
4290942,-0.06,-0.05,0.79,0.73,1.16,3.85,895.96,23.04,
4290980,-0.06,-0.06,0.78,0.37,3.54,3.85,895.95,23.05,
4291019,-0.05,-0.05,0.8,0.24,4.21,3.97,895.91,23.04,
4291057,-0.05,-0.05,0.85,0.49,3.97,4.03,896.01,23.04,
4291095,-0.04,-0.05,0.87,0.18,4.46,4.33,896.01,23.05,
4291145,-0.03,-0.05,0.94,0.55,4.76,4.58,895.96,23.03,
4291183,-0.02,-0.05,0.96,0.18,5.31,4.7,895.97,23.04,
4291222,-0.03,-0.03,1.02,0.55,3.97,5.0,896.04,23.04,
4291260,-0.04,-0.04,1.0,0.24,4.27,4.94,896.01,23.04,
4291298,-0.03,-0.04,1.01,0.18,4.27,5.25,896.02,23.04,
4291336,-0.02,-0.04,1.04,0.18,3.72,5.25,896.04,23.06,
4291375,-0.04,-0.05,0.98,0.0,3.85,5.43,896.05,23.05,
4291413,-0.04,-0.03,1.03,0.12,3.6,5.31,896.07,23.05,
4291451,-0.02,-0.04,1.04,-0.06,4.76,5.55,895.98,23.04,
4291489,-0.02,-0.04,1.04,0.12,4.09,5.49,896.06,23.06,
4291539,-0.04,-0.05,1.05,-0.06,5.07,5.8,896.1,23.04,
4291578,-0.03,-0.04,1.05,-0.18,5.19,5.74,896.1,23.05,
4291616,-0.0,-0.03,1.06,0.06,4.76,5.8,896.04,23.05,
4291654,-0.04,-0.02,1.06,0.37,4.27,5.92,896.05,23.05,
4291692,-0.02,-0.05,1.07,0.61,4.46,6.04,896.14,23.06,
4291731,-0.01,-0.05,1.07,0.49,4.64,6.1,896.08,23.05,
4291769,-0.01,-0.04,1.08,1.22,3.72,6.16,896.1,23.05,
4291807,-0.02,-0.05,1.02,1.04,4.03,6.35,896.14,23.05,
4291845,-0.0,-0.04,1.04,1.71,3.3,6.04,896.13,23.06,
4291895,-0.01,-0.05,0.98,1.28,3.17,6.47,896.17,23.05,
4291934,-0.01,-0.04,1.0,1.4,2.56,6.1,896.16,23.05,
4291972,-0.0,-0.05,1.02,1.4,3.97,5.92,896.18,23.05,
4292010,-0.0,-0.05,1.01,1.16,4.09,5.98,896.19,23.05,
4292048,-0.0,-0.04,1.05,1.46,3.97,6.16,896.17,23.05,
4292087,-0.02,-0.05,1.01,0.98,4.46,5.98,896.13,23.05,
4292125,-0.01,-0.05,1.05,0.85,3.78,6.04,896.15,23.05,
4292163,0.01,-0.04,1.04,0.12,4.46,5.98,896.23,23.05,
4292201,0.01,-0.04,1.1,0.43,4.15,5.68,896.16,23.05,
4292240,0.01,-0.06,1.05,-0.18,5.07,5.8,896.22,23.06,
4292290,0.01,-0.04,1.11,0.18,3.72,5.68,896.24,23.03,
4292328,0.01,-0.05,1.07,-0.06,3.85,5.62,896.17,23.04,
4292366,-0.0,-0.04,1.06,-0.37,2.99,5.31,896.2,23.04,
4292404,0.02,-0.05,1.06,-0.61,4.15,5.25,896.26,23.05,
4292443,0.02,-0.06,1.02,-0.43,3.72,4.94,896.29,23.05,
4292481,0.02,-0.05,1.07,-0.24,3.17,4.82,896.2,23.04,
4292519,0.02,-0.06,1.04,-0.37,3.91,4.64,896.22,23.04,
4292557,0.01,-0.04,1.08,-0.06,2.87,4.52,896.21,23.06,
4292596,0.02,-0.05,1.11,-0.24,3.36,4.39,896.22,23.05,
4292634,0.03,-0.06,1.09,-0.67,2.56,4.21,896.23,23.05,
4292684,0.02,-0.05,1.13,-0.55,1.83,4.15,896.21,23.04,
4292722,0.03,-0.04,1.14,-0.85,1.22,3.97,896.24,23.04,
4292760,0.03,-0.05,1.18,-0.73,0.55,4.03,896.21,23.05,
4292799,0.02,-0.05,1.15,-0.98,0.0,3.66,896.26,23.06,
4292837,0.01,-0.05,1.17,-0.79,0.31,3.36,896.28,23.06,
4292875,0.03,-0.05,1.14,-0.85,0.43,3.05,896.24,23.06,
4292913,0.02,-0.04,1.13,-0.85,0.0,2.93,896.23,23.05,
4292952,0.01,-0.05,1.12,-0.85,0.43,2.56,896.3,23.05,
4292990,0.02,-0.06,1.12,-0.55,0.92,2.26,896.26,23.05,
4293066,0.0,-0.05,1.1,-0.73,1.4,1.89,896.34,23.04,
4293104,0.01,-0.05,1.1,-0.61,2.2,1.46,896.28,23.03,
4293142,0.01,-0.05,1.11,-0.37,1.83,1.46,896.29,23.03,
4293232,0.0,-0.05,1.11,-0.18,1.83,1.04,896.27,23.01,
4293270,0.0,-0.05,1.13,0.06,1.65,1.1,896.29,23.02,
4293309,0.0,-0.06,1.13,0.06,1.46,0.85,896.29,23.02,
4293347,-0.0,-0.05,1.13,0.0,1.28,0.85,896.29,23.03,
4293385,0.0,-0.05,1.13,0.0,1.59,0.79,896.25,23.01,
4293423,0.01,-0.04,1.17,0.06,1.46,0.73,896.3,23.03,
4293462,0.01,-0.04,1.23,0.24,1.46,0.55,896.29,23.04,
4293511,0.0,-0.05,1.26,0.12,1.71,0.49,896.25,23.03,
4293550,-0.0,-0.04,1.3,0.06,2.32,0.37,896.3,23.05,
4293588,-0.01,-0.04,1.27,-0.24,2.14,0.31,896.32,23.05,
4293626,-0.01,-0.04,1.31,0.12,2.2,0.31,896.27,23.05,
4293664,-0.0,-0.05,1.24,0.12,3.11,0.12,896.31,23.06,
4293703,-0.01,-0.03,1.26,0.18,3.05,0.12,896.28,23.05,
4293741,-0.0,-0.05,1.17,0.18,3.6,0.12,896.3,23.05,
4293779,-0.02,-0.04,1.19,0.49,2.99,0.06,896.25,23.05,
4293817,-0.01,-0.05,1.17,0.24,3.91,-0.12,896.27,23.04,
4293856,-0.01,-0.05,1.17,0.43,3.54,-0.06,896.28,23.05,
4293906,-0.02,-0.05,1.14,0.06,4.15,-0.06,896.24,23.02,
4293944,-0.02,-0.05,1.15,0.24,4.21,-0.06,896.29,23.04,
4293982,-0.01,-0.05,1.16,0.06,4.76,-0.31,896.25,23.04,
4294020,-0.02,-0.06,1.13,0.12,4.15,-0.24,896.28,23.05,
4294059,-0.03,-0.05,1.15,0.24,4.64,-0.12,896.24,23.04,
4294097,-0.01,-0.05,1.14,-0.06,4.76,-0.12,896.2,23.04,
4294135,-0.01,-0.03,1.22,0.0,3.54,-0.06,896.21,23.03,
4294173,-0.01,-0.04,1.21,-0.31,3.42,0.06,896.23,23.03,
4294212,-0.02,-0.06,1.21,-0.18,3.05,-0.06,896.25,23.04,
4294262,-0.01,-0.05,1.2,-0.18,3.42,0.0,896.23,23.04,
4294300,-0.01,-0.04,1.17,-0.43,2.75,0.06,896.23,23.05,
4294338,-0.03,-0.05,1.1,-0.43,2.62,0.06,896.19,23.04,
4294376,-0.03,-0.05,1.09,-0.55,2.38,-0.18,896.21,23.05,
4294415,-0.02,-0.06,1.07,-0.85,3.11,0.0,896.14,23.03,
4294453,-0.02,-0.06,1.08,-0.92,2.38,-0.12,896.14,23.03,
4294491,-0.04,-0.06,1.08,-1.1,2.87,0.18,896.13,23.05,
4294529,-0.03,-0.05,1.1,-1.16,2.56,0.12,896.08,23.03,
4294568,-0.03,-0.05,1.13,-1.22,2.75,0.06,896.13,23.04,
4294606,-0.03,-0.05,1.11,-1.46,2.62,0.31,896.17,23.04,
4294656,-0.04,-0.04,1.16,-1.22,3.23,0.31,896.11,23.03,
4294694,-0.02,-0.05,1.13,-1.22,3.48,0.18,896.12,23.03,
4294732,-0.03,-0.05,1.15,-0.98,3.48,0.24,896.07,23.03,
4294771,-0.04,-0.05,1.12,-0.92,3.6,0.49,896.09,23.03,
4294809,-0.04,-0.05,1.11,-0.55,2.99,0.49,896.07,23.03,
4294847,-0.04,-0.05,1.07,-0.73,3.42,0.43,896.01,23.04,
4294885,-0.03,-0.04,1.09,-0.31,2.32,0.49,896.06,23.05,
4294924,-0.03,-0.05,1.12,-0.31,3.17,0.61,896.03,23.05,
4294962,-0.02,-0.06,1.1,-0.37,2.81,0.61,896.04,23.05,
4295012,-0.05,-0.04,1.11,-0.43,2.87,0.73,896.04,23.03,
4295050,-0.05,-0.05,1.11,-0.55,2.44,0.79,895.93,23.04,
4295088,-0.04,-0.04,1.17,-0.61,2.5,0.73,895.96,23.04,
4295127,-0.04,-0.05,1.14,-0.31,3.05,0.98,895.97,23.04,
4295165,-0.04,-0.03,1.19,0.0,2.99,0.79,895.99,23.04,
4295203,-0.04,-0.04,1.15,0.06,4.27,0.92,895.9,23.05,
4295241,-0.04,-0.03,1.18,0.67,3.72,0.98,895.92,23.03,
4295279,-0.04,-0.04,1.14,0.98,4.52,0.98,895.91,23.05,
4295318,-0.05,-0.04,1.13,1.28,4.52,1.04,895.91,23.05,
4295356,-0.03,-0.05,1.09,1.53,4.64,1.22,895.94,23.05,
4295406,-0.04,-0.04,1.02,1.83,3.54,1.4,895.92,23.04,
4295444,-0.05,-0.05,0.92,1.16,4.03,1.34,895.87,23.04,
4295482,-0.02,-0.05,0.96,1.83,3.17,1.34,895.84,23.04,
4295521,-0.05,-0.06,0.89,1.53,4.09,1.53,895.86,23.04,
4295559,-0.04,-0.05,0.93,2.01,3.97,1.65,895.82,23.05,
4295597,-0.03,-0.06,0.88,1.89,4.52,1.59,895.9,23.05,
4295635,-0.03,-0.05,0.86,1.89,3.91,1.65,895.78,23.04,
4295674,-0.05,-0.06,0.84,1.89,4.33,1.71,895.84,23.06,
4295712,-0.03,-0.08,0.78,1.1,5.43,1.77,895.76,23.05,
4295762,-0.02,-0.05,0.79,1.04,4.27,1.71,895.76,23.03,
4295800,-0.04,-0.06,0.78,0.31,3.91,1.83,895.71,23.03,
4295838,-0.04,-0.06,0.8,0.24,3.72,1.89,895.76,23.05,
4295877,-0.02,-0.07,0.84,0.18,3.85,1.77,895.76,23.05,
4295915,-0.03,-0.06,0.85,0.06,2.87,1.89,895.79,23.04,
4295953,-0.04,-0.06,0.87,0.24,2.93,1.95,895.74,23.05,
4295991,-0.02,-0.05,0.87,-0.18,2.99,1.89,895.69,23.04,
4296030,-0.03,-0.05,0.91,0.24,2.26,2.01,895.67,23.05,
4296068,-0.04,-0.06,0.87,-0.12,2.38,2.26,895.71,23.06,
4296106,-0.04,-0.05,0.89,0.06,1.89,2.2,895.7,23.05,
4296182,-0.03,-0.06,0.9,0.31,1.71,2.2,895.71,23.02,
4296220,-0.03,-0.05,0.92,0.55,1.65,2.32,895.62,23.03,
4296258,-0.03,-0.06,0.9,0.61,2.2,2.14,895.67,23.03,
4296348,-0.04,-0.06,0.89,0.98,2.5,2.26,895.66,23.01,
4296386,-0.04,-0.05,0.91,1.16,2.26,2.32,895.61,23.02,
4296425,-0.03,-0.06,0.91,1.1,2.75,2.38,895.58,23.01,
4296463,-0.03,-0.05,0.93,1.16,2.38,2.38,895.65,23.01,
4296501,-0.03,-0.05,0.96,1.1,2.38,2.69,895.57,23.02,
4296539,-0.03,-0.05,0.96,1.16,2.38,2.5,895.6,23.02,
4296577,-0.04,-0.05,0.98,1.28,2.5,2.56,895.61,23.03,
4296627,-0.03,-0.04,0.97,1.34,2.44,2.56,895.58,23.02,
4296666,-0.03,-0.05,0.96,1.53,2.44,2.75,895.56,23.03,
4296704,-0.03,-0.04,0.96,1.4,2.5,2.62,895.52,23.02,
4296742,-0.03,-0.04,0.96,1.53,2.81,2.69,895.59,23.03,
4296780,-0.02,-0.04,0.95,1.53,2.44,2.87,895.52,23.03,
4296819,-0.03,-0.04,0.95,1.83,2.14,2.69,895.57,23.03,
4296857,-0.03,-0.05,0.93,1.83,2.2,2.99,895.51,23.03,
4296895,-0.03,-0.05,0.94,2.08,2.01,2.99,895.54,23.03,
4296933,-0.03,-0.04,0.93,2.2,2.26,3.05,895.54,23.03,
4296983,-0.03,-0.05,0.94,2.2,2.32,2.87,895.52,23.03,
4297022,-0.03,-0.05,0.93,2.32,2.5,2.87,895.54,23.02,
4297060,-0.03,-0.05,0.94,2.44,2.56,3.05,895.51,23.03,
4297098,-0.03,-0.05,0.94,2.5,2.69,2.99,895.5,23.04,
4297136,-0.03,-0.04,0.94,2.26,3.05,2.99,895.48,23.03,
4297175,-0.03,-0.05,0.94,2.26,3.54,2.69,895.46,23.02,
4297213,-0.02,-0.04,0.94,2.32,3.85,2.99,895.46,23.03,
4297251,-0.03,-0.05,0.95,2.44,4.27,2.87,895.46,23.03,
4297289,-0.03,-0.04,0.94,2.56,4.52,2.99,895.47,23.02,
4297328,-0.04,-0.04,0.94,2.69,4.7,3.17,895.51,23.04,
4297378,-0.02,-0.04,0.94,2.75,4.94,3.05,895.44,23.02,
4297416,-0.02,-0.04,0.94,2.62,4.7,3.17,895.45,23.04,
4297454,-0.02,-0.05,0.92,2.62,4.88,3.17,895.43,23.03,
4297492,-0.02,-0.04,0.92,2.5,4.64,3.23,895.46,23.03,
4297531,-0.02,-0.04,0.93,2.14,4.58,3.11,895.43,23.03,
4297569,-0.02,-0.04,0.92,2.14,4.46,3.3,895.42,23.03,
4297607,-0.02,-0.04,0.93,2.14,4.03,3.36,895.43,23.04,
4297645,-0.01,-0.04,0.94,2.08,3.85,3.23,895.45,23.05,
4297684,-0.02,-0.04,0.94,1.83,3.54,3.11,895.43,23.02,
4297722,-0.02,-0.04,0.96,2.14,3.23,3.17,895.42,23.03,
4297772,-0.02,-0.04,0.95,2.14,2.81,3.17,895.42,23.03,
4297810,-0.02,-0.04,0.96,2.32,2.5,3.3,895.46,23.05,
4297848,-0.02,-0.04,0.96,2.14,2.38,3.11,895.37,23.03,
