timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
3457100,-0.05,-0.09,1.09,2.69,4.52,2.26,912.53,24.86,
3457138,-0.06,-0.08,1.09,2.99,3.85,2.2,912.54,24.87,
3457176,-0.06,-0.09,1.04,2.93,3.72,2.38,912.5,24.86,
3457215,-0.06,-0.08,1.02,3.23,3.11,2.56,912.52,24.86,
3457253,-0.04,-0.09,0.97,3.11,3.72,2.62,912.5,24.87,
3457291,-0.04,-0.09,0.96,3.23,3.05,2.81,912.46,24.86,
3457329,-0.05,-0.09,0.91,3.17,2.75,2.87,912.48,24.87,
3457405,-0.06,-0.09,0.91,3.11,2.08,3.17,912.42,24.84,
3457443,-0.03,-0.09,0.95,3.17,1.71,3.05,912.38,24.85,
3457481,-0.03,-0.1,0.92,2.99,2.14,3.3,912.44,24.85,
3457571,-0.04,-0.09,0.89,2.87,2.93,3.42,912.41,24.82,
3457609,-0.05,-0.08,0.89,2.81,2.01,3.23,912.38,24.84,
3457648,-0.05,-0.09,0.89,2.87,2.81,3.54,912.38,24.84,
3457686,-0.05,-0.09,0.89,2.2,2.62,3.36,912.35,24.84,
3457724,-0.03,-0.1,0.95,1.89,3.11,3.6,912.38,24.84,
3457762,-0.04,-0.1,0.93,1.28,3.36,3.42,912.32,24.84,
3457812,-0.04,-0.09,0.98,1.1,2.99,3.66,912.36,24.85,
3457850,-0.04,-0.1,0.97,0.31,3.66,3.66,912.29,24.84,
3457889,-0.04,-0.08,0.98,0.43,3.78,3.54,912.28,24.85,
3457927,-0.03,-0.09,1.0,0.24,4.46,3.66,912.32,24.85,
3457965,-0.03,-0.1,0.98,0.31,4.52,3.66,912.36,24.85,
3458003,-0.05,-0.08,0.99,0.18,3.97,3.66,912.31,24.84,
3458041,-0.05,-0.09,1.01,0.55,4.33,3.78,912.3,24.86,
3458080,-0.02,-0.09,1.0,0.37,4.88,3.85,912.31,24.85,
3458118,-0.01,-0.07,1.06,0.24,4.52,3.66,912.36,24.86,
3458156,-0.01,-0.09,1.05,-0.12,5.07,3.78,912.28,24.85,
3458206,-0.03,-0.09,1.09,0.18,3.66,3.91,912.37,24.85,
3458244,-0.04,-0.09,1.07,0.06,4.7,3.85,912.3,24.85,
3458282,-0.03,-0.09,1.11,0.55,3.66,3.85,912.31,24.86,
3458321,-0.02,-0.1,1.04,0.37,3.78,3.54,912.29,24.87,
3458359,-0.03,-0.08,1.05,0.85,2.38,3.66,912.26,24.85,
3458397,-0.02,-0.09,1.02,1.16,2.5,3.85,912.33,24.86,
3458435,-0.02,-0.08,1.02,1.22,1.65,3.78,912.27,24.85,
3458474,-0.05,-0.09,0.99,1.22,2.38,3.78,912.25,24.87,
3458512,-0.03,-0.08,1.04,0.92,1.71,3.72,912.21,24.85,
3458550,-0.02,-0.09,1.08,1.16,1.89,3.6,912.2,24.87,
3458600,-0.02,-0.08,1.15,1.1,1.4,3.6,912.24,24.86,
3458638,-0.0,-0.09,1.13,0.79,3.05,3.6,912.18,24.85,
3458676,-0.02,-0.08,1.09,0.67,2.26,3.54,912.22,24.85,
3458715,-0.03,-0.08,1.11,0.98,1.53,3.48,912.25,24.87,
3458753,-0.03,-0.09,1.05,0.61,2.32,3.54,912.23,24.86,
3458791,-0.02,-0.08,1.04,0.85,1.59,3.36,912.17,24.86,
3458829,-0.02,-0.09,1.01,1.04,1.59,3.42,912.18,24.86,
3458867,-0.02,-0.09,1.0,1.22,1.22,3.17,912.2,24.86,
3458906,-0.01,-0.08,1.0,1.34,1.71,3.17,912.17,24.85,
3458955,-0.02,-0.08,0.96,1.4,1.89,2.93,912.14,24.85,
3458994,-0.03,-0.09,0.95,1.59,2.32,2.87,912.07,24.86,
3459032,-0.01,-0.08,0.92,1.1,3.05,2.69,912.17,24.86,
3459070,-0.02,-0.08,0.91,1.59,2.87,2.5,912.16,24.86,
3459108,-0.03,-0.09,0.89,1.46,3.42,2.75,912.08,24.86,
3459147,-0.03,-0.08,0.9,1.83,3.48,2.56,912.13,24.86,
3459185,-0.03,-0.08,0.93,1.83,3.72,2.75,912.07,24.87,
3459223,-0.02,-0.09,0.9,1.77,4.15,2.56,912.06,24.86,
3459261,-0.04,-0.07,0.95,2.01,3.54,2.56,912.1,24.86,
3459300,-0.02,-0.09,0.92,2.2,4.33,2.5,912.03,24.86,
3459349,-0.03,-0.08,0.88,2.69,3.11,2.44,911.96,24.85,
3459388,-0.02,-0.09,0.88,2.44,3.97,2.32,911.96,24.86,
3459426,-0.02,-0.08,0.9,2.01,4.46,2.32,912.01,24.86,
3459464,-0.0,-0.09,0.93,2.32,4.76,2.32,911.96,24.85,
3459502,-0.01,-0.09,0.92,1.95,4.46,2.14,911.99,24.87,
3459541,-0.03,-0.09,0.89,2.5,3.91,2.32,911.99,24.86,
3459579,-0.02,-0.09,0.85,2.2,3.78,2.2,911.98,24.86,
3459617,-0.01,-0.08,0.82,2.56,3.11,2.01,912.0,24.86,
3459655,-0.02,-0.09,0.73,2.87,3.78,2.2,911.94,24.86,
3459693,-0.02,-0.09,0.73,3.05,3.17,2.38,912.01,24.86,
3459743,-0.02,-0.07,0.67,2.62,3.42,2.08,911.95,24.86,
3459782,-0.02,-0.08,0.75,2.81,2.99,2.14,911.92,24.86,
3459820,-0.0,-0.1,0.65,1.59,3.97,2.01,911.9,24.85,
3459858,0.02,-0.07,0.77,2.26,2.62,1.77,911.91,24.86,
3459896,-0.01,-0.1,0.65,2.08,3.54,1.59,911.95,24.85,
3459935,-0.01,-0.08,0.72,1.59,1.71,1.83,911.95,24.87,
3459973,-0.0,-0.1,0.77,2.2,2.69,1.59,911.92,24.87,
3460011,0.0,-0.09,0.76,1.16,2.69,1.34,911.91,24.86,
3460049,-0.0,-0.08,0.88,1.71,2.14,1.22,911.9,24.86,
3460099,-0.0,-0.09,0.88,1.04,2.5,1.04,911.94,24.86,
3460137,-0.02,-0.08,0.96,1.1,2.38,0.92,911.91,24.86,
3460175,-0.0,-0.09,0.94,0.67,2.32,1.04,911.92,24.87,
3460214,-0.02,-0.08,0.99,0.79,1.4,0.98,911.9,24.86,
3460252,-0.01,-0.08,1.0,1.04,1.34,0.92,911.9,24.86,
3460290,-0.01,-0.08,1.01,0.92,1.4,0.73,911.96,24.87,
3460328,-0.01,-0.08,0.99,0.73,1.59,0.67,911.93,24.87,
3460367,-0.02,-0.07,1.02,0.49,1.46,0.67,911.9,24.86,
3460405,-0.03,-0.08,1.01,0.55,2.56,0.55,911.86,24.85,
3460443,-0.02,-0.08,1.02,0.55,2.01,0.49,911.88,24.86,
3460519,-0.03,-0.08,1.02,1.1,3.54,0.31,911.92,24.83,
3460557,-0.02,-0.07,1.09,1.65,4.21,0.06,911.83,24.84,
3460595,-0.04,-0.08,1.08,1.71,5.43,0.18,911.91,24.85,
3460685,-0.03,-0.07,1.1,2.14,7.02,0.12,911.9,24.81,
3460723,-0.04,-0.08,1.08,2.14,7.32,0.24,911.85,24.83,
3460762,-0.02,-0.08,1.07,2.32,7.57,0.31,911.81,24.83,
3460800,-0.05,-0.07,1.12,2.87,7.87,0.12,911.87,24.84,
3460838,-0.02,-0.07,1.13,2.44,8.24,0.24,911.86,24.85,
3460876,-0.02,-0.07,1.1,2.32,7.51,0.18,911.83,24.85,
3460915,-0.04,-0.07,1.07,2.38,7.39,0.18,911.79,24.83,
3460965,-0.01,-0.06,1.07,2.2,6.59,0.24,911.8,24.83,
3461003,-0.02,-0.08,1.02,2.62,5.62,0.31,911.81,24.83,
3461041,-0.02,-0.07,0.99,2.87,3.85,0.31,911.78,24.85,
3461079,-0.03,-0.09,0.93,2.99,3.17,0.31,911.8,24.84,
3461117,-0.02,-0.09,0.87,2.2,2.75,0.43,911.77,24.84,
3461156,0.0,-0.07,0.91,2.87,1.04,0.31,911.79,24.85,
3461194,-0.05,-0.09,0.82,2.44,0.37,0.43,911.75,24.85,
3461232,-0.03,-0.07,0.77,2.32,-0.61,0.37,911.76,24.84,
3461270,-0.04,-0.08,0.82,2.93,-0.73,0.24,911.75,24.85,
3461320,-0.04,-0.09,0.81,2.56,-1.16,0.43,911.75,24.84,
3461358,-0.03,-0.08,0.82,3.11,-0.85,0.24,911.69,24.84,
3461397,-0.04,-0.08,0.75,2.38,0.24,0.12,911.67,24.84,
3461435,-0.04,-0.07,0.79,2.62,-0.49,0.31,911.72,24.84,
3461473,-0.06,-0.09,0.78,2.5,0.24,0.37,911.66,24.85,
3461511,-0.06,-0.09,0.79,2.2,0.61,0.31,911.63,24.83,
3461550,-0.07,-0.07,0.85,2.32,0.43,0.43,911.65,24.85,
3461588,-0.05,-0.08,0.88,2.56,1.46,0.49,911.64,24.85,
3461626,-0.04,-0.08,0.86,2.01,1.04,0.49,911.65,24.85,
3461664,-0.06,-0.07,0.9,2.56,0.67,0.92,911.7,24.84,
3461714,-0.06,-0.08,0.8,2.56,1.16,0.92,911.69,24.84,
3461752,-0.06,-0.07,0.82,2.75,1.53,0.92,911.64,24.84,
3461790,-0.06,-0.08,0.81,2.56,1.71,0.98,911.64,24.84,
3461829,-0.07,-0.08,0.8,2.26,1.71,1.1,911.67,24.84,
3461867,-0.05,-0.07,0.85,2.26,2.62,1.1,911.63,24.83,
3461905,-0.05,-0.07,0.84,2.2,3.17,1.4,911.64,24.85,
3461943,-0.07,-0.07,0.87,2.14,2.69,1.65,911.68,24.85,
3461982,-0.07,-0.08,0.89,2.32,3.11,1.71,911.58,24.84,
3462020,-0.06,-0.07,0.93,2.14,3.17,1.95,911.66,24.86,
3462058,-0.06,-0.08,0.91,2.08,3.05,2.08,911.68,24.86,
3462108,-0.06,-0.07,0.92,1.95,2.01,2.38,911.64,24.84,
3462146,-0.06,-0.08,0.91,1.71,2.14,2.75,911.6,24.84,
3462184,-0.05,-0.08,0.92,1.16,1.16,2.75,911.63,24.84,
3462222,-0.06,-0.08,0.92,1.28,1.65,2.99,911.67,24.84,
3462261,-0.05,-0.08,0.93,0.85,2.32,2.87,911.67,24.85,
3462299,-0.04,-0.08,0.94,0.98,2.44,3.05,911.68,24.84,
3462337,-0.05,-0.08,0.92,1.04,3.11,3.11,911.7,24.86,
3462375,-0.05,-0.08,0.9,1.1,3.66,3.17,911.64,24.86,
3462413,-0.04,-0.08,0.92,0.79,4.39,3.11,911.68,24.85,
3462463,-0.04,-0.08,0.94,1.1,3.78,3.36,911.73,24.84,
3462502,-0.04,-0.08,0.92,1.16,4.64,3.23,911.68,24.84,
3462540,-0.04,-0.07,0.98,1.4,4.76,3.42,911.73,24.85,
3462578,-0.02,-0.08,1.0,1.4,4.94,3.66,911.69,24.85,
3462616,-0.04,-0.08,0.96,1.34,4.76,3.48,911.73,24.84,
3462655,-0.04,-0.07,1.0,1.77,4.7,3.72,911.73,24.86,
3462693,-0.03,-0.08,0.96,1.95,5.43,3.78,911.76,24.85,
3462731,-0.02,-0.06,0.99,2.32,3.85,3.72,911.8,24.86,
3462769,-0.03,-0.08,0.99,2.38,4.03,3.91,911.77,24.86,
3462807,-0.04,-0.08,0.99,2.69,4.03,3.91,911.76,24.86,
3462857,-0.02,-0.07,1.0,2.87,3.97,4.03,911.81,24.84,
3462895,-0.02,-0.08,0.99,2.87,3.6,4.09,911.81,24.85,
3462934,-0.03,-0.07,0.99,2.81,3.36,4.21,911.77,24.86,
3462972,-0.02,-0.08,1.0,2.62,3.66,4.09,911.82,24.85,
3463010,-0.02,-0.08,1.05,2.75,2.99,4.15,911.79,24.86,
3463048,-0.03,-0.08,1.02,2.75,2.81,4.33,911.77,24.85,
3463087,-0.02,-0.07,1.05,2.75,2.69,4.09,911.8,24.85,
3463125,-0.01,-0.08,1.0,2.62,2.62,4.15,911.82,24.85,
3463163,-0.01,-0.08,0.98,2.69,2.01,4.09,911.78,24.85,
3463201,-0.0,-0.08,0.94,2.62,2.14,4.09,911.83,24.86,
3463251,-0.01,-0.07,0.91,3.17,0.43,4.09,911.79,24.84,
3463289,-0.02,-0.08,0.85,2.87,1.16,4.03,911.77,24.85,
3463327,-0.01,-0.08,0.86,2.5,0.0,4.03,911.77,24.85,
3463366,-0.01,-0.08,0.87,2.32,-0.18,4.03,911.75,24.85,
3463404,-0.02,-0.08,0.91,1.59,0.06,3.85,911.81,24.85,
3463442,-0.02,-0.08,0.94,1.65,0.43,3.78,911.78,24.86,
3463480,-0.01,-0.08,0.94,1.1,0.18,3.91,911.82,24.85,
3463518,-0.02,-0.07,0.98,1.28,0.12,3.78,911.75,24.85,
3463557,-0.0,-0.08,0.96,1.16,0.61,3.66,911.78,24.85,
3463632,-0.01,-0.08,0.96,1.28,0.79,3.66,911.88,24.82,
3463671,-0.01,-0.08,0.96,1.83,1.1,3.42,911.84,24.82,
3463709,0.0,-0.09,0.91,1.71,1.4,3.17,911.87,24.84,
3463798,-0.02,-0.08,0.86,1.95,2.14,2.99,911.87,24.82,
3463837,-0.01,-0.08,0.9,2.26,1.89,2.69,911.85,24.83,
3463875,-0.01,-0.08,0.96,2.08,2.44,2.69,911.84,24.82,
3463913,-0.01,-0.08,0.91,1.89,3.54,2.62,911.86,24.82,
3463951,-0.02,-0.07,1.01,2.44,3.54,2.44,911.86,24.84,
3463989,-0.0,-0.09,0.96,1.83,5.49,2.38,911.84,24.83,
3464028,-0.0,-0.07,1.0,2.01,4.64,2.14,911.86,24.83,
3464078,-0.02,-0.08,0.96,1.95,6.65,2.32,911.85,24.82,
3464116,0.0,-0.07,1.0,2.38,6.16,2.14,911.93,24.82,
3464154,0.0,-0.08,0.98,2.14,5.92,1.95,911.93,24.84,
3464192,-0.02,-0.07,0.98,2.38,5.19,2.2,911.89,24.83,
3464230,-0.0,-0.08,0.97,2.38,5.43,2.14,911.86,24.83,
3464269,-0.0,-0.07,1.01,2.69,4.03,1.95,911.93,24.84,
3464307,0.01,-0.08,0.99,2.32,3.6,2.01,911.95,24.85,
3464345,-0.02,-0.08,0.95,1.89,3.3,1.95,911.88,24.84,
3464383,-0.0,-0.08,0.95,2.01,3.48,1.77,911.91,24.85,
3464422,-0.0,-0.07,0.94,1.71,3.17,1.59,911.91,24.84,
3464471,-0.01,-0.08,0.92,1.65,3.3,1.59,911.89,24.84,
3464510,-0.0,-0.08,0.95,1.65,3.48,1.46,911.92,24.83,
3464548,0.01,-0.08,0.99,1.53,3.48,1.4,911.89,24.85,
3464586,-0.01,-0.07,0.97,1.59,3.48,1.34,911.95,24.86,
3464624,-0.02,-0.07,0.97,1.71,3.17,1.22,911.96,24.85,
3464662,-0.01,-0.08,0.97,1.95,3.42,0.85,911.94,24.85,
3464701,-0.01,-0.08,0.92,1.95,3.48,1.04,911.98,24.84,
3464739,-0.02,-0.07,0.96,2.62,3.11,0.98,911.98,24.84,
3464777,-0.02,-0.08,0.93,2.93,3.48,0.79,911.96,24.85,
3464827,-0.02,-0.07,0.98,3.6,3.6,0.79,911.97,24.84,
3464865,-0.02,-0.08,0.96,3.6,4.15,0.79,911.99,24.84,
3464903,-0.02,-0.08,0.98,3.66,3.54,0.73,912.01,24.84,
3464942,-0.03,-0.07,0.99,3.85,3.66,0.85,911.95,24.84,
3464980,-0.02,-0.08,0.96,3.78,3.91,0.73,911.97,24.83,
3465018,-0.01,-0.07,0.94,3.91,3.97,0.79,912.01,24.84,
3465056,-0.01,-0.08,0.9,3.72,4.15,0.73,912.02,24.85,
3465094,-0.02,-0.08,0.9,3.54,3.6,0.79,911.94,24.84,
3465133,-0.03,-0.08,0.86,3.42,3.85,0.61,911.97,24.85,
3465171,-0.02,-0.08,0.86,3.05,3.54,0.67,912.01,24.85,
3465221,-0.02,-0.08,0.84,2.81,3.48,0.67,911.99,24.82,
3465259,-0.02,-0.08,0.84,2.81,3.23,0.67,912.01,24.83,
3465297,-0.03,-0.08,0.84,2.56,3.23,0.79,911.96,24.84,
3465336,-0.03,-0.09,0.85,2.5,3.42,0.73,911.93,24.82,
3465374,-0.03,-0.08,0.85,2.14,3.42,0.79,911.97,24.83,
3465412,-0.02,-0.08,0.87,2.08,3.05,0.73,911.94,24.82,
3465450,-0.03,-0.08,0.86,1.95,3.6,0.73,912.01,24.84,
3465489,-0.02,-0.08,0.89,2.14,3.54,0.67,912.02,24.83,
3465527,-0.03,-0.08,0.89,2.14,3.97,0.67,912.03,24.84,
3465565,-0.03,-0.08,0.94,1.95,3.85,0.67,912.04,24.83,
3465615,-0.04,-0.09,0.92,1.95,4.33,0.85,912.08,24.82,
3465653,-0.03,-0.07,0.98,2.38,3.97,0.67,912.11,24.83,
3465691,-0.03,-0.08,0.96,2.44,4.82,0.73,912.14,24.83,
3465730,-0.02,-0.08,0.94,2.62,4.09,0.85,912.08,24.82,
3465768,-0.03,-0.08,0.92,2.81,3.85,0.79,912.09,24.83,
3465806,-0.03,-0.08,0.9,2.81,3.91,0.85,912.09,24.83,
3465844,-0.02,-0.08,0.88,2.62,3.72,0.92,912.08,24.82,
3465883,-0.04,-0.08,0.88,2.62,3.23,0.85,912.14,24.84,
3465921,-0.05,-0.08,0.88,2.62,3.42,0.98,912.02,24.83,
3465971,-0.03,-0.08,0.88,2.2,3.78,0.92,912.14,24.82,
3466009,-0.03,-0.08,0.9,2.32,3.72,0.92,912.07,24.83,
3466047,-0.05,-0.08,0.89,2.44,3.85,1.1,912.16,24.83,
3466085,-0.04,-0.08,0.89,2.08,4.21,1.28,912.16,24.83,
3466123,-0.02,-0.07,0.91,2.2,4.39,1.04,912.18,24.83,
3466162,-0.03,-0.07,0.92,2.01,4.15,1.34,912.16,24.81,
3466200,-0.04,-0.08,0.91,2.08,4.39,1.34,912.19,24.84,
3466238,-0.03,-0.08,0.94,1.89,4.94,1.1,912.17,24.82,
3466276,-0.03,-0.08,0.93,1.83,5.19,1.34,912.2,24.83,
3466315,-0.04,-0.08,0.95,1.83,5.19,1.28,912.19,24.82,
3466365,-0.04,-0.08,0.91,1.71,6.47,1.4,912.18,24.81,
3466403,-0.03,-0.08,0.93,1.83,6.53,1.34,912.23,24.82,
3466441,-0.03,-0.07,0.92,1.77,6.41,1.4,912.22,24.82,
3466479,-0.04,-0.07,0.88,1.65,5.98,1.53,912.25,24.82,
3466517,-0.02,-0.07,0.91,1.95,5.68,1.46,912.25,24.83,
3466556,-0.02,-0.08,0.9,1.77,4.94,1.77,912.25,24.83,
3466594,-0.03,-0.07,0.94,1.83,4.39,1.59,912.25,24.83,
3466632,-0.02,-0.08,0.95,1.83,4.33,1.59,912.25,24.83,
3466670,-0.03,-0.07,0.96,1.65,3.42,1.59,912.25,24.82,
3466708,-0.03,-0.07,0.97,2.08,3.23,1.53,912.28,24.84,
3466786,-0.03,-0.07,0.95,2.14,2.56,1.59,912.31,24.8,
3466824,-0.03,-0.08,0.93,1.95,2.38,1.71,912.34,24.81,
3466862,-0.03,-0.07,0.94,2.26,1.65,1.65,912.36,24.83,
3466952,-0.03,-0.08,0.93,2.26,1.95,1.59,912.4,24.79,
3466990,-0.03,-0.08,0.91,1.95,2.2,1.65,912.41,24.8,
3467028,-0.02,-0.08,0.92,2.5,2.08,1.4,912.39,24.81,
3467066,-0.02,-0.08,0.89,2.2,2.81,1.22,912.36,24.81,
3467105,-0.03,-0.08,0.89,2.38,2.01,1.28,912.45,24.81,
3467143,-0.03,-0.08,0.9,2.38,2.5,1.22,912.42,24.81,
3467193,-0.04,-0.08,0.91,2.56,2.01,1.22,912.47,24.8,
3467231,-0.04,-0.08,0.9,2.38,2.14,1.28,912.46,24.82,
3467269,-0.03,-0.08,0.88,2.2,2.32,1.1,912.48,24.82,
3467307,-0.03,-0.07,0.88,2.56,2.5,0.98,912.44,24.82,
3467346,-0.03,-0.08,0.88,2.44,2.5,1.04,912.46,24.82,
3467384,-0.03,-0.08,0.88,2.62,2.01,1.1,912.48,24.82,
3467422,-0.03,-0.08,0.86,2.38,2.69,1.1,912.5,24.82,
3467460,-0.03,-0.08,0.88,2.56,2.5,0.92,912.49,24.81,
3467499,-0.03,-0.08,0.87,2.2,2.26,0.98,912.55,24.82,
3467537,-0.03,-0.08,0.87,2.14,1.83,0.92,912.56,24.84,
3467587,-0.03,-0.08,0.9,2.08,1.59,1.1,912.63,24.82,
3467625,-0.03,-0.08,0.88,2.01,1.4,1.04,912.63,24.81,
3467663,-0.04,-0.08,0.9,2.14,0.67,1.04,912.58,24.83,
3467701,-0.03,-0.08,0.91,2.26,0.98,0.85,912.59,24.82,
3467740,-0.02,-0.08,0.92,2.44,0.79,0.98,912.68,24.82,
3467778,-0.02,-0.08,0.94,2.26,0.85,0.85,912.62,24.83,
3467816,-0.02,-0.08,0.94,2.38,0.49,0.73,912.7,24.84,
3467854,-0.04,-0.08,0.92,2.2,0.73,0.73,912.66,24.83,
3467893,-0.03,-0.08,0.92,2.26,1.16,0.67,912.73,24.82,
3467931,-0.04,-0.08,0.94,2.08,1.28,0.61,912.73,24.83,
3467981,-0.03,-0.08,0.95,2.26,1.59,0.55,912.68,24.82,
3468019,-0.02,-0.08,0.95,2.26,1.89,0.55,912.77,24.82,
3468057,-0.04,-0.08,0.93,2.2,2.26,0.55,912.77,24.83,
3468095,-0.04,-0.08,0.96,2.44,2.08,0.61,912.79,24.84,
3468133,-0.04,-0.09,0.92,2.5,2.2,0.61,912.75,24.82,
3468172,-0.04,-0.07,0.92,2.56,1.89,0.43,912.79,24.83,
3468210,-0.04,-0.08,0.89,2.44,2.62,0.61,912.78,24.82,
3468248,-0.03,-0.08,0.88,2.44,2.38,0.43,912.8,24.82,
3468286,-0.04,-0.08,0.9,2.69,2.56,0.37,912.78,24.83,
3468336,-0.04,-0.08,0.88,2.32,3.05,0.43,912.85,24.82,
3468375,-0.04,-0.08,0.91,2.38,3.05,0.49,912.79,24.82,
3468413,-0.05,-0.08,0.9,2.08,3.6,0.61,912.86,24.83,
3468451,-0.05,-0.08,0.92,2.14,3.23,0.61,912.88,24.83,
3468489,-0.04,-0.08,0.94,1.95,3.6,0.55,912.92,24.84,
3468528,-0.04,-0.08,0.94,1.89,3.36,0.79,912.89,24.83,
3468566,-0.04,-0.08,0.95,2.01,3.23,0.79,912.9,24.83,
3468604,-0.06,-0.08,0.94,1.89,3.42,0.73,912.97,24.84,
3468642,-0.05,-0.08,0.94,2.01,3.42,0.85,912.99,24.83,
3468680,-0.04,-0.08,0.95,2.08,3.3,0.73,912.99,24.84,
3468730,-0.04,-0.08,0.95,1.95,3.11,0.98,913.05,24.82,
3468769,-0.04,-0.08,0.99,2.14,3.05,0.85,913.06,24.84,
3468807,-0.04,-0.08,0.95,1.71,3.72,0.92,913.01,24.82,
3468845,-0.06,-0.08,0.98,2.14,2.81,1.1,913.05,24.84,
3468883,-0.04,-0.08,0.96,1.77,3.3,1.04,913.02,24.83,
3468921,-0.04,-0.07,1.0,1.77,2.5,0.92,913.08,24.84,
3468959,-0.05,-0.08,0.99,1.77,3.54,1.22,913.08,24.83,
3468998,-0.05,-0.08,1.03,1.65,3.6,1.04,913.12,24.83,
3469036,-0.04,-0.08,1.05,1.77,4.27,1.22,913.11,24.84,
3469086,-0.05,-0.07,1.05,1.59,5.13,1.28,913.15,24.82,
3469124,-0.05,-0.09,1.04,1.71,6.53,1.4,913.19,24.83,
3469162,-0.04,-0.08,1.03,1.83,6.23,1.59,913.23,24.84,
3469201,-0.04,-0.08,1.03,1.89,5.98,1.71,913.22,24.84,
3469239,-0.05,-0.08,1.03,2.14,6.41,1.71,913.3,24.85,
3469277,-0.04,-0.08,1.01,1.89,6.41,1.95,913.21,24.83,
3469315,-0.03,-0.08,1.02,2.01,5.55,1.95,913.21,24.84,
3469353,-0.04,-0.09,1.04,1.95,5.55,2.14,913.26,24.82,
3469392,-0.04,-0.09,1.07,2.14,5.49,2.32,913.24,24.83,
3469430,-0.03,-0.08,1.06,2.08,5.07,2.32,913.31,24.83,
3469480,-0.04,-0.09,1.08,2.32,4.33,2.56,913.23,24.82,
3469518,-0.03,-0.09,1.05,2.26,4.27,2.32,913.37,24.83,
3469556,-0.04,-0.09,1.03,2.32,4.33,2.5,913.37,24.83,
3469594,-0.02,-0.08,1.03,2.26,3.6,2.69,913.39,24.83,
3469633,-0.03,-0.09,1.03,2.2,3.54,2.56,913.42,24.83,
3469671,-0.03,-0.08,1.02,2.5,3.48,2.69,913.45,24.83,
3469709,-0.0,-0.09,1.03,2.26,3.36,2.5,913.41,24.82,
3469747,-0.02,-0.09,1.02,2.26,3.42,2.44,913.48,24.83,
3469785,-0.02,-0.08,1.03,2.08,3.23,2.56,913.5,24.82,
3469824,-0.03,-0.09,1.04,2.01,3.23,2.69,913.53,24.83,
