timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
4929523,-0.03,-0.02,1.13,-0.18,7.26,-1.77,887.3,31.19
4929561,-0.03,-0.01,1.16,0.06,7.93,-1.83,887.32,31.19
4929599,-0.03,-0.03,1.18,0.24,7.45,-1.89,887.3,31.19
4929649,-0.05,-0.02,1.16,0.24,7.87,-1.77,887.33,31.17
4929688,-0.03,-0.02,1.15,-0.12,7.14,-1.65,887.29,31.18
4929726,-0.02,-0.01,1.19,-0.24,6.23,-1.89,887.29,31.19
4929764,-0.04,-0.01,1.2,-0.24,5.43,-1.71,887.3,31.19
4929802,-0.04,-0.03,1.21,0.12,5.62,-1.4,887.29,31.2
4929840,-0.03,-0.02,1.21,0.24,4.76,-1.77,887.31,31.19
4929878,-0.02,-0.01,1.2,0.55,3.66,-1.59,887.28,31.2
4929917,-0.02,-0.02,1.17,0.61,2.5,-1.46,887.26,31.19
4929955,-0.02,-0.03,1.16,0.79,2.08,-1.53,887.2,31.2
4929993,-0.03,-0.04,1.11,0.85,0.12,-1.59,887.2,31.2
4930043,-0.05,-0.03,1.13,0.92,-1.4,-1.53,887.21,31.19
4930081,-0.04,-0.04,1.05,0.67,-1.89,-1.59,887.18,31.2
4930119,-0.06,-0.02,1.09,0.92,-3.6,-1.53,887.1,31.2
4930158,-0.04,-0.04,1.05,0.73,-3.72,-1.53,887.14,31.2
4930196,-0.05,-0.05,1.07,0.43,-4.58,-1.34,887.12,31.2
4930234,-0.06,-0.03,1.08,0.61,-4.82,-1.34,887.12,31.2
4930272,-0.06,-0.03,1.02,0.37,-4.58,-1.4,887.14,31.2
4930310,-0.06,-0.03,1.06,0.43,-5.43,-1.22,887.13,31.2
4930348,-0.06,-0.04,1.02,0.61,-5.68,-1.34,887.11,31.2
4930398,-0.06,-0.03,1.03,0.37,-5.92,-1.28,887.08,31.19
4930436,-0.03,-0.04,1.04,0.43,-6.29,-1.4,887.04,31.19
4930475,-0.05,-0.04,1.06,0.61,-7.32,-1.34,887.08,31.2
4930513,-0.07,-0.04,1.02,0.37,-6.53,-1.16,887.06,31.19
4930551,-0.07,-0.03,1.04,0.67,-6.35,-1.28,887.03,31.18
4930589,-0.05,-0.04,1.04,0.55,-5.86,-1.53,887.04,31.19
4930627,-0.07,-0.04,1.03,0.49,-6.41,-1.46,887.01,31.19
4930666,-0.07,-0.03,1.08,0.67,-5.37,-1.65,887.02,31.2
4930704,-0.05,-0.04,1.06,0.67,-4.88,-1.71,887.0,31.19
4930754,-0.07,-0.03,1.07,0.61,-5.25,-1.71,887.05,31.18
4930792,-0.09,-0.04,1.05,0.85,-5.68,-1.53,886.97,31.2
4930830,-0.09,-0.05,1.04,0.67,-5.62,-1.4,886.99,31.2
4930868,-0.07,-0.03,1.04,0.67,-6.16,-1.4,886.98,31.2
4930906,-0.08,-0.04,0.98,0.55,-6.29,-1.34,886.99,31.2
4930945,-0.06,-0.04,0.96,-0.06,-6.41,-1.04,887.09,31.2
4930983,-0.06,-0.03,0.99,0.37,-5.68,-1.1,886.99,31.19
4931021,-0.07,-0.05,0.95,0.43,-5.68,-0.85,886.99,31.2
4931059,-0.08,-0.05,0.91,0.31,-5.55,-0.92,887.01,31.22
4931097,-0.08,-0.04,0.9,0.24,-5.37,-1.04,886.97,31.21
4931147,-0.06,-0.05,0.88,-0.12,-5.0,-0.85,886.97,31.19
4931185,-0.07,-0.05,0.9,-0.24,-5.07,-0.92,886.96,31.2
4931223,-0.08,-0.05,0.89,-0.37,-4.52,-0.73,886.94,31.19
4931262,-0.08,-0.05,0.92,-0.49,-4.7,-0.79,886.96,31.19
4931300,-0.1,-0.04,0.93,-0.49,-4.33,-0.49,887.03,31.2
4931338,-0.09,-0.04,0.97,-0.43,-4.52,-0.37,886.95,31.19
4931376,-0.09,-0.04,0.98,-0.67,-3.6,-0.12,887.04,31.2
4931414,-0.09,-0.04,1.02,-0.31,-3.91,0.18,887.0,31.19
4931452,-0.08,-0.04,1.02,0.18,-2.5,0.37,887.03,31.19
4931528,-0.1,-0.02,1.01,0.79,-1.77,0.85,887.02,31.17
4931566,-0.08,-0.04,0.98,1.16,-0.79,1.22,887.02,31.19
4931605,-0.08,-0.03,0.99,1.65,-1.04,1.04,886.99,31.19
4931694,-0.06,-0.04,0.94,2.69,-0.73,1.83,887.04,31.17
4931732,-0.08,-0.03,0.95,3.3,-0.06,1.89,886.99,31.16
4931771,-0.07,-0.05,0.93,3.23,-1.04,2.32,886.97,31.16
4931809,-0.08,-0.04,0.99,3.36,-0.85,2.5,887.03,31.19
4931847,-0.08,-0.04,0.96,3.3,-1.34,2.81,887.0,31.19
4931885,-0.06,-0.05,1.01,3.17,-1.83,2.93,887.08,31.19
4931935,-0.06,-0.05,0.95,3.42,-2.62,3.3,886.94,31.18
4931973,-0.06,-0.05,0.97,3.54,-2.62,3.42,887.0,31.19
4932011,-0.04,-0.06,0.87,3.54,-2.87,3.48,886.98,31.19
4932049,-0.06,-0.03,0.93,3.54,-4.7,3.78,886.97,31.19
4932088,-0.05,-0.06,0.88,3.42,-4.03,3.72,886.92,31.19
4932126,-0.04,-0.07,0.85,3.17,-5.74,3.91,886.97,31.19
4932164,-0.05,-0.04,0.9,3.17,-7.14,4.09,886.9,31.19
4932202,-0.06,-0.07,0.81,3.11,-7.39,4.09,886.91,31.2
4932240,-0.05,-0.06,0.83,2.75,-8.12,4.21,886.93,31.2
4932278,-0.05,-0.05,0.81,2.44,-7.93,4.15,886.89,31.2
4932328,-0.07,-0.06,0.78,2.44,-7.75,4.39,886.99,31.2
4932367,-0.05,-0.05,0.8,2.14,-7.08,4.03,886.98,31.2
4932405,-0.06,-0.05,0.83,2.44,-6.04,4.15,886.99,31.2
4932443,-0.06,-0.06,0.81,2.08,-4.82,4.39,886.97,31.19
4932481,-0.06,-0.05,0.84,2.14,-3.6,4.21,886.93,31.19
4932519,-0.06,-0.05,0.84,1.95,-1.53,4.27,886.96,31.2
4932557,-0.06,-0.05,0.85,1.71,-0.73,4.58,886.98,31.19
4932596,-0.05,-0.06,0.87,1.95,0.67,4.33,887.02,31.18
4932634,-0.04,-0.05,0.85,1.65,1.53,4.15,887.07,31.19
4932683,-0.02,-0.05,0.91,1.89,2.69,4.39,886.99,31.18
4932722,-0.02,-0.06,0.89,1.77,3.36,4.15,887.01,31.18
4932760,-0.04,-0.05,0.93,1.77,3.78,3.97,887.03,31.2
4932798,-0.03,-0.06,0.93,1.83,4.03,4.03,887.01,31.17
4932836,-0.02,-0.05,0.95,1.77,3.91,3.91,887.04,31.19
4932874,-0.03,-0.05,0.96,1.83,3.72,3.97,886.95,31.18
4932913,-0.03,-0.05,0.96,1.77,3.54,4.03,886.96,31.18
4932951,-0.02,-0.05,0.96,1.53,3.72,3.91,887.04,31.19
4932989,-0.03,-0.04,0.96,1.59,3.72,3.91,886.93,31.18
4933027,-0.03,-0.04,0.95,1.89,3.85,3.85,886.99,31.19
4933077,-0.03,-0.04,0.95,1.28,3.72,3.97,887.06,31.19
4933115,-0.02,-0.05,0.96,1.34,3.72,3.6,886.99,31.2
4933153,-0.02,-0.05,0.97,1.22,3.66,3.6,886.98,31.19
4933192,-0.03,-0.05,0.98,1.22,3.97,3.54,887.04,31.17
4933230,-0.01,-0.05,0.98,1.22,4.03,3.66,886.94,31.18
4933268,-0.01,-0.05,1.01,1.16,3.78,3.48,886.98,31.2
4933306,-0.02,-0.05,0.98,1.1,3.72,3.3,887.0,31.19
4933344,-0.02,-0.05,0.97,1.1,2.81,3.3,886.97,31.19
4933382,-0.01,-0.04,0.98,1.04,2.75,3.05,887.0,31.19
4933421,-0.01,-0.05,0.97,1.04,2.32,3.23,886.97,31.19
4933471,-0.02,-0.05,0.98,0.92,2.44,2.93,887.0,31.18
4933509,-0.02,-0.05,0.99,0.85,2.44,2.69,886.99,31.18
4933547,-0.02,-0.05,0.99,1.04,2.14,2.75,886.93,31.19
4933585,-0.03,-0.05,0.96,0.98,2.08,2.62,886.98,31.19
4933623,-0.02,-0.05,0.98,1.04,2.26,2.32,887.02,31.19
4933661,-0.02,-0.05,0.96,1.1,3.3,2.2,886.94,31.19
4933700,-0.01,-0.05,0.96,1.1,3.42,2.2,886.99,31.19
4933738,-0.04,-0.05,0.97,1.1,4.09,2.08,886.96,31.19
4933776,-0.03,-0.05,0.98,1.16,4.33,1.83,886.95,31.19
4933826,-0.02,-0.04,1.0,1.28,4.94,1.59,886.95,31.18
4933864,-0.03,-0.05,0.99,0.92,4.94,1.59,886.97,31.19
4933902,-0.03,-0.04,1.01,0.85,5.25,1.53,886.96,31.21
4933940,-0.02,-0.05,1.02,0.98,5.62,1.53,887.0,31.21
4933979,-0.03,-0.05,1.03,0.98,4.58,1.46,886.99,31.2
4934017,-0.04,-0.05,1.0,1.1,4.76,1.71,887.01,31.2
4934055,-0.04,-0.05,0.99,1.28,4.33,1.53,886.98,31.2
4934093,-0.02,-0.05,0.98,1.34,4.52,1.46,886.95,31.2
4934131,-0.03,-0.05,0.96,1.16,4.15,1.59,886.97,31.2
4934169,-0.03,-0.05,0.97,1.16,4.33,1.46,887.0,31.21
4934219,-0.04,-0.05,1.0,1.22,4.09,1.53,886.98,31.19
4934257,-0.04,-0.04,1.03,1.22,4.09,1.65,886.98,31.2
4934296,-0.04,-0.04,1.03,1.16,3.91,1.46,887.01,31.19
4934334,-0.03,-0.04,1.05,1.16,4.09,1.53,886.95,31.19
4934372,-0.03,-0.05,1.03,1.22,4.39,1.46,886.96,31.2
4934410,-0.05,-0.04,1.01,1.22,4.52,1.53,886.95,31.21
4934448,-0.04,-0.05,0.99,1.65,4.88,1.34,886.98,31.21
4934487,-0.05,-0.05,0.95,1.59,5.31,1.59,887.0,31.21
4934525,-0.05,-0.04,0.96,1.83,5.62,1.4,887.0,31.22
4934563,-0.04,-0.05,0.92,1.95,6.04,1.59,886.94,31.22
4934639,-0.04,-0.05,0.92,1.89,6.47,1.59,886.97,31.2
4934677,-0.04,-0.05,0.91,1.95,6.47,1.53,886.96,31.19
4934715,-0.04,-0.04,0.93,1.83,6.29,1.65,886.95,31.19
4934805,-0.04,-0.05,0.92,1.65,6.41,1.71,886.96,31.17
4934843,-0.04,-0.05,0.93,1.65,6.35,1.65,886.98,31.18
4934881,-0.04,-0.05,0.93,1.77,5.98,1.83,886.97,31.18
4934919,-0.04,-0.05,0.94,1.71,5.92,1.83,886.92,31.18
4934957,-0.05,-0.04,0.95,1.77,5.74,1.89,887.01,31.19
4934996,-0.05,-0.04,0.95,1.83,5.68,2.14,886.97,31.19
4935045,-0.04,-0.04,0.95,1.77,5.19,2.08,886.99,31.18
4935084,-0.04,-0.04,0.96,1.83,5.31,2.14,886.99,31.19
4935122,-0.04,-0.05,0.97,1.83,5.0,2.32,886.92,31.2
4935160,-0.04,-0.04,0.96,1.71,5.13,2.14,886.98,31.19
4935198,-0.05,-0.05,0.96,1.77,5.0,2.32,886.99,31.19
4935236,-0.04,-0.04,0.97,1.83,4.82,2.32,886.97,31.2
4935274,-0.05,-0.04,0.98,2.14,4.88,2.26,887.0,31.2
4935312,-0.05,-0.04,0.97,2.01,4.82,2.38,887.04,31.21
4935351,-0.05,-0.04,0.98,2.08,4.39,2.38,886.98,31.2
4935389,-0.04,-0.04,0.96,2.08,4.27,2.56,886.95,31.19
4935439,-0.04,-0.04,0.95,1.95,3.91,2.56,886.94,31.19
4935477,-0.04,-0.04,0.95,1.95,3.85,2.62,886.97,31.18
4935515,-0.05,-0.05,0.95,1.95,3.6,2.56,886.97,31.19
4935553,-0.05,-0.05,0.93,2.01,3.72,2.62,886.99,31.2
4935591,-0.05,-0.05,0.95,2.08,3.72,2.69,886.99,31.2
4935629,-0.05,-0.04,0.94,2.08,3.85,2.69,887.01,31.22
4935667,-0.05,-0.04,0.95,1.89,3.48,2.56,886.94,31.2
4935706,-0.05,-0.05,0.97,2.08,3.91,2.75,886.98,31.2
4935744,-0.05,-0.05,0.94,1.89,3.91,2.69,887.0,31.21
4935782,-0.05,-0.04,0.96,2.01,4.03,2.81,886.98,31.21
4935832,-0.05,-0.04,0.95,1.95,4.33,2.81,886.92,31.19
