timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
3901530,0.0,0.09,0.88,-3.97,10.25,0.55,983.21,36.13
3901568,0.04,0.1,0.71,-2.38,0.06,0.55,983.19,36.13
3901606,-0.06,0.17,0.67,-1.89,8.67,1.04,983.29,36.13
3901644,0.0,0.14,0.45,-3.72,6.71,1.65,983.19,36.14
3901682,-0.02,0.21,0.88,-1.46,2.81,0.98,983.11,36.12
3901720,0.03,0.08,0.47,0.12,9.28,1.34,983.12,36.14
3901758,-0.09,0.17,1.27,2.08,-3.42,1.89,983.06,36.13
3901808,0.04,0.12,0.97,5.68,4.27,0.98,983.26,36.12
3901846,-0.14,0.24,1.64,5.19,7.14,1.34,983.22,36.12
3901884,0.03,0.29,1.52,6.1,-5.07,1.53,983.2,36.13
3901922,0.1,0.21,1.3,7.63,1.28,1.77,983.29,36.13
3901960,-0.14,0.11,0.66,12.76,8.48,1.59,983.18,36.14
3901998,-0.0,0.17,0.64,7.69,2.44,1.71,983.29,36.13
3902036,-0.08,0.17,0.88,9.09,4.64,1.77,983.23,36.13
3902074,-0.0,0.06,0.53,8.42,4.76,2.08,983.3,36.13
3902112,-0.02,0.14,0.8,7.02,3.05,2.14,983.23,36.15
3902162,0.06,0.14,0.58,6.71,4.52,1.89,983.23,36.11
3902200,-0.01,0.19,0.69,6.04,3.78,2.5,983.13,36.13
3902238,0.01,0.15,0.52,5.25,4.82,2.5,983.26,36.14
3902276,-0.04,0.17,0.64,4.94,1.59,2.26,983.19,36.15
3902314,0.01,0.07,0.75,3.85,5.55,2.01,983.19,36.14
3902352,0.12,0.11,1.72,5.13,-0.73,2.08,983.18,36.11
3902390,0.05,0.03,2.36,7.93,-3.66,2.44,983.32,36.13
3902428,0.0,0.04,1.54,5.8,10.93,2.56,983.35,36.14
3902466,-0.07,0.39,1.31,8.61,1.4,2.44,983.24,36.14
3902504,0.03,0.23,0.46,7.39,8.79,2.08,983.21,36.13
3902554,-0.04,0.08,0.56,9.16,-1.16,1.65,983.12,36.12
3902592,0.06,0.1,0.6,6.47,1.95,1.46,983.11,36.12
3902630,0.02,0.08,0.79,5.25,-1.89,1.16,983.16,36.13
3902668,0.06,0.0,0.94,0.61,-0.37,1.4,983.17,36.13
3902706,0.08,-0.0,1.6,0.43,-2.87,1.53,983.19,36.13
3902744,0.06,0.13,1.4,-6.1,0.06,1.77,983.36,36.14
3902782,0.06,0.17,1.06,-7.39,2.5,1.77,983.3,36.13
3902820,0.09,0.15,1.0,-6.41,-2.56,1.1,983.29,36.14
3902858,0.1,-0.01,0.84,-6.71,4.64,0.61,983.22,36.13
3902896,-0.0,0.1,1.62,-7.14,-4.21,1.34,983.2,36.13
3902972,-0.12,0.23,1.01,-4.88,-3.23,1.28,983.28,36.11
3903010,0.08,0.13,0.97,-2.99,2.08,0.49,983.22,36.12
3903048,0.01,0.1,0.83,-2.81,-1.95,0.67,983.22,36.12
3903137,0.03,0.23,0.77,-2.5,0.67,0.73,983.23,36.09
3903175,-0.01,0.16,0.8,-2.08,6.77,0.85,983.06,36.11
3903213,-0.02,0.1,0.77,-2.62,2.5,1.53,983.12,36.13
3903252,-0.07,0.15,1.12,-1.04,1.59,0.92,983.2,36.12
3903290,-0.01,0.12,0.87,-1.28,4.88,0.61,983.23,36.14
3903328,-0.02,0.25,1.08,-0.37,1.59,1.1,983.14,36.13
3903366,-0.02,0.12,0.9,1.1,5.49,0.85,983.1,36.13
3903415,-0.04,0.16,1.22,2.32,6.84,0.67,983.08,36.11
3903453,0.02,0.2,1.29,2.32,5.25,0.98,983.15,36.12
3903492,-0.13,0.18,1.06,5.49,2.56,0.98,983.12,36.12
3903530,-0.15,0.26,1.17,4.64,2.99,0.98,983.08,36.12
3903568,-0.0,0.17,0.78,4.21,4.88,1.1,983.12,36.13
3903606,-0.1,0.16,1.33,5.86,3.11,1.4,983.08,36.13
3903644,-0.12,0.1,0.7,7.93,7.63,1.65,983.15,36.12
3903682,-0.03,0.22,1.09,7.45,-0.24,2.01,983.11,36.13
3903720,-0.05,0.16,0.73,7.57,9.22,1.77,983.18,36.13
3903758,-0.06,0.1,0.88,7.69,1.1,1.83,983.21,36.13
3903808,-0.0,0.15,0.76,7.45,7.26,2.01,983.11,36.12
3903846,0.0,0.17,0.89,8.12,1.4,2.56,983.14,36.12
3903884,-0.01,0.12,0.74,6.96,5.55,2.5,983.22,36.13
3903922,-0.03,0.11,0.79,6.71,4.46,2.62,983.24,36.13
3903960,-0.04,0.12,1.2,7.26,2.26,2.93,983.21,36.13
3903998,-0.04,0.12,0.88,6.29,3.66,2.44,983.18,36.11
3904036,0.06,0.17,1.15,8.36,8.48,2.56,983.12,36.13
3904074,0.09,0.18,0.94,7.08,0.0,2.81,983.07,36.13
3904112,0.01,0.17,1.13,7.69,6.84,2.32,983.18,36.13
3904150,-0.02,0.06,1.28,8.61,-3.91,2.32,983.23,36.14
3904200,-0.08,0.11,0.85,7.26,5.31,2.38,983.24,36.13
3904238,0.05,0.11,1.16,6.53,0.67,2.2,983.21,36.13
3904276,0.1,0.15,1.2,3.6,9.46,3.11,983.27,36.14
3904314,-0.12,0.15,1.03,4.76,-0.55,2.32,983.19,36.13
3904352,0.1,0.06,0.86,1.04,8.48,2.14,983.05,36.13
3904390,-0.08,0.15,0.45,-0.73,9.16,2.62,983.13,36.13
3904428,0.12,0.14,0.85,-2.75,3.23,2.81,983.12,36.12
3904466,-0.0,0.12,0.74,-3.11,9.16,2.81,983.11,36.13
3904504,-0.14,0.07,0.85,-0.92,2.08,3.23,983.15,36.14
3904554,0.01,0.18,0.7,-2.56,9.16,2.75,983.25,36.13
3904592,-0.0,0.13,0.87,-1.46,5.0,3.05,983.13,36.13
3904630,0.13,0.12,0.61,-2.81,8.3,2.5,983.12,36.12
3904668,-0.01,0.15,1.18,-2.32,3.42,2.32,983.14,36.13
3904706,0.14,0.07,1.05,-1.46,7.14,2.99,983.16,36.13
3904744,0.05,0.2,1.47,-1.83,2.26,2.81,983.22,36.15
3904782,0.15,0.16,1.2,-5.43,11.6,2.38,983.15,36.15
3904821,-0.06,0.11,1.12,-0.31,12.45,2.01,983.22,36.13
3904859,0.17,0.2,1.15,-1.16,1.22,2.2,983.04,36.13
3904897,0.11,0.17,1.12,-4.21,12.33,1.77,983.1,36.14
3904947,-0.06,0.14,1.08,-0.73,13.49,1.04,983.17,36.13
3904985,0.04,0.16,1.35,-0.31,-0.18,1.4,983.12,36.13
3905023,0.06,0.11,1.02,0.85,5.55,1.28,983.21,36.13
3905061,-0.03,0.06,1.04,2.26,8.06,0.85,983.11,36.14
3905099,0.03,0.1,0.9,0.98,3.17,0.98,983.14,36.13
3905137,0.03,0.14,1.04,0.98,4.64,0.55,983.07,36.13
3905175,0.05,0.1,0.89,0.85,6.9,0.49,983.05,36.12
3905213,0.05,0.12,1.05,0.73,1.46,0.67,983.12,36.15
3905251,0.02,0.1,1.01,0.61,7.32,0.55,983.03,36.13
3905289,-0.03,0.14,1.02,1.04,6.23,0.49,983.13,36.14
3905339,-0.03,0.16,1.11,2.2,4.7,0.31,983.06,36.12
3905377,-0.03,0.12,0.92,2.56,4.7,0.31,983.02,36.13
3905415,0.02,0.11,1.02,2.01,2.69,0.12,983.14,36.15
3905453,0.08,0.12,0.89,1.65,5.07,-0.06,983.12,36.12
3905491,-0.0,0.15,0.98,2.01,1.77,0.61,983.08,36.13
3905529,-0.02,0.14,0.93,1.89,4.58,1.1,983.11,36.13
3905567,-0.05,0.14,0.98,1.95,2.75,0.37,983.16,36.15
3905605,-0.06,0.15,1.01,2.14,4.52,0.24,983.15,36.15
3905643,-0.0,0.13,0.92,2.14,0.67,0.37,983.14,36.14
3905681,-0.01,0.17,0.99,1.71,1.46,0.31,983.13,36.13
3905731,0.04,0.14,0.94,1.46,2.87,0.24,983.17,36.12
3905769,-0.0,0.18,1.06,1.22,2.14,0.55,983.11,36.14
3905807,-0.06,0.15,1.0,0.98,3.3,0.92,983.07,36.15
3905845,-0.04,0.16,1.03,0.67,2.87,0.49,983.07,36.13
3905883,-0.0,0.16,1.09,0.31,3.97,0.06,983.08,36.14
3905921,0.04,0.14,0.99,0.18,2.81,0.49,983.07,36.15
3905959,0.03,0.16,1.1,0.37,0.49,0.73,983.02,36.15
3905997,-0.0,0.15,1.06,0.92,2.38,0.73,983.05,36.15
3906035,-0.01,0.17,1.06,0.92,1.28,1.04,982.98,36.15
3906073,-0.03,0.16,1.1,1.65,1.89,0.85,983.08,36.15
3906149,0.01,0.18,1.12,2.5,1.46,0.61,983.13,36.11
3906187,0.01,0.16,1.11,3.23,1.1,0.55,983.12,36.12
3906225,0.02,0.17,1.13,3.97,-0.73,0.79,983.05,36.13
3906314,-0.02,0.15,1.08,5.92,0.79,0.24,983.0,36.09
3906352,-0.03,0.16,1.04,5.74,2.44,0.61,983.0,36.12
3906391,0.02,0.12,0.98,6.04,0.73,0.18,983.02,36.11
3906429,0.0,0.13,0.98,5.68,1.4,0.31,983.05,36.12
3906467,0.01,0.09,0.92,6.16,1.4,0.67,983.05,36.12
3906505,0.0,0.12,0.99,6.47,1.89,0.79,982.99,36.12
3906543,-0.08,0.1,0.9,6.29,2.38,1.28,982.96,36.13
3906592,-0.02,0.13,0.88,6.1,-0.79,1.16,982.96,36.13
3906630,-0.01,0.1,0.89,5.25,2.38,0.98,983.01,36.13
3906669,-0.04,0.1,0.76,4.94,1.46,1.46,983.03,36.13
3906707,0.0,0.09,0.85,4.7,0.24,1.71,982.99,36.13
3906745,-0.04,0.06,0.75,3.3,2.81,2.14,983.02,36.15
3906783,-0.07,0.13,0.86,2.75,1.46,2.32,983.02,36.14
3906821,-0.06,0.11,0.91,2.26,4.58,2.32,982.98,36.13
3906859,0.0,0.06,0.89,1.16,2.69,2.26,982.99,36.13
3906897,0.02,0.11,0.98,0.37,5.62,2.2,982.97,36.13
3906935,0.06,0.12,1.02,0.67,4.46,2.26,983.08,36.13
3906985,-0.05,0.11,1.0,0.98,5.07,3.3,983.08,36.13
3907023,-0.01,0.09,1.0,1.53,3.36,3.11,983.03,36.14
3907061,-0.07,0.11,0.95,1.89,3.54,2.93,982.97,36.14
3907099,0.02,0.09,1.0,2.01,5.49,2.81,983.05,36.13
3907137,0.04,0.09,0.98,2.01,2.87,2.75,983.06,36.15
3907175,0.06,0.11,0.99,1.65,1.71,2.81,983.04,36.14
3907213,0.0,0.09,1.07,1.95,3.05,2.62,983.01,36.14
3907251,0.02,0.09,1.03,1.89,5.98,2.44,983.06,36.13
3907289,-0.06,0.11,1.01,2.44,3.42,2.75,982.92,36.13
3907327,0.0,0.07,0.92,1.89,2.38,2.08,982.95,36.15
3907377,0.04,0.11,1.03,0.06,3.78,1.16,983.14,36.13
3907415,0.04,0.12,1.08,0.37,5.07,1.71,982.92,36.12
3907453,0.04,0.08,1.05,0.31,6.47,2.01,982.97,36.14
3907491,-0.01,0.09,1.05,0.0,6.53,1.65,983.08,36.14
3907529,-0.08,0.12,1.05,0.0,6.47,1.59,983.11,36.15
3907567,0.01,0.11,1.11,0.49,6.41,1.28,983.02,36.13
3907605,0.02,0.09,1.07,0.67,5.86,1.28,983.1,36.14
3907643,0.02,0.11,1.11,0.79,8.06,1.16,983.01,36.14
3907681,0.04,0.09,1.11,1.34,8.61,1.22,983.02,36.14
3907719,0.02,0.09,1.04,1.83,8.85,0.98,983.03,36.15
3907769,-0.0,0.11,1.1,2.2,8.61,1.1,983.07,36.13
3907807,-0.03,0.1,1.13,3.17,8.12,0.85,982.98,36.13
3907845,0.05,0.1,1.08,3.42,7.57,1.16,983.07,36.14
3907883,0.02,0.09,1.02,3.78,6.77,1.28,983.06,36.14
3907921,-0.03,0.08,0.92,4.39,8.06,0.98,983.14,36.15
3907959,0.06,0.08,0.95,4.33,8.24,0.85,983.02,36.15
3907997,0.01,0.09,1.03,4.52,6.77,1.4,983.07,36.14
3908035,-0.06,0.08,0.85,4.03,7.26,1.4,983.09,36.14
3908074,-0.01,0.09,0.88,4.33,7.26,0.73,983.05,36.15
3908123,0.06,0.08,0.9,3.72,8.24,0.79,983.07,36.13
3908161,0.01,0.12,0.89,3.05,5.13,1.22,983.13,36.14
3908199,0.01,0.11,0.81,2.87,6.84,0.85,983.06,36.13
3908238,-0.0,0.1,0.93,2.44,6.53,0.61,983.02,36.15
3908276,0.02,0.1,0.99,2.14,7.14,0.73,983.04,36.16
3908314,0.01,0.1,0.8,0.98,7.93,0.61,983.07,36.14
3908352,0.02,0.14,0.93,0.98,5.55,0.49,983.06,36.15
3908390,0.03,0.13,0.97,0.98,7.39,1.28,983.07,36.15
