timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4966759,-0.02,-0.06,1.01,0.67,4.27,2.14,915.95,21.87,
4966797,-0.02,-0.06,1.01,0.85,4.21,2.2,915.93,21.88,
4966836,-0.03,-0.06,1.0,0.73,4.15,2.26,916.0,21.89,
4966874,-0.01,-0.06,1.0,0.92,4.52,2.32,915.96,21.89,
4966912,-0.02,-0.06,1.02,0.79,4.27,2.26,915.95,21.89,
4966951,-0.02,-0.07,1.02,0.85,3.91,2.2,915.91,21.88,
4967001,-0.02,-0.06,1.03,1.16,4.21,2.08,915.95,21.87,
4967039,-0.01,-0.06,1.04,0.92,4.09,2.08,915.91,21.87,
4967077,-0.01,-0.07,1.02,0.79,3.72,2.14,915.98,21.88,
4967115,-0.04,-0.06,1.01,0.61,4.09,2.14,916.0,21.9,
4967154,-0.02,-0.07,1.01,0.43,4.7,2.08,915.94,21.89,
4967192,-0.02,-0.07,1.03,0.61,3.66,2.01,915.94,21.87,
4967230,-0.02,-0.07,1.01,0.67,3.78,2.2,916.0,21.89,
4967269,-0.03,-0.06,0.98,0.61,3.3,2.08,915.96,21.89,
4967307,-0.03,-0.06,1.01,0.49,3.91,2.08,916.0,21.9,
4967345,-0.01,-0.08,0.98,0.49,3.6,2.08,916.0,21.88,
4967395,-0.04,-0.06,1.01,0.67,2.5,2.44,915.99,21.87,
4967433,-0.03,-0.07,0.97,0.67,2.56,2.32,915.99,21.88,
4967472,-0.02,-0.07,0.97,0.67,1.95,2.08,916.06,21.89,
4967510,-0.02,-0.07,0.95,0.67,2.26,2.26,916.0,21.9,
4967548,-0.02,-0.08,0.93,0.85,2.32,2.32,915.99,21.89,
4967587,-0.03,-0.07,0.94,0.85,2.56,2.2,916.05,21.88,
4967625,-0.03,-0.07,0.93,1.1,2.56,2.26,916.02,21.89,
4967663,-0.04,-0.07,0.88,0.79,3.17,2.2,915.97,21.87,
4967701,-0.03,-0.06,0.89,1.22,3.78,2.01,916.04,21.88,
4967751,-0.02,-0.07,0.88,0.85,4.03,2.14,916.03,21.88,
4967790,-0.02,-0.07,0.91,0.98,3.36,2.32,916.03,21.89,
4967828,-0.01,-0.06,0.94,0.73,2.75,2.14,916.04,21.89,
4967866,-0.03,-0.07,0.98,0.79,2.75,2.32,916.11,21.89,
4967904,-0.03,-0.07,0.99,0.67,2.81,2.5,916.05,21.88,
4967943,-0.01,-0.06,1.03,0.67,2.56,2.2,916.1,21.89,
4967981,-0.01,-0.06,1.01,0.73,2.56,2.32,916.12,21.89,
4968019,-0.04,-0.06,1.04,0.79,1.53,2.44,916.07,21.9,
4968057,-0.03,-0.06,1.05,0.98,2.56,2.32,916.12,21.89,
4968096,-0.02,-0.07,1.06,0.98,2.26,2.26,916.13,21.89,
4968146,-0.04,-0.06,1.04,1.16,2.44,2.5,916.13,21.88,
4968184,-0.03,-0.06,1.02,1.53,2.62,2.44,916.14,21.89,
4968222,-0.04,-0.06,1.02,1.46,2.44,2.44,916.15,21.87,
4968261,-0.02,-0.07,1.0,1.77,2.01,2.44,916.18,21.9,
4968299,-0.0,-0.06,0.96,1.83,1.83,2.38,916.16,21.89,
