timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
3253106,-0.0,-0.09,0.97,1.77,3.17,2.32,914.2,25.35,
3253144,-0.03,-0.09,0.88,0.67,3.17,2.08,914.21,25.35,
3253182,-0.01,-0.08,0.93,1.04,3.66,1.89,914.23,25.35,
3253232,0.01,-0.08,0.85,-0.18,4.21,2.01,914.1,25.33,
3253271,0.0,-0.07,0.97,0.18,3.3,1.89,914.15,25.35,
3253309,-0.01,-0.1,0.9,-1.1,4.88,1.71,914.1,25.35,
3253347,-0.01,-0.06,1.04,-0.92,4.15,1.65,914.11,25.35,
3253385,-0.0,-0.09,1.02,-1.04,5.62,1.71,914.06,25.35,
3253423,-0.0,-0.08,1.06,-0.79,5.62,1.53,914.1,25.36,
3253462,-0.0,-0.08,1.07,-0.12,6.41,1.71,914.11,25.35,
3253500,0.01,-0.08,1.05,0.37,5.98,1.4,914.02,25.36,
3253538,-0.02,-0.08,1.03,0.73,4.82,1.28,914.04,25.34,
3253576,-0.01,-0.09,1.03,1.04,5.49,1.46,914.07,25.35,
3253652,0.0,-0.08,1.07,1.46,5.0,1.22,913.98,25.32,
3253691,-0.02,-0.08,1.08,1.65,4.7,1.4,913.91,25.32,
3253729,-0.01,-0.07,1.1,1.83,5.43,1.22,913.94,25.34,
3253819,-0.03,-0.08,1.09,2.2,4.33,1.4,913.88,25.3,
3253857,-0.02,-0.08,1.09,2.38,4.46,1.16,913.86,25.32,
3253895,-0.0,-0.08,1.03,2.08,5.07,1.16,913.81,25.31,
3253933,-0.01,-0.07,1.02,2.01,4.33,1.16,913.77,25.32,
3253972,-0.02,-0.07,0.97,1.71,5.0,1.22,913.78,25.32,
3254010,-0.01,-0.08,0.98,2.01,5.07,1.16,913.73,25.32,
3254048,-0.01,-0.08,0.98,1.65,4.76,1.1,913.76,25.33,
3254098,-0.02,-0.07,0.97,1.59,3.91,1.16,913.75,25.32,
3254136,-0.03,-0.07,0.98,1.46,4.46,1.22,913.69,25.32,
3254175,-0.0,-0.08,0.98,1.65,4.27,0.85,913.72,25.33,
3254213,-0.0,-0.07,1.0,2.01,4.03,1.16,913.64,25.33,
3254251,-0.01,-0.08,0.92,1.77,4.46,1.28,913.66,25.33,
3254289,-0.02,-0.07,0.98,2.2,3.85,1.16,913.64,25.33,
3254327,0.0,-0.08,0.93,1.83,4.03,1.34,913.57,25.33,
3254366,-0.02,-0.07,0.93,1.95,2.38,1.28,913.62,25.34,
3254404,-0.03,-0.09,0.86,1.95,3.36,1.34,913.57,25.34,
3254454,-0.0,-0.08,0.88,2.44,2.75,1.22,913.54,25.33,
3254492,-0.0,-0.09,0.86,2.44,2.93,1.22,913.5,25.32,
3254530,-0.01,-0.08,0.78,2.01,3.72,1.04,913.48,25.33,
3254568,-0.01,-0.07,0.84,2.2,3.05,1.04,913.41,25.31,
3254606,0.0,-0.09,0.81,1.22,4.76,1.04,913.39,25.33,
3254645,-0.03,-0.08,0.89,1.16,5.13,0.73,913.42,25.32,
3254683,-0.02,-0.09,0.92,1.28,5.68,0.61,913.35,25.32,
3254721,-0.0,-0.07,0.92,0.24,5.98,0.55,913.35,25.31,
3254759,-0.01,-0.07,0.97,0.61,6.84,0.49,913.35,25.34,
3254798,-0.03,-0.08,0.95,0.24,8.06,0.55,913.35,25.34,
3254848,-0.01,-0.07,1.02,1.04,6.59,0.61,913.38,25.33,
3254886,-0.01,-0.07,1.01,0.85,6.77,0.37,913.28,25.34,
3254924,-0.01,-0.07,1.01,0.92,6.29,0.43,913.27,25.33,
3254962,-0.0,-0.07,1.08,1.34,5.37,0.43,913.28,25.34,
3255000,-0.01,-0.08,1.04,1.28,4.94,0.43,913.29,25.34,
3255039,-0.03,-0.06,1.05,1.95,3.91,0.49,913.21,25.35,
3255077,-0.01,-0.08,1.03,2.2,4.15,0.49,913.22,25.34,
3255115,-0.02,-0.07,0.98,2.56,2.93,0.37,913.21,25.35,
3255153,-0.01,-0.07,0.95,3.05,2.14,0.31,913.18,25.35,
3255191,-0.01,-0.08,0.88,2.93,2.5,0.37,913.1,25.34,
3255241,-0.01,-0.06,0.88,2.87,1.77,0.37,913.13,25.33,
3255280,-0.03,-0.07,0.83,2.99,2.14,0.24,913.1,25.33,
3255318,-0.03,-0.07,0.85,3.54,2.32,0.0,913.07,25.36,
3255356,-0.01,-0.08,0.82,3.42,2.93,0.06,913.04,25.34,
3255394,-0.02,-0.06,0.81,3.54,2.2,0.18,913.04,25.35,
3255432,-0.02,-0.07,0.79,3.72,2.14,0.12,912.99,25.34,
3255470,-0.02,-0.07,0.76,3.66,2.14,0.18,912.95,25.34,
3255509,-0.01,-0.07,0.79,3.97,0.31,0.06,912.96,25.35,
3255547,-0.03,-0.07,0.75,3.66,-0.18,0.24,912.88,25.34,
3255597,-0.03,-0.06,0.79,3.54,-1.34,0.18,912.85,25.34,
3255635,-0.03,-0.08,0.79,3.72,-1.77,0.18,912.8,25.33,
3255673,-0.03,-0.08,0.79,3.42,-2.93,0.49,912.84,25.34,
3255711,-0.05,-0.07,0.81,3.72,-3.23,0.49,912.75,25.34,
3255750,-0.06,-0.08,0.79,3.6,-3.11,0.61,912.81,25.34,
3255788,-0.04,-0.06,0.83,4.15,-4.15,0.79,912.72,25.33,
3255826,-0.05,-0.07,0.8,4.15,-3.97,0.92,912.77,25.34,
3255864,-0.04,-0.07,0.8,4.82,-4.15,0.85,912.76,25.35,
3255902,-0.04,-0.07,0.78,5.13,-3.72,1.1,912.72,25.35,
3255941,-0.04,-0.06,0.77,5.55,-4.21,1.28,912.69,25.34,
3255991,-0.04,-0.08,0.73,5.86,-4.21,1.34,912.67,25.33,
3256029,-0.05,-0.07,0.73,5.92,-4.58,1.46,912.64,25.34,
3256067,-0.04,-0.07,0.71,5.92,-4.46,1.28,912.59,25.33,
3256105,-0.03,-0.07,0.7,5.8,-5.0,1.59,912.62,25.34,
3256143,-0.05,-0.07,0.68,5.43,-4.76,1.53,912.64,25.35,
3256182,-0.04,-0.07,0.69,5.0,-4.64,1.65,912.59,25.34,
3256220,-0.04,-0.07,0.73,4.82,-5.13,1.59,912.6,25.35,
3256258,-0.04,-0.07,0.71,4.21,-5.0,1.71,912.63,25.35,
3256296,-0.04,-0.07,0.73,4.03,-5.62,1.95,912.56,25.34,
3256346,-0.04,-0.07,0.76,4.15,-4.94,1.95,912.49,25.34,
3256385,-0.04,-0.06,0.78,4.09,-5.68,2.08,912.5,25.33,
3256423,-0.05,-0.06,0.8,4.52,-6.35,2.32,912.5,25.34,
3256461,-0.05,-0.08,0.81,4.58,-6.16,2.44,912.44,25.34,
3256499,-0.06,-0.07,0.82,5.0,-6.53,2.44,912.51,25.35,
3256537,-0.04,-0.07,0.82,5.25,-6.47,2.5,912.51,25.34,
3256576,-0.05,-0.07,0.83,5.86,-6.65,2.56,912.45,25.34,
3256614,-0.06,-0.07,0.79,5.92,-5.92,2.69,912.52,25.35,
3256652,-0.05,-0.06,0.76,5.98,-5.19,2.87,912.49,25.35,
3256690,-0.06,-0.07,0.75,6.1,-4.09,2.99,912.56,25.35,
3256766,-0.06,-0.07,0.73,5.74,-1.04,3.42,912.48,25.3,
3256805,-0.08,-0.08,0.7,5.07,0.67,3.54,912.49,25.32,
3256843,-0.07,-0.07,0.7,4.52,1.4,3.85,912.47,25.33,
3256933,-0.04,-0.07,0.68,1.89,3.78,4.15,912.47,25.3,
3256971,-0.05,-0.07,0.75,0.55,3.17,4.46,912.38,25.31,
3257009,-0.04,-0.07,0.77,-0.55,2.87,4.76,912.49,25.31,
3257047,-0.04,-0.06,0.85,-0.85,2.26,4.76,912.48,25.33,
3257085,-0.03,-0.07,0.89,-1.16,2.14,5.19,912.45,25.32,
3257124,-0.04,-0.07,0.9,-1.65,1.71,5.31,912.48,25.34,
3257174,-0.03,-0.05,0.97,-1.53,0.98,5.49,912.46,25.32,
3257212,-0.04,-0.06,0.97,-1.89,0.98,5.49,912.46,25.33,
3257250,-0.03,-0.05,1.06,-1.71,0.12,5.62,912.42,25.32,
3257288,-0.04,-0.07,1.06,-1.83,0.55,5.92,912.46,25.33,
3257327,-0.04,-0.05,1.1,-1.59,0.31,5.62,912.41,25.33,
3257365,-0.03,-0.05,1.15,-0.85,0.31,5.98,912.43,25.33,
3257403,-0.05,-0.05,1.15,-0.55,0.43,5.98,912.48,25.33,
3257441,-0.03,-0.04,1.17,0.31,0.79,5.68,912.48,25.33,
3257479,-0.03,-0.04,1.16,0.73,1.95,5.68,912.5,25.34,
3257518,-0.05,-0.04,1.14,1.4,1.71,5.68,912.45,25.33,
3257567,-0.03,-0.05,1.15,2.14,2.87,5.74,912.52,25.32,
3257606,-0.02,-0.05,1.1,2.44,3.48,5.55,912.5,25.32,
3257644,-0.02,-0.04,1.09,2.56,3.3,5.68,912.43,25.33,
3257682,-0.03,-0.05,1.08,2.93,3.23,5.74,912.47,25.34,
3257720,-0.04,-0.04,1.09,3.17,2.81,5.92,912.41,25.33,
3257759,-0.03,-0.04,1.11,3.3,2.62,6.1,912.36,25.33,
3257797,-0.05,-0.06,1.08,3.23,2.99,5.98,912.39,25.34,
3257835,-0.02,-0.06,1.07,3.11,3.54,5.98,912.34,25.34,
3257873,-0.02,-0.06,1.06,3.05,2.69,6.04,912.34,25.33,
3257923,-0.03,-0.07,0.96,2.62,2.56,6.04,912.4,25.33,
3257961,-0.02,-0.05,0.94,2.69,1.46,6.1,912.34,25.34,
3258000,-0.0,-0.06,0.96,2.38,1.04,5.86,912.33,25.35,
3258038,-0.01,-0.06,0.98,1.4,-0.49,5.86,912.29,25.34,
3258076,-0.0,-0.06,1.02,1.16,-1.28,5.92,912.29,25.33,
3258114,0.0,-0.08,1.0,0.73,-1.28,5.68,912.23,25.33,
3258153,-0.01,-0.05,1.05,0.49,-2.81,5.55,912.29,25.34,
3258191,-0.02,-0.07,1.05,0.37,-3.42,5.62,912.23,25.34,
3258229,-0.03,-0.07,0.96,-0.43,-2.81,5.19,912.24,25.34,
3258267,-0.0,-0.04,1.04,0.0,-2.75,5.13,912.27,25.35,
3258317,-0.03,-0.08,0.94,-0.12,-2.26,5.0,912.2,25.33,
3258356,-0.06,-0.06,0.97,0.55,-2.87,4.88,912.22,25.33,
3258394,-0.02,-0.07,0.96,0.61,-1.16,4.88,912.2,25.33,
3258432,-0.04,-0.07,0.93,0.73,-1.71,4.88,912.17,25.32,
3258470,-0.05,-0.07,0.93,1.34,-1.46,4.82,912.19,25.34,
3258508,-0.05,-0.08,0.83,1.04,-0.43,4.7,912.22,25.35,
3258547,-0.04,-0.06,0.82,1.4,-1.16,4.7,912.18,25.34,
3258585,-0.05,-0.07,0.78,1.53,-1.65,4.94,912.2,25.34,
3258623,-0.05,-0.09,0.71,1.83,-2.08,5.07,912.2,25.35,
3258673,-0.07,-0.09,0.67,1.83,-2.32,5.37,912.16,25.32,
3258711,-0.05,-0.08,0.67,1.71,-4.15,5.62,912.2,25.34,
3258749,-0.04,-0.07,0.69,1.71,-6.04,5.74,912.14,25.32,
3258788,-0.06,-0.08,0.67,1.22,-6.35,5.92,912.16,25.33,
3258826,-0.05,-0.06,0.77,1.4,-7.81,6.1,912.12,25.33,
3258864,-0.02,-0.08,0.79,1.1,-9.34,6.47,912.14,25.33,
3258902,-0.05,-0.06,0.84,0.61,-11.35,6.53,912.17,25.33,
3258941,-0.05,-0.07,0.89,0.73,-10.86,6.77,912.24,25.34,
3258979,-0.04,-0.07,0.97,0.18,-10.31,6.65,912.24,25.32,
3259017,-0.04,-0.06,1.01,0.24,-10.44,6.71,912.27,25.34,
3259067,-0.06,-0.06,1.04,-0.06,-9.77,6.77,912.27,25.32,
3259105,-0.04,-0.05,1.05,-0.61,-8.18,6.71,912.31,25.33,
3259144,-0.05,-0.06,1.07,-0.92,-8.0,7.02,912.23,25.31,
3259182,-0.06,-0.05,1.11,-1.04,-7.75,7.2,912.26,25.32,
3259220,-0.05,-0.05,1.13,-1.22,-6.9,6.9,912.33,25.34,
3259258,-0.04,-0.05,1.15,-0.73,-6.65,7.08,912.31,25.33,
3259297,-0.04,-0.05,1.14,-0.73,-6.41,7.08,912.27,25.33,
3259335,-0.05,-0.04,1.15,-0.24,-6.41,7.32,912.26,25.32,
3259373,-0.04,-0.05,1.13,-0.43,-5.55,7.26,912.25,25.34,
3259423,-0.05,-0.05,1.2,0.06,-5.62,7.51,912.3,25.32,
3259461,-0.03,-0.05,1.17,-0.18,-4.76,7.57,912.36,25.32,
3259499,-0.04,-0.03,1.2,0.49,-4.46,7.69,912.33,25.33,
3259538,-0.04,-0.04,1.2,0.43,-3.91,7.81,912.33,25.32,
3259576,-0.03,-0.04,1.19,0.67,-4.03,7.75,912.28,25.32,
3259614,-0.04,-0.04,1.2,0.67,-3.23,8.0,912.31,25.33,
3259652,-0.04,-0.04,1.15,0.67,-2.44,8.0,912.28,25.32,
3259691,-0.04,-0.05,1.15,0.31,-2.2,8.0,912.28,25.32,
3259729,-0.04,-0.05,1.11,0.0,-1.46,8.24,912.35,25.33,
3259767,-0.05,-0.05,1.1,-0.49,-1.4,8.48,912.26,25.32,
3259843,-0.03,-0.05,1.08,-1.22,-0.98,8.79,912.25,25.29,
3259881,-0.02,-0.04,1.09,-1.59,-0.98,8.91,912.33,25.3,
3259919,-0.03,-0.05,1.08,-1.89,-0.61,9.09,912.33,25.3,
3260009,-0.03,-0.05,1.12,-2.38,-0.55,9.09,912.42,25.28,
3260047,-0.01,-0.06,1.12,-2.56,-0.55,9.03,912.43,25.29,
3260085,-0.02,-0.05,1.13,-2.75,-0.24,8.91,912.42,25.29,
3260124,-0.01,-0.05,1.15,-2.56,-0.12,8.79,912.45,25.28,
3260162,-0.0,-0.05,1.14,-2.38,0.06,8.73,912.43,25.31,
3260200,-0.01,-0.05,1.15,-2.14,0.37,8.61,912.41,25.31,
3260250,0.0,-0.04,1.14,-2.01,0.61,8.42,912.45,25.31,
3260288,-0.0,-0.05,1.1,-1.71,0.85,8.36,912.39,25.31,
3260326,-0.0,-0.04,1.11,-1.77,0.55,8.18,912.39,25.3,
3260365,-0.0,-0.06,1.1,-1.95,0.43,8.36,912.39,25.31,
3260403,0.0,-0.04,1.12,-2.44,0.06,8.24,912.34,25.31,
3260441,-0.01,-0.05,1.15,-2.75,0.43,8.12,912.42,25.3,
3260479,0.0,-0.05,1.15,-3.17,0.37,8.18,912.36,25.3,
3260518,0.01,-0.04,1.21,-3.3,0.31,7.81,912.39,25.31,
3260556,0.0,-0.05,1.2,-3.54,0.43,7.87,912.36,25.31,
3260606,0.0,-0.04,1.24,-3.42,0.67,7.75,912.38,25.3,
3260644,-0.01,-0.04,1.23,-3.48,1.22,7.69,912.35,25.3,
3260682,-0.0,-0.04,1.25,-3.48,0.73,7.63,912.35,25.3,
3260720,-0.0,-0.04,1.26,-3.42,1.65,7.39,912.33,25.31,
3260759,-0.0,-0.04,1.27,-3.48,2.2,7.26,912.33,25.31,
3260797,-0.0,-0.03,1.26,-3.66,3.11,7.26,912.35,25.31,
3260835,-0.0,-0.04,1.24,-3.48,3.3,7.2,912.35,25.31,
3260873,-0.01,-0.03,1.23,-3.42,3.48,7.2,912.33,25.31,
3260912,-0.01,-0.04,1.24,-3.17,3.78,7.08,912.33,25.31,
3260950,-0.02,-0.04,1.22,-2.99,3.85,7.02,912.38,25.31,
3261000,-0.01,-0.04,1.22,-2.75,3.66,7.2,912.34,25.31,
3261038,-0.01,-0.05,1.2,-2.5,4.15,7.2,912.42,25.31,
3261076,0.0,-0.04,1.21,-2.32,3.97,7.14,912.35,25.31,
3261114,-0.01,-0.04,1.19,-2.14,4.09,7.45,912.39,25.32,
3261153,-0.01,-0.04,1.19,-1.95,3.97,7.08,912.35,25.31,
3261191,-0.02,-0.05,1.16,-1.83,4.09,7.39,912.32,25.31,
3261229,-0.01,-0.05,1.15,-2.08,3.97,7.32,912.34,25.31,
3261267,-0.01,-0.05,1.14,-2.2,3.85,7.26,912.34,25.31,
3261305,-0.02,-0.06,1.06,-2.44,4.21,7.32,912.35,25.32,
3261355,-0.01,-0.05,1.09,-2.5,3.97,7.32,912.32,25.3,
3261394,-0.01,-0.06,1.07,-2.87,4.39,7.32,912.27,25.31,
3261432,-0.02,-0.04,1.1,-2.69,3.48,7.39,912.33,25.31,
3261470,-0.01,-0.05,1.12,-2.69,3.91,7.45,912.36,25.31,
3261508,-0.0,-0.05,1.14,-3.3,2.93,7.45,912.3,25.31,
3261547,-0.02,-0.05,1.15,-3.17,2.5,7.63,912.33,25.31,
3261585,-0.02,-0.06,1.14,-3.3,2.69,7.51,912.36,25.32,
3261623,-0.01,-0.04,1.17,-3.3,1.95,7.57,912.32,25.31,
3261661,-0.01,-0.05,1.16,-3.3,2.01,7.63,912.34,25.31,
3261699,-0.02,-0.04,1.14,-3.3,1.95,7.63,912.31,25.31,
3261749,-0.01,-0.04,1.17,-3.11,1.53,7.45,912.32,25.3,
3261788,-0.02,-0.04,1.16,-3.05,1.04,7.51,912.32,25.31,
3261826,-0.02,-0.05,1.17,-2.99,0.79,7.57,912.34,25.32,
3261864,-0.02,-0.05,1.16,-3.05,0.98,7.45,912.28,25.31,
3261902,-0.01,-0.05,1.14,-2.93,0.98,7.63,912.28,25.31,
3261940,-0.02,-0.05,1.1,-2.87,0.73,7.51,912.26,25.31,
3261979,-0.02,-0.04,1.12,-2.69,0.61,7.39,912.31,25.31,
3262017,-0.01,-0.05,1.12,-2.56,1.04,7.32,912.25,25.3,
3262055,-0.02,-0.05,1.15,-2.2,0.24,7.26,912.34,25.32,
3262105,-0.02,-0.05,1.17,-2.08,0.49,7.69,912.31,25.31,
3262143,-0.02,-0.04,1.19,-1.53,0.12,7.51,912.29,25.3,
3262181,-0.03,-0.05,1.16,-1.71,0.31,7.57,912.3,25.31,
3262220,-0.03,-0.04,1.13,-1.34,-0.12,7.45,912.26,25.31,
3262258,-0.02,-0.05,1.12,-1.1,0.0,7.57,912.23,25.31,
3262296,-0.02,-0.06,1.07,-1.22,0.31,7.57,912.3,25.31,
3262334,-0.04,-0.05,1.1,-0.73,0.92,7.63,912.24,25.3,
3262373,-0.03,-0.05,1.07,-0.79,2.14,7.45,912.24,25.31,
3262411,-0.02,-0.05,1.07,-0.67,1.1,7.2,912.25,25.3,
3262449,-0.04,-0.05,1.07,-0.73,1.53,7.63,912.22,25.31,
3262499,-0.03,-0.06,1.03,-0.85,2.01,7.69,912.27,25.3,
3262537,-0.02,-0.05,1.04,-1.1,1.95,7.39,912.22,25.3,
3262576,-0.04,-0.04,1.04,-0.92,2.26,7.63,912.2,25.29,
3262614,-0.03,-0.06,1.04,-0.98,3.36,7.63,912.2,25.3,
3262652,-0.04,-0.06,1.04,-1.16,3.97,7.81,912.22,25.31,
3262690,-0.04,-0.05,1.06,-1.22,4.39,7.69,912.21,25.31,
3262729,-0.04,-0.05,1.05,-1.34,4.88,7.93,912.19,25.3,
3262767,-0.04,-0.06,1.06,-1.22,5.49,7.93,912.25,25.31,
3262805,-0.03,-0.06,1.05,-1.22,5.31,8.0,912.17,25.31,
3262881,-0.04,-0.06,0.94,-1.22,5.0,8.3,912.15,25.26,
3262919,-0.03,-0.05,0.92,-1.4,5.31,8.54,912.2,25.29,
3262958,-0.03,-0.05,0.9,-1.34,4.27,8.42,912.17,25.29,
3263047,-0.03,-0.06,0.96,-1.71,4.03,8.67,912.18,25.25,
3263086,-0.03,-0.06,0.96,-1.53,2.81,9.03,912.16,25.27,
3263124,-0.04,-0.06,0.95,-1.83,1.83,9.22,912.16,25.29,
3263162,-0.04,-0.05,1.0,-1.53,0.18,9.4,912.12,25.28,
3263200,-0.03,-0.06,1.0,-1.95,-0.49,9.4,912.14,25.29,
3263239,-0.03,-0.05,0.96,-2.44,-1.1,9.58,912.16,25.29,
3263277,-0.02,-0.05,1.06,-2.44,-1.71,9.46,912.18,25.3,
3263327,-0.01,-0.06,1.07,-3.11,-1.59,9.52,912.17,25.29,
3263365,-0.03,-0.03,1.15,-2.93,-2.01,9.58,912.18,25.29,
3263403,-0.03,-0.05,1.12,-2.93,-1.22,9.52,912.12,25.3,
3263442,-0.02,-0.05,1.12,-2.81,-1.28,9.22,912.2,25.31,
3263480,-0.03,-0.04,1.14,-2.75,-1.4,9.4,912.16,25.3,
3263518,-0.02,-0.04,1.15,-2.5,-1.16,9.22,912.14,25.3,
3263556,-0.02,-0.04,1.13,-2.14,-0.43,9.09,912.17,25.31,
3263595,-0.03,-0.04,1.15,-1.77,0.37,9.16,912.24,25.31,
3263633,-0.04,-0.04,1.14,-1.65,1.22,9.28,912.19,25.3,
3263683,-0.03,-0.03,1.18,-1.22,1.65,9.16,912.15,25.3,
3263721,-0.03,-0.02,1.17,-1.22,1.89,8.91,912.19,25.3,
3263759,-0.02,-0.03,1.21,-1.1,1.28,9.09,912.26,25.31,
3263797,-0.02,-0.04,1.16,-0.85,1.71,9.22,912.19,25.3,
3263836,-0.04,-0.04,1.15,-0.55,1.46,9.22,912.21,25.29,
3263874,-0.02,-0.06,1.08,0.06,2.14,9.34,912.2,25.3,
3263912,-0.05,-0.05,1.05,0.24,1.83,9.34,912.26,25.31,
3263950,-0.04,-0.05,1.01,0.24,2.56,9.22,912.19,25.3,
3263988,-0.03,-0.05,0.97,-0.12,3.66,9.03,912.2,25.31,
3264027,-0.03,-0.05,0.99,0.18,4.15,9.03,912.17,25.3,
3264077,-0.04,-0.06,0.98,-0.24,4.52,9.4,912.16,25.3,
3264115,-0.03,-0.06,1.0,-0.43,4.7,9.4,912.15,25.29,
3264153,-0.03,-0.05,0.99,-1.04,4.94,9.28,912.15,25.29,
3264191,-0.04,-0.05,1.0,-1.1,5.07,9.58,912.22,25.3,
3264229,-0.02,-0.06,0.97,-1.34,5.55,9.58,912.25,25.3,
3264268,-0.02,-0.05,0.96,-1.4,5.37,9.58,912.19,25.3,
3264306,-0.02,-0.05,0.97,-1.53,5.07,9.7,912.24,25.3,
3264344,-0.03,-0.05,0.98,-1.65,4.39,9.77,912.19,25.29,
3264382,-0.02,-0.05,1.01,-1.65,4.03,9.83,912.17,25.28,
3264432,-0.02,-0.05,1.0,-1.95,3.36,9.89,912.21,25.27,
3264470,-0.02,-0.05,1.01,-2.32,3.48,10.13,912.2,25.28,
3264509,-0.01,-0.06,1.0,-2.44,3.05,10.19,912.24,25.27,
3264547,-0.02,-0.05,1.03,-2.56,2.75,10.19,912.21,25.28,
3264585,-0.03,-0.05,1.01,-2.87,3.17,10.13,912.24,25.29,
3264623,-0.02,-0.04,1.0,-3.05,3.42,10.01,912.23,25.3,
3264662,-0.02,-0.05,1.01,-3.42,4.03,9.89,912.24,25.3,
3264700,-0.01,-0.05,1.02,-3.66,3.72,9.83,912.23,25.3,
3264738,-0.02,-0.05,1.05,-3.66,3.97,9.83,912.22,25.29,
3264776,-0.03,-0.05,1.04,-4.09,3.66,9.89,912.21,25.29,
3264826,-0.02,-0.04,1.1,-4.52,3.78,9.89,912.21,25.27,
3264865,-0.03,-0.04,1.08,-4.76,4.03,9.89,912.23,25.29,
3264903,-0.01,-0.05,1.13,-4.82,3.78,9.64,912.25,25.28,
3264941,-0.01,-0.05,1.11,-5.37,4.15,9.83,912.27,25.29,
3264979,-0.01,-0.03,1.18,-5.07,3.48,9.83,912.32,25.28,
3265017,-0.03,-0.03,1.18,-5.07,4.09,9.89,912.23,25.3,
3265056,-0.02,-0.03,1.21,-4.88,3.36,9.77,912.29,25.29,
3265094,-0.02,-0.02,1.24,-4.52,3.23,9.83,912.34,25.29,
3265132,-0.03,-0.03,1.22,-4.09,2.75,9.89,912.29,25.29,
3265182,-0.01,-0.03,1.26,-3.54,2.32,9.7,912.29,25.29,
3265220,-0.02,-0.03,1.22,-3.11,2.2,9.77,912.28,25.29,
3265258,-0.0,-0.02,1.22,-2.69,0.92,9.77,912.31,25.28,
3265297,-0.02,-0.03,1.21,-2.62,1.59,9.7,912.33,25.31,
3265335,-0.03,-0.04,1.17,-2.14,0.92,9.77,912.27,25.29,
3265373,-0.01,-0.03,1.2,-2.14,1.28,9.46,912.31,25.29,
3265411,-0.01,-0.03,1.21,-1.89,1.46,9.34,912.32,25.3,
3265449,-0.02,-0.03,1.19,-1.71,1.71,9.58,912.37,25.3,
3265488,-0.0,-0.04,1.22,-1.46,1.95,9.4,912.33,25.3,
3265526,-0.03,-0.04,1.19,-1.46,1.34,9.09,912.33,25.3,
3265576,-0.04,-0.04,1.17,-1.22,1.59,9.4,912.36,25.29,
