timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
5697527,-0.03,-0.09,1.17,1.89,1.28,-0.18,928.25,30.98
5697565,0.01,-0.09,1.16,1.46,1.71,-0.18,928.28,30.98
5697603,-0.02,-0.07,1.2,1.53,1.46,-0.18,928.39,30.98
5697641,-0.03,-0.08,1.11,1.83,2.38,-0.24,928.31,31.0
5697679,-0.03,-0.07,1.11,1.77,2.44,-0.43,928.39,31.0
5697717,0.0,-0.08,1.11,1.65,3.72,-0.55,928.36,31.01
5697756,-0.02,-0.08,1.18,1.53,2.99,-0.79,928.33,30.99
5697794,-0.01,-0.07,1.27,1.53,2.62,-0.73,928.35,30.98
5697832,-0.01,-0.08,1.33,1.46,2.62,-0.79,928.38,30.98
5697882,-0.05,-0.07,1.31,1.46,1.77,-0.79,928.49,30.98
5697920,-0.03,-0.07,1.28,1.46,2.08,-1.04,928.48,30.98
5697958,-0.04,-0.08,1.16,1.71,3.97,-1.1,928.51,30.98
5697996,-0.03,-0.07,1.1,1.77,3.78,-1.16,928.5,30.99
5698034,-0.04,-0.09,1.01,2.26,4.03,-0.92,928.55,30.99
5698072,-0.02,-0.09,0.95,1.77,2.81,-0.79,928.51,30.98
5698110,-0.02,-0.09,0.91,1.83,3.42,-0.98,928.51,30.98
5698149,-0.01,-0.09,0.8,1.1,2.14,-0.85,928.53,30.99
5698187,-0.03,-0.07,0.88,0.55,0.37,-0.73,928.5,30.98
5698237,-0.04,-0.09,0.89,0.37,0.37,-0.85,928.52,30.98
5698275,-0.02,-0.09,0.98,-0.12,0.37,-0.73,928.55,30.98
5698313,-0.01,-0.08,1.02,-0.24,-0.24,-0.43,928.55,30.99
5698351,-0.03,-0.08,1.05,-0.18,-0.43,-0.67,928.59,30.99
5698389,-0.06,-0.08,1.01,-0.24,-0.31,-0.49,928.56,30.98
5698427,-0.03,-0.08,1.05,0.18,-0.85,-0.43,928.58,30.98
5698465,-0.01,-0.1,1.0,0.18,-0.67,-0.55,928.66,30.98
5698504,-0.03,-0.07,0.99,0.06,-0.67,-0.49,928.62,30.99
5698542,-0.04,-0.07,1.01,0.49,-0.37,-0.31,928.68,31.0
5698617,-0.04,-0.08,1.03,0.43,-1.28,-0.37,928.68,30.97
5698656,-0.03,-0.09,0.99,0.67,-0.92,-0.43,928.69,30.97
5698694,-0.02,-0.08,1.03,0.37,-1.53,-0.43,928.68,30.97
5698783,-0.02,-0.08,1.02,0.43,-1.77,-0.55,928.72,30.94
5698821,-0.03,-0.09,1.03,0.67,-1.04,-0.49,928.75,30.96
5698859,-0.03,-0.08,1.07,0.55,-1.53,-0.49,928.75,30.97
5698898,-0.04,-0.08,1.09,0.55,-0.49,-0.37,928.74,30.96
5698936,-0.04,-0.08,1.08,0.61,-0.55,-0.49,928.79,30.97
5698974,-0.03,-0.07,1.15,0.79,0.06,-0.61,928.74,30.98
5699012,-0.01,-0.09,1.16,0.61,0.92,-0.55,928.82,30.99
5699062,-0.04,-0.07,1.14,0.67,1.28,-0.43,928.78,30.96
5699100,-0.02,-0.08,1.14,1.22,2.56,-0.61,928.83,30.98
5699138,-0.03,-0.08,1.12,1.53,2.5,-0.61,928.78,30.98
5699176,-0.04,-0.08,1.11,1.77,1.95,-0.61,928.83,30.98
5699214,-0.03,-0.09,1.1,1.95,1.59,-0.61,928.86,30.97
5699253,-0.02,-0.09,1.14,1.89,1.1,-0.73,928.84,30.98
5699291,-0.03,-0.08,1.14,1.83,1.53,-0.55,928.85,30.98
5699329,-0.04,-0.08,1.18,1.89,1.46,-0.55,928.8,30.98
5699367,-0.04,-0.1,1.16,1.89,1.95,-0.55,928.83,30.98
5699417,-0.04,-0.08,1.18,1.77,2.32,-0.43,928.87,30.98
5699455,-0.02,-0.08,1.2,1.46,3.05,-0.43,928.9,30.98
5699493,-0.04,-0.07,1.23,1.46,2.5,-0.37,928.88,30.99
5699531,-0.07,-0.08,1.26,2.08,2.56,-0.24,928.86,30.99
5699569,-0.05,-0.08,1.21,1.71,2.56,-0.18,928.85,30.98
5699608,-0.04,-0.08,1.19,1.59,2.81,-0.24,928.84,30.99
5699646,-0.04,-0.1,1.11,1.59,3.6,-0.12,928.89,30.99
5699684,-0.04,-0.09,1.11,1.71,3.36,-0.24,928.94,30.99
5699722,-0.05,-0.09,1.05,1.4,2.93,-0.18,928.94,30.99
5699760,-0.06,-0.09,1.02,1.04,2.93,-0.12,928.93,31.0
5699810,-0.04,-0.1,1.02,0.73,3.42,-0.12,928.91,30.98
5699848,-0.06,-0.1,1.0,0.43,3.6,0.0,928.89,30.98
5699886,-0.04,-0.1,1.03,-0.18,3.72,0.0,928.97,30.98
5699924,-0.01,-0.09,1.01,-0.67,4.15,0.06,928.96,30.98
5699962,-0.06,-0.1,1.0,-0.92,3.85,0.43,928.9,31.0
5700000,-0.05,-0.1,1.01,-0.98,4.09,0.31,928.97,31.0
5700039,-0.05,-0.09,1.02,-1.28,4.15,0.43,928.94,30.99
5700077,-0.05,-0.08,1.09,-1.53,3.85,0.49,928.96,31.0
5700115,-0.06,-0.09,1.04,-1.53,4.7,0.61,928.99,31.0
