timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
1855917,-0.0,0.09,1.02,0.49,1.4,1.34,984.29,35.41
1855955,-0.06,0.06,0.9,-0.06,3.3,1.59,984.28,35.41
1855993,0.02,0.06,0.99,0.31,-0.24,1.4,984.27,35.4
1856031,-0.01,0.07,0.97,-0.79,1.53,1.04,984.29,35.41
1856069,-0.01,0.1,1.0,-0.92,0.61,1.1,984.31,35.42
1856107,0.01,0.06,1.02,-1.16,1.34,1.28,984.29,35.41
1856145,0.01,0.08,0.99,-1.16,0.18,0.73,984.3,35.43
1856183,-0.05,0.09,1.11,-0.49,-0.12,1.22,984.26,35.42
1856233,0.02,0.09,1.09,-0.73,1.4,0.79,984.31,35.42
1856271,-0.07,0.08,1.07,-0.49,1.65,0.67,984.37,35.43
1856309,0.04,0.07,1.14,-0.18,1.59,0.43,984.33,35.42
1856347,-0.01,0.06,1.05,-0.79,4.27,0.43,984.34,35.42
1856385,-0.02,0.08,1.11,0.67,3.54,0.55,984.35,35.43
1856423,-0.03,0.1,1.17,1.28,5.37,0.61,984.41,35.43
1856461,-0.01,0.07,1.05,0.49,5.31,0.73,984.36,35.42
1856499,-0.04,0.1,1.19,1.65,3.42,0.55,984.29,35.43
1856537,0.0,0.06,1.15,1.71,6.29,0.79,984.24,35.42
1856575,0.01,0.06,1.08,1.77,5.37,1.34,984.23,35.42
1856625,0.02,0.08,1.08,1.46,7.02,0.92,984.19,35.42
1856663,-0.1,0.08,1.1,2.08,5.92,1.53,984.22,35.42
1856701,0.02,0.09,1.17,1.95,6.65,1.46,984.14,35.43
1856739,-0.01,0.09,1.1,1.71,4.94,1.46,984.19,35.42
1856777,0.06,0.07,1.08,1.1,4.27,1.89,984.25,35.44
1856816,0.05,0.07,1.14,1.1,4.21,1.34,984.24,35.42
1856854,0.03,0.09,1.12,0.49,4.33,1.83,984.32,35.43
1856892,-0.01,0.06,1.09,0.43,2.56,2.14,984.2,35.43
1856930,-0.01,0.09,1.14,0.43,0.55,1.46,984.26,35.43
1856968,-0.03,0.1,1.1,-0.24,3.17,1.77,984.25,35.43
1857018,0.04,0.09,1.13,0.73,1.77,1.59,984.29,35.42
1857056,-0.01,0.09,1.07,0.43,1.59,2.2,984.2,35.43
1857094,0.04,0.1,1.13,0.61,-1.16,1.89,984.28,35.43
1857132,-0.03,0.1,1.08,0.79,2.44,1.46,984.26,35.42
1857170,-0.01,0.1,1.03,1.4,2.26,2.01,984.24,35.44
1857208,-0.01,0.08,1.06,1.46,0.43,1.34,984.21,35.43
1857246,-0.03,0.09,1.0,1.16,2.32,1.04,984.15,35.43
1857284,-0.01,0.11,1.11,1.71,1.53,1.34,984.22,35.44
1857322,0.02,0.09,0.99,0.98,3.42,1.1,984.14,35.43
1857360,-0.06,0.09,1.01,2.38,1.71,0.92,984.19,35.44
1857410,-0.03,0.08,0.96,2.26,4.03,1.4,984.09,35.42
1857448,-0.02,0.09,0.98,1.83,5.43,1.34,984.06,35.43
1857486,-0.04,0.1,0.99,2.14,4.46,1.16,984.04,35.43
1857524,-0.02,0.09,0.9,1.4,7.32,1.34,984.03,35.43
1857562,-0.01,0.08,1.0,1.71,7.45,1.28,984.03,35.45
1857600,-0.02,0.07,0.95,0.92,12.21,1.22,984.05,35.44
1857638,-0.03,0.1,0.94,1.04,10.74,1.28,984.0,35.44
1857676,-0.03,0.11,1.02,0.79,11.17,1.28,984.0,35.42
1857714,-0.01,0.07,0.97,0.12,12.63,1.22,984.01,35.44
1857752,-0.01,0.08,1.09,0.61,12.08,1.16,983.96,35.44
1857802,0.01,0.09,1.06,0.12,12.51,1.59,984.02,35.43
1857840,-0.04,0.12,1.16,0.73,11.47,1.89,984.05,35.43
1857878,-0.03,0.09,1.05,0.67,13.24,2.2,984.11,35.43
1857916,-0.04,0.1,1.17,1.83,9.77,2.32,984.1,35.44
1857955,-0.05,0.07,1.12,2.14,10.86,2.44,984.03,35.43
1857993,-0.03,0.08,1.1,2.56,9.64,2.62,984.05,35.43
1858031,-0.01,0.09,1.15,3.42,9.7,2.56,984.06,35.44
1858069,-0.0,0.1,1.11,3.78,6.65,2.56,984.06,35.44
1858107,-0.03,0.07,1.14,4.64,8.3,2.81,984.08,35.44
1858145,-0.01,0.07,0.99,4.58,6.47,2.81,983.98,35.43
1858195,-0.02,0.08,1.09,5.19,5.07,2.81,983.94,35.43
1858233,-0.0,0.07,0.95,4.82,4.03,2.87,983.89,35.44
1858271,0.0,0.08,1.06,5.55,0.73,2.81,983.85,35.43
1858309,0.02,0.06,0.94,4.64,1.53,2.81,983.84,35.44
1858347,-0.01,0.08,1.0,5.0,-1.1,2.75,983.77,35.44
1858385,-0.01,0.08,0.96,4.21,0.24,2.62,983.81,35.44
1858423,-0.02,0.07,0.93,4.33,-1.59,2.32,983.79,35.43
1858461,-0.02,0.07,0.89,3.72,-0.85,2.14,983.79,35.44
1858499,-0.0,0.06,0.97,4.46,-2.01,1.46,983.83,35.45
1858575,-0.01,0.09,0.96,4.33,-1.53,1.1,983.76,35.4
1858613,-0.01,0.06,0.88,3.91,1.16,0.79,983.81,35.42
1858651,-0.0,0.07,0.85,4.21,0.31,0.24,983.76,35.43
1858740,-0.02,0.06,0.83,3.91,1.4,-0.18,983.78,35.38
1858779,-0.01,0.09,0.81,3.6,2.08,-0.49,983.75,35.4
1858817,-0.0,0.07,0.86,3.11,2.44,-0.43,983.74,35.4
1858855,0.01,0.06,0.84,2.5,1.4,-0.37,983.76,35.43
1858893,-0.03,0.08,0.84,2.01,2.38,-0.67,983.73,35.42
1858931,-0.03,0.07,0.85,1.77,3.54,-0.92,983.76,35.42
1858969,-0.03,0.09,0.85,0.67,3.54,-0.85,983.76,35.43
1859019,-0.06,0.08,0.93,0.37,5.31,-1.22,983.73,35.41
1859057,0.0,0.06,0.9,-0.06,7.32,-1.34,983.75,35.42
1859095,-0.01,0.08,1.06,-0.06,5.74,-1.34,983.74,35.41
1859133,-0.06,0.07,1.0,-0.73,6.53,-0.92,983.7,35.41
1859171,-0.05,0.09,1.05,-0.37,4.94,-0.92,983.71,35.42
1859209,-0.02,0.1,1.08,-0.24,7.2,-0.98,983.83,35.42
1859247,-0.04,0.1,1.05,0.0,6.53,-0.85,983.77,35.42
1859285,-0.04,0.1,1.1,1.1,5.37,-1.1,983.78,35.42
1859323,-0.02,0.09,1.11,2.2,6.16,-1.1,983.8,35.45
1859361,-0.04,0.11,1.2,3.91,3.6,-0.67,983.79,35.44
1859411,-0.06,0.1,1.07,4.88,4.15,-0.61,983.68,35.41
1859449,-0.06,0.11,1.05,5.98,2.56,-0.73,983.63,35.42
1859487,-0.03,0.09,1.0,6.04,3.17,-1.04,983.62,35.42
1859525,-0.02,0.1,0.96,6.71,2.26,-0.92,983.65,35.43
