timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
6481427,-0.03,-0.04,1.08,-0.18,1.1,4.21,948.96,21.09,
6481465,-0.02,-0.04,1.08,0.06,1.83,4.33,948.93,21.09,
6481503,-0.02,-0.03,1.12,0.37,2.5,4.03,948.95,21.09,
6481553,-0.04,-0.03,1.1,0.31,3.36,4.27,948.88,21.07,
6481592,-0.03,-0.03,1.14,0.37,4.58,4.33,948.89,21.09,
6481630,-0.01,-0.03,1.11,0.06,5.0,4.09,948.83,21.08,
6481668,-0.02,-0.03,1.12,0.18,4.52,4.27,948.92,21.09,
6481706,-0.0,-0.03,1.09,0.06,5.31,4.27,948.86,21.08,
6481745,-0.01,-0.02,1.11,0.18,4.33,4.21,948.89,21.1,
6481783,0.0,-0.03,1.13,0.0,4.64,4.58,948.86,21.09,
6481821,-0.02,-0.03,1.11,-0.06,4.09,4.52,948.88,21.1,
6481859,-0.02,-0.02,1.14,0.06,4.33,4.52,948.89,21.08,
6481909,-0.0,-0.02,1.16,0.06,4.09,4.27,948.93,21.09,
6481948,-0.0,-0.02,1.22,0.37,3.85,4.39,948.83,21.09,
6481986,0.0,-0.03,1.15,0.0,4.82,4.21,948.86,21.09,
6482024,-0.01,-0.02,1.2,0.24,4.64,4.39,948.86,21.09,
6482062,-0.02,-0.04,1.11,0.12,5.49,4.15,948.83,21.1,
6482101,-0.02,-0.03,1.11,0.49,4.58,3.85,948.81,21.09,
6482139,-0.01,-0.03,1.13,0.79,5.62,3.78,948.85,21.1,
6482178,0.0,-0.05,1.08,0.85,5.68,3.48,948.82,21.1,
6482216,-0.01,-0.03,1.11,1.16,5.8,3.66,948.8,21.1,
6482254,0.01,-0.03,1.08,1.04,7.08,3.36,948.78,21.11,
6482304,-0.01,-0.04,1.11,1.22,7.26,3.36,948.74,21.09,
6482342,-0.01,-0.03,1.13,1.16,7.14,3.23,948.75,21.09,
6482381,-0.04,-0.03,1.14,1.53,6.9,3.17,948.73,21.08,
6482419,-0.01,-0.04,1.11,1.28,7.45,3.11,948.7,21.1,
6482457,0.0,-0.03,1.13,1.77,6.59,2.99,948.67,21.1,
6482496,-0.02,-0.03,1.1,1.89,7.02,3.17,948.71,21.1,
6482534,-0.02,-0.05,1.07,1.89,6.41,3.05,948.67,21.11,
6482572,-0.01,-0.04,1.11,2.44,5.92,2.99,948.7,21.1,
6482611,-0.01,-0.04,1.06,2.38,5.07,3.05,948.64,21.11,
6482649,-0.0,-0.04,1.08,2.99,3.91,2.99,948.59,21.1,
6482699,-0.0,-0.04,1.03,2.81,3.85,2.75,948.64,21.1,
6482737,-0.01,-0.04,1.05,3.17,3.42,2.69,948.61,21.1,
6482776,-0.01,-0.04,1.03,3.05,3.11,2.81,948.56,21.1,
6482814,-0.02,-0.04,1.04,3.17,3.11,2.56,948.58,21.1,
6482852,-0.01,-0.04,1.03,2.69,3.3,2.56,948.58,21.11,
6482891,-0.02,-0.05,1.02,2.56,2.69,2.44,948.53,21.1,
6482929,-0.01,-0.04,1.02,2.38,2.38,2.2,948.57,21.11,
6482967,-0.01,-0.04,1.01,2.14,2.14,2.2,948.53,21.1,
6483006,-0.01,-0.05,1.0,1.95,2.44,2.26,948.57,21.11,
6483056,-0.02,-0.04,0.97,1.95,1.65,1.95,948.46,21.09,
6483094,-0.02,-0.05,0.92,1.46,1.83,1.95,948.43,21.1,
6483132,-0.01,-0.05,0.91,1.46,1.34,1.83,948.46,21.1,
6483171,-0.01,-0.04,0.94,1.46,1.04,1.83,948.39,21.1,
6483209,-0.02,-0.05,0.89,0.92,1.34,1.89,948.43,21.11,
6483247,-0.01,-0.04,0.9,0.92,0.61,1.71,948.44,21.11,
6483286,-0.02,-0.05,0.92,0.49,0.61,1.77,948.42,21.11,
6483324,-0.0,-0.05,0.94,0.31,0.37,1.83,948.44,21.11,
6483362,-0.01,-0.04,0.95,-0.06,0.18,1.77,948.37,21.11,
6483401,0.0,-0.04,0.96,-0.43,0.31,1.65,948.38,21.11,
6483450,-0.01,-0.04,1.0,-0.73,0.24,1.59,948.36,21.11,
6483489,-0.0,-0.04,1.03,-0.79,0.79,1.22,948.33,21.11,
6483527,-0.0,-0.03,1.04,-0.67,1.04,1.16,948.36,21.11,
6483565,-0.01,-0.03,1.04,-0.67,1.16,0.98,948.31,21.11,
6483604,-0.01,-0.03,1.03,-0.31,1.1,0.98,948.29,21.1,
6483642,-0.01,-0.03,1.03,-0.06,0.98,0.73,948.3,21.11,
6483680,-0.0,-0.03,1.03,0.18,1.1,0.67,948.28,21.11,
6483718,-0.02,-0.03,1.03,0.24,1.4,0.67,948.28,21.12,
6483757,-0.02,-0.03,1.04,0.37,1.53,0.49,948.25,21.11,
6483795,-0.01,-0.03,1.03,0.67,1.46,0.43,948.19,21.11,
6483845,-0.01,-0.03,1.03,0.73,1.28,0.31,948.24,21.11,
6483883,-0.01,-0.04,1.01,0.85,1.59,0.37,948.21,21.11,
6483922,-0.01,-0.03,0.99,0.92,1.34,0.37,948.16,21.11,
6483960,-0.02,-0.03,0.97,1.16,1.4,0.31,948.18,21.11,
6483998,-0.01,-0.03,0.95,1.34,1.53,0.37,948.15,21.11,
6484036,-0.01,-0.04,0.97,1.53,1.04,0.31,948.16,21.11,
6484075,-0.01,-0.04,0.94,1.65,1.28,0.12,948.14,21.11,
6484113,0.0,-0.03,0.96,1.59,0.73,0.18,948.17,21.1,
6484151,-0.0,-0.03,0.97,1.46,0.85,0.06,948.09,21.11,
6484227,-0.02,-0.03,0.99,1.28,0.92,0.18,948.06,21.09,
6484266,-0.01,-0.03,0.98,1.22,0.98,-0.12,948.08,21.09,
6484304,-0.01,-0.03,0.99,1.34,0.73,0.12,948.11,21.1,
6484395,-0.01,-0.03,1.0,1.46,0.43,-0.06,948.06,21.08,
6484433,-0.01,-0.03,0.98,1.59,0.61,-0.12,948.0,21.07,
6484472,-0.02,-0.03,0.99,1.65,0.73,-0.18,948.02,21.08,
6484510,-0.02,-0.03,1.0,1.46,0.61,-0.24,947.99,21.1,
6484548,-0.01,-0.03,1.0,1.77,0.43,-0.31,947.96,21.09,
6484587,-0.02,-0.03,1.0,1.65,0.67,-0.37,947.93,21.09,
6484625,-0.01,-0.03,1.01,1.34,1.28,-0.55,947.95,21.1,
6484675,-0.01,-0.02,1.05,1.53,1.22,-0.43,947.95,21.09,
6484713,-0.02,-0.03,1.02,1.59,1.28,-0.49,947.96,21.09,
6484751,-0.03,-0.03,1.01,1.77,1.16,-0.43,947.92,21.11,
6484789,-0.02,-0.04,0.99,2.01,1.65,-0.67,947.89,21.09,
6484828,-0.02,-0.04,0.98,2.32,0.92,-0.55,947.84,21.1,
6484866,-0.04,-0.02,0.94,2.26,0.92,-0.61,947.82,21.1,
6484904,-0.04,-0.02,0.91,2.14,1.34,-0.55,947.86,21.1,
6484942,-0.03,-0.04,0.95,2.26,2.44,-0.43,947.82,21.09,
6484981,-0.03,-0.04,0.96,2.01,2.87,-0.43,947.8,21.1,
6485031,-0.04,-0.04,1.0,2.26,2.99,-0.55,947.8,21.09,
6485069,-0.05,-0.03,0.96,2.38,4.39,-0.49,947.76,21.1,
6485107,-0.04,-0.03,0.95,2.56,4.76,-0.24,947.77,21.09,
6485145,-0.03,-0.04,0.89,2.08,5.68,-0.37,947.72,21.1,
6485184,-0.05,-0.02,0.95,2.56,5.19,-0.18,947.72,21.1,
6485222,-0.05,-0.04,0.93,2.26,6.04,0.06,947.7,21.11,
6485260,-0.03,-0.03,0.97,2.44,5.0,-0.12,947.69,21.1,
6485299,-0.05,-0.03,0.96,2.26,6.16,0.12,947.71,21.12,
6485337,-0.04,-0.04,0.96,2.62,6.16,0.18,947.75,21.12,
6485375,-0.05,-0.05,0.97,2.87,6.04,0.24,947.69,21.11,
6485425,-0.06,-0.05,0.92,2.93,6.23,0.43,947.66,21.09,
6485463,-0.04,-0.05,0.92,3.36,6.53,0.55,947.71,21.11,
6485502,-0.03,-0.05,0.84,3.17,6.41,0.67,947.6,21.1,
6485540,-0.04,-0.04,0.87,3.48,5.19,0.92,947.65,21.1,
6485578,-0.05,-0.08,0.84,3.36,5.74,1.04,947.71,21.1,
6485617,-0.01,-0.05,0.87,3.23,5.49,0.98,947.6,21.1,
6485655,-0.02,-0.05,0.89,3.36,4.76,1.22,947.6,21.11,
6485693,-0.04,-0.05,0.83,2.75,4.64,1.28,947.61,21.1,
6485731,-0.04,-0.04,0.87,2.69,3.42,1.46,947.54,21.11,
6485782,-0.03,-0.04,0.9,1.77,2.75,1.53,947.55,21.1,
6485820,-0.03,-0.04,0.9,1.59,2.32,1.46,947.52,21.1,
6485858,-0.03,-0.03,0.96,1.46,1.95,1.65,947.54,21.1,
6485897,-0.03,-0.04,0.99,1.1,2.69,1.77,947.53,21.1,
6485935,-0.04,-0.03,1.03,0.98,1.65,1.71,947.53,21.12,
6485973,-0.03,-0.04,1.04,1.1,2.38,1.65,947.52,21.11,
6486011,-0.04,-0.04,1.01,1.1,2.5,1.71,947.55,21.11,
6486050,-0.03,-0.03,1.04,1.46,2.62,1.83,947.48,21.11,
6486088,-0.01,-0.03,1.01,1.28,3.17,1.89,947.44,21.11,
6486126,-0.04,-0.03,0.97,1.59,2.99,1.77,947.52,21.12,
6486176,-0.03,-0.04,0.94,1.65,3.42,1.83,947.45,21.11,
6486215,-0.02,-0.03,0.97,1.59,2.26,1.77,947.42,21.11,
6486253,-0.02,-0.03,1.0,1.65,1.95,1.46,947.4,21.12,
6486291,-0.04,-0.03,0.99,1.22,2.01,1.53,947.41,21.12,
6486330,-0.03,-0.04,1.08,1.71,1.59,1.65,947.35,21.11,
6486368,-0.01,-0.04,1.07,1.22,0.98,1.46,947.37,21.11,
6486406,-0.04,-0.02,1.09,1.16,0.24,1.34,947.34,21.11,
6486444,-0.04,-0.03,1.07,1.28,0.49,1.46,947.26,21.11,
6486483,-0.04,-0.04,1.09,1.16,-0.24,1.4,947.3,21.11,
6486521,-0.04,-0.04,1.11,1.53,-2.01,1.59,947.2,21.13,
6486571,-0.03,-0.04,1.06,1.83,-3.91,2.01,947.2,21.1,
6486609,-0.06,-0.03,0.99,1.83,-5.43,2.14,947.08,21.11,
6486648,-0.09,-0.03,0.96,2.08,-7.69,2.56,947.02,21.11,
6486686,-0.08,-0.05,0.99,2.2,-8.61,2.81,946.99,21.11,
6486724,-0.07,-0.06,0.96,2.26,-9.34,2.93,946.95,21.12,
6486762,-0.1,-0.05,1.0,2.2,-10.8,3.3,946.93,21.12,
6486801,-0.09,-0.06,0.97,2.2,-11.05,3.6,946.85,21.13,
6486839,-0.09,-0.05,0.97,2.26,-12.08,4.03,946.83,21.11,
6486877,-0.09,-0.05,0.96,2.38,-12.57,4.27,946.85,21.11,
6486927,-0.1,-0.05,0.89,2.32,-12.94,4.7,946.89,21.11,
6486966,-0.08,-0.05,0.93,2.14,-12.51,5.0,946.81,21.11,
6487004,-0.07,-0.07,0.92,2.08,-12.39,5.19,946.84,21.11,
6487042,-0.09,-0.05,0.92,2.2,-12.94,5.43,946.85,21.11,
6487081,-0.08,-0.05,0.93,2.08,-12.45,6.04,946.84,21.11,
6487119,-0.07,-0.06,0.88,1.53,-12.57,6.1,946.83,21.12,
6487157,-0.09,-0.04,0.93,1.65,-13.49,6.41,946.83,21.11,
6487196,-0.08,-0.06,0.89,0.92,-13.49,6.65,946.78,21.11,
6487234,-0.07,-0.05,0.95,0.85,-14.4,6.71,946.81,21.12,
6487272,-0.07,-0.04,0.95,0.37,-13.61,6.96,946.81,21.1,
6487349,-0.06,-0.04,1.0,-0.12,-13.98,7.26,946.71,21.07,
6487387,-0.06,-0.04,1.01,-0.67,-14.1,7.26,946.74,21.09,
6487425,-0.07,-0.04,1.01,-1.04,-14.28,7.63,946.7,21.09,
6487515,-0.07,-0.03,1.04,-1.53,-14.34,7.75,946.72,21.05,
6487553,-0.07,-0.03,1.08,-1.65,-14.77,7.69,946.66,21.08,
6487592,-0.05,-0.03,1.1,-2.01,-14.47,7.81,946.65,21.08,
6487630,-0.05,-0.02,1.15,-2.08,-15.26,7.69,946.59,21.07,
6487669,-0.05,-0.02,1.14,-2.2,-15.2,7.75,946.64,21.07,
6487707,-0.06,-0.02,1.17,-2.26,-15.5,7.69,946.62,21.08,
6487757,-0.04,-0.02,1.18,-2.14,-15.08,7.51,946.56,21.09,
6487795,-0.05,-0.02,1.19,-2.44,-15.56,7.26,946.52,21.07,
6487834,-0.04,-0.01,1.19,-2.32,-15.5,7.32,946.55,21.08,
6487872,-0.05,-0.01,1.2,-2.38,-15.75,6.96,946.55,21.09,
6487910,-0.05,0.0,1.23,-2.14,-16.05,6.96,946.54,21.09,
6487949,-0.06,-0.0,1.24,-2.44,-16.24,6.96,946.5,21.09,
6487987,-0.05,-0.01,1.26,-2.01,-16.3,6.9,946.54,21.1,
6488025,-0.06,-0.01,1.22,-2.01,-16.72,6.59,946.52,21.1,
6488064,-0.04,-0.01,1.23,-2.01,-17.03,6.77,946.52,21.1,
6488114,-0.06,-0.0,1.2,-2.08,-16.36,6.59,946.53,21.09,
6488152,-0.05,-0.01,1.21,-2.14,-16.36,6.41,946.51,21.09,
6488190,-0.06,-0.0,1.2,-2.2,-15.56,6.16,946.47,21.1,
6488229,-0.07,-0.01,1.22,-1.95,-15.69,6.04,946.47,21.1,
6488267,-0.08,0.0,1.2,-2.62,-14.59,5.8,946.47,21.1,
6488305,-0.08,-0.01,1.21,-2.56,-13.67,5.92,946.48,21.1,
6488344,-0.08,-0.02,1.15,-2.99,-11.84,5.62,946.44,21.1,
6488382,-0.08,-0.02,1.16,-2.93,-11.66,5.8,946.45,21.11,
6488420,-0.07,-0.02,1.16,-2.87,-10.31,5.92,946.47,21.11,
6488470,-0.08,-0.02,1.12,-3.05,-10.07,5.98,946.43,21.1,
6488509,-0.08,-0.02,1.09,-3.42,-9.52,6.16,946.39,21.09,
6488547,-0.09,-0.03,1.06,-4.21,-9.28,6.23,946.45,21.09,
6488585,-0.08,-0.04,1.13,-4.27,-10.07,6.53,946.47,21.1,
6488623,-0.08,-0.04,1.13,-4.58,-8.85,6.41,946.54,21.1,
6488662,-0.08,-0.03,1.14,-4.52,-8.79,6.71,946.46,21.1,
6488700,-0.07,-0.04,1.09,-4.82,-9.16,6.71,946.46,21.1,
6488738,-0.11,-0.03,1.1,-4.88,-9.52,7.02,946.49,21.1,
6488777,-0.08,-0.04,1.11,-5.68,-8.73,7.32,946.48,21.11,
6488827,-0.1,-0.03,1.14,-5.62,-9.28,7.81,946.47,21.08,
6488865,-0.13,-0.02,1.09,-6.47,-8.91,8.36,946.4,21.08,
6488903,-0.09,-0.03,1.17,-5.98,-8.61,8.36,946.47,21.1,
6488942,-0.09,-0.03,1.11,-6.35,-6.59,8.42,946.49,21.11,
6488980,-0.08,-0.01,1.2,-5.98,-7.93,8.97,946.45,21.1,
6489018,-0.1,-0.02,1.18,-6.1,-6.41,9.4,946.47,21.1,
6489057,-0.09,-0.01,1.18,-6.1,-6.29,9.58,946.51,21.11,
6489095,-0.08,-0.01,1.22,-6.16,-4.52,9.64,946.45,21.09,
6489134,-0.06,-0.03,1.15,-6.53,-3.23,9.7,946.51,21.1,
6489172,-0.06,-0.01,1.14,-6.59,-1.95,9.64,946.47,21.1,
6489222,-0.06,0.0,1.15,-6.65,-0.24,9.77,946.49,21.1,
6489260,-0.03,-0.03,1.15,-6.65,0.73,9.89,946.51,21.1,
6489298,-0.04,-0.01,1.11,-6.59,1.71,9.77,946.45,21.1,
6489337,-0.06,-0.02,1.14,-6.53,2.93,9.83,946.47,21.11,
6489375,-0.02,-0.04,1.09,-6.96,4.03,10.13,946.47,21.1,
6489413,-0.03,-0.02,1.16,-6.77,3.54,10.25,946.44,21.1,
6489452,-0.05,-0.03,1.09,-7.32,5.0,10.5,946.44,21.1,
6489490,-0.05,-0.02,1.17,-7.26,3.97,10.68,946.36,21.1,
6489528,-0.05,-0.04,1.13,-7.57,4.88,10.99,946.41,21.11,
6489579,-0.07,-0.01,1.15,-7.81,3.85,11.35,946.37,21.09,
6489617,-0.03,-0.01,1.12,-8.48,4.82,11.54,946.39,21.09,
6489655,-0.02,-0.02,1.19,-8.24,2.93,11.6,946.4,21.09,
