timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
3546440,-0.02,-0.09,0.91,1.89,2.14,1.95,924.79,24.6,
3546478,-0.03,-0.08,0.95,1.77,2.08,1.77,924.79,24.62,
3546516,-0.03,-0.08,0.94,1.71,2.44,1.77,924.76,24.61,
3546555,-0.02,-0.08,0.94,1.89,2.44,1.83,924.87,24.63,
3546593,-0.03,-0.07,0.93,1.71,2.62,1.89,924.82,24.63,
3546631,-0.03,-0.08,0.94,1.83,2.81,1.77,924.79,24.63,
3546669,-0.02,-0.08,0.94,1.71,3.36,1.77,924.86,24.63,
3546719,-0.02,-0.08,0.95,1.77,3.17,1.83,924.86,24.62,
3546757,-0.03,-0.08,0.94,1.77,2.87,1.71,924.83,24.62,
3546796,-0.02,-0.08,0.95,1.77,2.56,1.77,924.81,24.63,
3546834,-0.03,-0.08,0.95,1.77,2.44,1.89,924.84,24.63,
3546872,-0.03,-0.08,0.94,1.65,2.01,1.71,924.89,24.64,
3546910,-0.04,-0.08,0.95,1.71,1.65,1.89,924.85,24.65,
3546949,-0.03,-0.08,0.96,1.65,1.59,1.95,924.82,24.63,
3546987,-0.03,-0.08,0.99,1.71,1.65,1.95,924.75,24.64,
3547025,-0.03,-0.08,1.01,1.46,1.59,1.95,924.81,24.63,
3547063,-0.03,-0.08,1.05,1.65,1.4,2.01,924.87,24.63,
3547113,-0.04,-0.08,1.04,1.71,1.89,2.08,924.89,24.62,
3547151,-0.03,-0.07,1.04,1.59,1.95,2.01,924.89,24.63,
3547190,-0.02,-0.08,1.04,1.59,1.83,2.08,924.88,24.63,
3547228,-0.01,-0.07,1.02,1.77,1.22,2.14,924.95,24.63,
3547266,-0.02,-0.07,1.01,1.65,1.28,1.83,924.92,24.63,
3547304,-0.02,-0.07,1.02,1.71,0.92,1.95,924.94,24.64,
3547343,-0.03,-0.08,1.03,1.59,1.04,2.01,924.91,24.65,
3547381,-0.02,-0.08,1.05,1.83,1.1,1.83,924.94,24.64,
3547419,-0.03,-0.08,1.03,1.89,1.04,1.89,924.97,24.66,
3547457,-0.03,-0.08,1.03,2.08,1.04,1.77,924.96,24.64,
3547507,-0.02,-0.08,1.01,2.01,1.71,1.83,924.97,24.64,
3547545,-0.02,-0.08,1.0,2.14,1.95,1.95,925.03,24.64,
3547583,-0.03,-0.08,0.98,2.2,2.08,1.89,924.97,24.64,
3547622,-0.04,-0.08,0.96,2.44,2.99,1.77,925.01,24.64,
3547660,-0.02,-0.07,0.94,2.44,3.3,1.89,924.95,24.64,
3547698,-0.02,-0.08,0.92,2.75,3.3,1.71,925.03,24.64,
3547736,-0.03,-0.08,0.93,2.99,3.78,1.83,924.98,24.65,
3547775,-0.02,-0.08,0.89,2.99,4.27,1.89,925.01,24.65,
3547813,-0.02,-0.08,0.92,2.87,4.21,1.89,924.97,24.65,
3547863,-0.04,-0.08,0.92,2.62,3.97,2.01,925.03,24.63,
3547901,-0.03,-0.08,0.98,2.75,3.72,1.83,925.0,24.64,
3547939,-0.01,-0.09,0.97,2.44,3.85,2.01,925.04,24.65,
3547978,-0.02,-0.08,0.99,2.14,3.6,1.89,925.07,24.64,
3548016,-0.02,-0.07,0.98,1.83,3.6,2.01,925.05,24.63,
3548054,-0.03,-0.08,0.98,2.14,3.72,2.2,925.01,24.64,
3548092,-0.02,-0.08,0.94,1.83,4.7,1.83,925.06,24.62,
3548130,-0.02,-0.08,0.92,1.71,4.46,1.89,925.04,24.63,
3548169,-0.02,-0.08,0.93,1.46,4.76,1.89,924.99,24.63,
3548207,-0.02,-0.08,0.93,1.71,4.46,1.95,925.07,24.64,
3548257,-0.01,-0.08,0.94,1.71,4.52,1.83,925.02,24.61,
3548295,-0.02,-0.08,0.93,1.59,3.91,1.89,925.06,24.63,
3548333,-0.03,-0.09,0.96,1.46,4.21,1.95,925.08,24.63,
3548371,-0.02,-0.08,0.98,1.46,4.03,1.83,925.08,24.64,
3548410,-0.02,-0.08,1.0,1.4,3.85,1.89,925.06,24.63,
3548448,-0.02,-0.08,1.01,1.16,4.03,1.95,925.1,24.63,
3548486,-0.01,-0.08,1.03,1.16,4.09,1.83,925.08,24.63,
3548524,-0.02,-0.08,1.04,1.04,4.21,1.71,925.09,24.63,
3548562,-0.02,-0.08,1.03,1.1,4.27,2.08,925.15,24.64,
3548601,-0.02,-0.08,1.05,1.22,4.33,1.89,925.1,24.62,
3548651,-0.02,-0.08,1.06,1.22,4.64,1.89,925.13,24.63,
3548689,-0.02,-0.08,1.08,1.22,4.33,1.77,925.14,24.64,
3548727,-0.01,-0.08,1.07,1.16,4.88,1.89,925.13,24.63,
3548765,-0.02,-0.08,1.07,1.34,4.39,1.83,925.09,24.64,
3548803,-0.02,-0.08,1.07,1.34,4.46,2.01,925.14,24.64,
3548842,-0.03,-0.09,1.07,1.28,4.7,1.95,925.18,24.65,
3548880,-0.03,-0.09,1.06,1.4,4.64,2.01,925.11,24.63,
3548918,-0.02,-0.08,1.05,1.4,4.7,1.77,925.14,24.64,
3548956,-0.03,-0.08,1.04,1.4,4.58,1.95,925.17,24.65,
3549032,-0.03,-0.08,1.03,1.22,4.27,2.01,925.14,24.61,
3549070,-0.02,-0.08,1.01,1.16,3.91,2.01,925.19,24.63,
3549109,-0.03,-0.07,1.01,1.28,3.17,1.89,925.16,24.63,
3549198,-0.03,-0.07,1.05,1.53,2.56,2.08,925.17,24.6,
3549237,-0.03,-0.09,1.02,1.16,3.11,2.14,925.18,24.61,
3549275,-0.04,-0.08,1.04,1.34,3.23,1.95,925.22,24.62,
3549313,-0.03,-0.08,1.02,1.16,4.52,2.14,925.13,24.62,
3549351,-0.02,-0.08,1.03,1.28,4.33,2.01,925.17,24.62,
3549389,-0.04,-0.09,1.04,1.34,4.64,2.01,925.24,24.63,
3549428,-0.03,-0.08,1.06,1.34,5.07,1.89,925.2,24.62,
3549478,-0.01,-0.08,1.11,1.28,5.31,1.95,925.19,24.63,
3549516,-0.04,-0.09,1.14,0.73,4.94,1.89,925.21,24.63,
3549554,-0.03,-0.07,1.23,1.04,4.46,2.08,925.12,24.63,
3549592,-0.05,-0.09,1.24,1.46,6.04,2.08,925.18,24.64,
3549630,-0.02,-0.09,1.23,1.65,5.92,2.08,925.16,24.64,
3549669,-0.02,-0.08,1.32,2.01,5.74,2.08,925.17,24.64,
3549707,-0.04,-0.09,1.22,1.77,7.51,2.14,925.24,24.64,
3549745,-0.03,-0.08,1.26,2.2,6.96,2.26,925.2,24.64,
3549783,-0.04,-0.08,1.22,2.2,8.54,2.14,925.15,24.63,
3549822,-0.04,-0.09,1.24,2.62,8.12,2.08,925.2,24.64,
3549871,-0.03,-0.08,1.23,2.01,8.12,2.2,925.23,24.63,
3549910,-0.02,-0.08,1.3,2.44,6.96,2.2,925.25,24.64,
3549948,-0.0,-0.09,1.22,1.28,8.48,2.38,925.2,24.64,
3549986,-0.01,-0.06,1.31,1.65,6.47,2.44,925.23,24.64,
3550024,-0.04,-0.08,1.29,1.89,7.2,2.5,925.24,24.64,
3550062,-0.04,-0.08,1.25,1.59,6.41,2.38,925.2,24.65,
3550101,-0.01,-0.09,1.33,1.95,5.62,2.2,925.2,24.64,
3550139,-0.0,-0.09,1.21,1.53,5.68,2.32,925.18,24.65,
3550177,0.0,-0.08,1.25,1.95,4.27,2.26,925.26,24.64,
3550227,-0.01,-0.09,1.2,1.4,4.39,2.01,925.25,24.63,
3550265,-0.01,-0.09,1.22,2.01,4.09,2.01,925.17,24.63,
3550303,-0.01,-0.09,1.17,1.77,3.72,1.89,925.18,24.66,
3550342,-0.02,-0.09,1.2,2.32,2.93,1.77,925.19,24.64,
3550380,0.01,-0.11,1.16,1.71,3.97,1.46,925.18,24.65,
3550418,-0.0,-0.09,1.2,1.95,2.32,1.28,925.12,24.64,
3550456,-0.02,-0.1,1.17,1.71,3.78,1.4,925.17,24.63,
3550495,-0.02,-0.1,1.14,1.53,3.72,1.22,925.14,24.62,
3550533,-0.02,-0.09,1.18,1.65,3.54,1.16,925.19,24.63,
3550571,-0.02,-0.1,1.13,1.34,3.23,0.92,925.19,24.64,
3550621,0.0,-0.09,1.12,1.77,3.97,0.79,925.12,24.62,
3550659,0.0,-0.09,1.04,1.28,4.82,0.37,925.13,24.62,
3550697,0.02,-0.08,1.1,1.4,4.15,0.43,925.12,24.64,
3550735,-0.02,-0.1,1.07,1.22,5.49,0.43,925.1,24.63,
3550774,-0.02,-0.08,1.17,1.16,4.09,0.37,925.07,24.62,
3550812,0.03,-0.1,1.23,1.59,4.33,0.12,925.11,24.62,
3550850,0.02,-0.09,1.08,0.31,3.3,-0.06,925.12,24.64,
3550888,-0.0,-0.06,1.25,1.65,0.06,0.18,925.08,24.63,
3550926,0.04,-0.13,1.07,0.85,1.1,0.0,925.06,24.63,
3550965,-0.03,-0.07,1.09,1.59,-2.69,-0.24,925.01,24.63,
3551015,-0.01,-0.09,1.0,1.65,-2.69,-0.12,925.03,24.62,
3551053,0.01,-0.09,0.93,2.08,-3.48,-0.98,925.06,24.64,
3551091,-0.04,-0.09,0.83,1.95,-3.72,-0.67,925.04,24.63,
3551129,-0.03,-0.09,0.8,1.89,-3.36,-0.98,924.96,24.63,
3551167,-0.04,-0.1,0.75,0.98,-1.28,-1.16,924.98,24.63,
3551206,-0.06,-0.08,0.77,0.79,-0.31,-0.85,924.96,24.64,
3551244,-0.04,-0.09,0.81,0.92,0.92,-0.98,924.97,24.64,
3551282,-0.04,-0.09,0.83,-0.12,1.4,-1.34,924.97,24.64,
3551320,-0.05,-0.08,0.94,0.24,2.81,-1.16,924.96,24.64,
3551370,-0.04,-0.08,0.99,0.24,3.97,-1.16,924.93,24.63,
3551409,-0.05,-0.08,1.09,0.92,4.27,-0.98,924.96,24.64,
3551447,-0.05,-0.09,1.09,0.67,6.04,-0.67,924.93,24.63,
3551485,-0.04,-0.08,1.16,1.04,5.49,-0.92,924.92,24.63,
3551523,-0.05,-0.08,1.13,0.92,6.23,-0.55,924.93,24.63,
3551562,-0.04,-0.07,1.14,1.1,5.74,-0.43,924.93,24.63,
3551600,-0.03,-0.07,1.19,1.4,5.92,-0.37,924.97,24.64,
3551638,-0.04,-0.08,1.17,1.71,7.02,-0.06,924.91,24.64,
3551676,-0.03,-0.08,1.19,2.01,6.96,0.18,924.92,24.63,
3551714,-0.05,-0.08,1.15,2.32,9.58,0.18,924.89,24.64,
3551764,-0.02,-0.08,1.19,2.75,10.44,0.31,924.94,24.62,
3551803,-0.0,-0.07,1.15,2.81,12.27,0.37,924.86,24.63,
3551841,-0.01,-0.07,1.15,3.23,12.51,0.24,924.83,24.63,
3551879,0.0,-0.08,1.15,3.48,13.31,0.31,924.9,24.64,
3551917,-0.02,-0.08,1.12,3.72,13.73,0.31,924.83,24.63,
3551956,0.0,-0.08,1.14,3.78,14.04,0.24,924.84,24.64,
3551994,-0.01,-0.08,1.04,3.54,14.28,0.18,924.87,24.64,
3552032,-0.02,-0.07,1.08,3.97,13.55,0.18,924.8,24.63,
3552070,0.0,-0.1,1.02,3.91,14.28,0.24,924.79,24.64,
3552146,-0.02,-0.09,1.06,4.27,14.28,0.31,924.78,24.6,
3552185,-0.02,-0.09,1.07,3.78,14.04,0.31,924.76,24.62,
3552223,-0.02,-0.09,1.18,4.58,14.1,0.18,924.76,24.64,
3552313,0.01,-0.1,1.11,4.33,13.67,0.31,924.7,24.59,
3552351,0.01,-0.06,1.05,3.6,11.47,0.12,924.69,24.61,
3552389,0.03,-0.07,1.14,3.97,10.56,0.12,924.69,24.61,
3552427,0.01,-0.09,1.06,3.3,9.52,0.43,924.69,24.62,
3552466,-0.01,-0.07,1.15,4.52,5.13,0.49,924.69,24.62,
3552504,0.01,-0.11,1.01,3.97,6.96,0.18,924.68,24.62,
3552542,-0.02,-0.09,0.99,4.21,6.04,0.06,924.67,24.63,
3552592,0.03,-0.09,0.98,4.7,5.55,0.24,924.62,24.61,
3552630,0.01,-0.08,0.96,4.64,3.97,-0.12,924.65,24.63,
3552668,-0.02,-0.09,0.89,4.46,5.62,0.12,924.61,24.62,
3552707,0.01,-0.1,0.87,3.91,6.9,0.0,924.59,24.63,
3552745,0.02,-0.08,0.95,4.46,4.03,-0.24,924.58,24.62,
3552783,0.0,-0.1,0.86,3.97,4.21,-0.18,924.63,24.64,
3552821,-0.01,-0.1,0.79,3.48,5.92,-0.61,924.56,24.63,
3552859,0.02,-0.09,0.87,3.78,5.0,-0.79,924.56,24.63,
3552898,0.02,-0.11,0.73,3.42,6.29,-0.85,924.52,24.63,
3552936,0.0,-0.07,0.78,2.38,5.13,-1.1,924.5,24.63,
3552986,0.03,-0.11,0.87,2.69,8.85,-1.28,924.51,24.62,
3553024,0.03,-0.08,0.98,2.08,6.41,-1.59,924.47,24.64,
3553062,0.0,-0.11,1.03,2.56,6.84,-1.59,924.46,24.63,
3553100,-0.02,-0.1,0.88,0.31,8.97,-1.95,924.47,24.62,
3553139,0.01,-0.07,0.93,1.4,8.73,-2.2,924.47,24.63,
3553177,0.01,-0.12,0.85,1.22,9.16,-2.69,924.43,24.64,
3553215,0.01,-0.11,0.78,0.79,9.58,-2.62,924.45,24.63,
3553253,-0.01,-0.08,0.66,0.06,9.7,-2.93,924.48,24.62,
3553292,0.03,-0.07,0.76,-0.12,8.67,-3.48,924.39,24.63,
3553341,-0.01,-0.11,0.82,-0.92,8.97,-3.42,924.39,24.61,
3553380,-0.04,-0.11,0.89,-1.1,9.28,-3.48,924.35,24.62,
3553418,0.02,-0.09,1.0,-0.79,11.11,-3.85,924.29,24.62,
3553456,-0.03,-0.08,0.95,-1.04,10.86,-3.85,924.37,24.63,
3553494,-0.04,-0.11,0.98,-0.06,10.38,-3.72,924.34,24.62,
3553533,-0.0,-0.12,0.97,-0.85,11.66,-3.91,924.3,24.61,
3553571,-0.01,-0.09,0.97,-0.92,10.68,-4.03,924.36,24.62,
3553609,-0.01,-0.09,0.98,-0.98,10.13,-4.03,924.31,24.62,
3553647,-0.03,-0.1,0.95,-1.04,9.34,-4.03,924.29,24.63,
3553697,-0.02,-0.11,0.99,-1.16,9.22,-3.91,924.29,24.62,
3553736,-0.03,-0.1,0.98,-1.22,7.45,-3.97,924.27,24.62,
3553774,-0.02,-0.09,0.98,-1.04,6.96,-4.03,924.28,24.62,
3553812,-0.05,-0.1,0.92,-0.98,6.04,-4.03,924.34,24.63,
3553850,-0.02,-0.09,0.93,-0.49,5.0,-3.97,924.3,24.63,
3553889,-0.02,-0.1,0.84,-0.92,5.31,-4.03,924.32,24.63,
3553927,-0.04,-0.09,0.82,-0.92,5.19,-4.03,924.21,24.63,
3553965,-0.06,-0.1,0.88,-0.98,5.62,-3.97,924.21,24.64,
3554003,-0.04,-0.11,0.89,-1.22,6.23,-4.09,924.19,24.63,
3554042,-0.05,-0.08,0.99,-0.92,5.86,-3.85,924.29,24.63,
3554091,-0.04,-0.09,1.01,-0.92,7.93,-3.78,924.18,24.61,
3554130,-0.03,-0.08,1.08,-0.06,7.08,-3.72,924.23,24.63,
3554168,-0.04,-0.11,1.01,0.12,9.09,-3.66,924.17,24.62,
3554206,-0.03,-0.08,1.07,0.67,8.24,-3.91,924.21,24.63,
3554244,-0.04,-0.09,1.09,0.67,9.4,-3.6,924.23,24.63,
3554283,-0.05,-0.08,1.1,0.92,9.4,-3.54,924.26,24.62,
3554321,-0.04,-0.09,1.1,1.46,9.4,-3.6,924.23,24.63,
3554359,-0.02,-0.09,1.03,1.28,8.85,-3.72,924.18,24.62,
3554397,-0.04,-0.08,1.02,1.65,7.87,-3.54,924.16,24.63,
3554447,-0.04,-0.09,1.0,1.71,8.12,-3.42,924.14,24.62,
3554486,-0.03,-0.08,1.04,1.28,6.71,-3.3,924.16,24.63,
3554524,-0.03,-0.08,1.08,1.46,7.08,-3.05,924.2,24.64,
3554562,-0.02,-0.1,1.06,1.1,6.29,-2.93,924.15,24.63,
3554600,-0.04,-0.09,1.07,1.28,4.7,-2.99,924.16,24.63,
3554638,-0.04,-0.09,1.06,1.77,6.1,-2.93,924.15,24.62,
3554677,-0.03,-0.09,0.99,1.71,5.74,-2.56,924.12,24.63,
3554715,-0.03,-0.07,1.01,2.08,6.35,-2.87,924.14,24.63,
3554753,-0.06,-0.09,0.99,2.08,6.9,-2.62,924.11,24.62,
3554791,-0.03,-0.1,1.02,2.26,7.93,-2.44,924.11,24.64,
3554841,-0.02,-0.09,1.04,2.26,9.09,-2.62,924.13,24.61,
3554880,-0.03,-0.1,1.01,2.32,10.62,-2.44,924.08,24.62,
3554918,-0.03,-0.09,0.97,2.44,12.02,-2.2,924.13,24.64,
3554956,-0.01,-0.09,0.95,2.2,12.15,-2.38,924.08,24.63,
3554994,-0.0,-0.08,0.96,1.59,11.6,-2.38,924.05,24.62,
3555033,-0.02,-0.09,0.96,1.04,11.41,-2.01,923.99,24.62,
3555071,-0.01,-0.09,0.99,0.37,12.39,-2.32,924.03,24.62,
3555109,-0.0,-0.09,0.98,-0.37,12.7,-2.2,924.03,24.62,
3555147,-0.0,-0.09,1.03,-0.92,10.86,-2.2,924.06,24.64,
3555223,-0.02,-0.08,1.14,-2.32,10.68,-2.14,924.06,24.6,
3555262,0.03,-0.1,1.17,-3.6,11.11,-2.2,924.06,24.6,
3555300,0.02,-0.08,1.27,-3.72,10.07,-2.56,923.99,24.6,
3555390,0.01,-0.09,1.33,-4.76,10.07,-2.2,923.95,24.58,
3555428,-0.0,-0.08,1.32,-5.74,10.01,-2.56,924.01,24.59,
3555466,-0.01,-0.07,1.37,-5.68,9.89,-2.32,923.97,24.61,
3555504,0.01,-0.09,1.35,-5.55,10.19,-2.69,924.01,24.61,
3555543,0.01,-0.08,1.4,-5.62,8.91,-2.93,923.96,24.6,
3555581,0.01,-0.07,1.4,-6.1,8.48,-2.69,923.9,24.61,
3555631,0.02,-0.07,1.46,-6.16,7.08,-2.87,923.9,24.59,
3555669,-0.01,-0.08,1.48,-6.53,6.9,-3.23,923.96,24.61,
3555707,-0.01,-0.06,1.52,-6.65,6.77,-3.42,923.9,24.61,
3555746,0.02,-0.05,1.6,-6.53,6.77,-3.78,923.9,24.61,
3555784,0.01,-0.05,1.64,-6.53,6.65,-3.72,923.88,24.61,
3555822,-0.02,-0.06,1.61,-6.29,7.26,-4.09,923.91,24.62,
3555860,-0.0,-0.03,1.78,-5.74,5.74,-4.03,923.88,24.62,
3555899,0.01,-0.06,1.6,-6.29,5.98,-4.09,923.89,24.63,
3555937,-0.01,-0.04,1.64,-5.62,2.44,-4.21,923.89,24.61,
3555975,-0.02,-0.08,1.53,-4.94,4.52,-4.21,923.92,24.63,
3556025,0.01,-0.07,1.46,-5.07,1.53,-4.27,923.91,24.61,
3556063,-0.02,-0.09,1.35,-5.13,3.11,-4.46,923.85,24.62,
3556102,-0.01,-0.09,1.31,-5.8,1.1,-4.52,923.82,24.63,
3556140,0.01,-0.08,1.29,-6.41,0.31,-5.0,923.79,24.61,
3556178,-0.02,-0.07,1.24,-6.59,-0.55,-4.88,923.83,24.61,
3556216,0.01,-0.06,1.37,-5.98,-1.04,-5.13,923.81,24.62,
3556254,0.0,-0.09,1.28,-6.23,0.06,-5.37,923.83,24.62,
3556293,-0.02,-0.07,1.37,-5.07,-1.4,-5.43,923.82,24.63,
3556331,-0.04,-0.09,1.31,-5.25,0.67,-5.49,923.76,24.62,
3556381,-0.04,-0.06,1.33,-4.09,1.4,-5.62,923.87,24.61,
3556419,-0.01,-0.07,1.29,-3.78,3.36,-5.68,923.76,24.61,
3556457,-0.04,-0.09,1.29,-2.44,3.85,-5.8,923.74,24.62,
3556495,-0.03,-0.09,1.27,-1.83,6.35,-5.74,923.7,24.61,
3556534,-0.02,-0.08,1.24,-1.46,7.69,-5.92,923.78,24.63,
3556572,-0.03,-0.07,1.18,-1.22,8.91,-5.92,923.72,24.61,
3556610,-0.05,-0.08,1.1,-1.16,11.05,-5.98,923.61,24.62,
3556648,-0.03,-0.1,1.06,-0.79,12.15,-5.98,923.66,24.63,
3556687,-0.01,-0.09,1.07,-0.73,12.45,-5.98,923.57,24.62,
3556736,-0.02,-0.08,1.01,-1.04,12.63,-5.74,923.54,24.61,
3556775,-0.02,-0.08,1.05,-1.65,13.24,-5.74,923.45,24.61,
3556813,-0.03,-0.1,1.11,-3.11,13.49,-5.49,923.42,24.61,
3556851,-0.03,-0.1,1.16,-4.39,13.06,-5.37,923.46,24.62,
3556889,-0.03,-0.07,1.25,-5.0,13.43,-5.49,923.44,24.62,
3556928,-0.01,-0.07,1.28,-6.04,13.43,-5.13,923.4,24.62,
3556966,-0.02,-0.08,1.31,-6.35,12.57,-4.94,923.35,24.61,
3557004,-0.02,-0.09,1.33,-6.96,13.18,-4.7,923.34,24.61,
3557042,-0.03,-0.08,1.32,-7.45,13.49,-4.58,923.35,24.62,
3557092,-0.02,-0.07,1.35,-8.0,12.82,-4.52,923.42,24.61,
3557130,-0.02,-0.07,1.35,-7.87,12.27,-4.52,923.39,24.62,
3557169,-0.02,-0.07,1.4,-7.75,12.33,-4.27,923.32,24.63,
3557207,-0.01,-0.08,1.4,-7.51,12.27,-4.21,923.31,24.63,
3557245,0.01,-0.06,1.45,-7.02,11.11,-3.97,923.38,24.63,
3557283,-0.0,-0.06,1.42,-6.84,11.78,-4.09,923.35,24.63,
3557322,-0.01,-0.07,1.45,-6.41,10.44,-3.85,923.32,24.62,
3557360,-0.0,-0.07,1.48,-6.29,10.5,-3.78,923.3,24.63,
3557398,0.01,-0.07,1.47,-5.8,10.68,-3.97,923.23,24.62,
3557436,-0.01,-0.07,1.43,-5.68,10.86,-3.91,923.32,24.63,
3557486,0.01,-0.07,1.42,-5.0,11.78,-3.85,923.24,24.62,
3557524,0.01,-0.08,1.36,-4.39,11.78,-3.91,923.27,24.63,
3557563,0.01,-0.08,1.33,-4.15,11.54,-4.09,923.16,24.63,
3557601,0.01,-0.08,1.26,-3.97,11.78,-4.21,923.13,24.61,
3557639,0.03,-0.08,1.23,-4.15,11.6,-4.46,923.19,24.61,
3557677,0.04,-0.1,1.15,-4.64,11.35,-4.52,923.09,24.63,
3557716,0.05,-0.09,1.08,-6.16,9.83,-4.76,923.05,24.62,
3557754,0.04,-0.09,1.07,-7.02,8.79,-4.94,923.05,24.62,
3557792,0.05,-0.08,1.05,-8.79,6.9,-5.31,923.02,24.62,
3557842,0.03,-0.08,1.09,-9.4,5.55,-5.55,923.05,24.61,
