timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
2435107,-0.05,-0.1,0.9,0.79,2.75,-1.16,904.11,34.12
2435145,-0.04,-0.1,0.95,1.1,3.17,-1.22,904.11,34.13
2435194,-0.05,-0.1,0.92,0.79,2.75,-1.1,904.13,34.12
2435233,-0.06,-0.1,0.92,1.04,3.05,-0.98,904.19,34.13
2435271,-0.03,-0.09,0.91,0.49,3.3,-0.92,904.18,34.11
2435309,-0.05,-0.09,0.95,0.73,2.81,-0.79,904.15,34.13
2435347,-0.05,-0.1,0.95,0.79,2.32,-0.67,904.14,34.13
2435385,-0.05,-0.09,0.96,0.61,2.75,-0.49,904.18,34.13
2435423,-0.05,-0.1,1.0,1.04,2.69,-0.49,904.15,34.12
2435461,-0.06,-0.09,1.0,0.61,2.69,-0.37,904.18,34.12
2435499,-0.07,-0.09,1.03,0.92,2.5,-0.12,904.16,34.12
2435549,-0.07,-0.09,1.01,1.04,2.81,-0.12,904.16,34.12
2435587,-0.07,-0.09,1.02,1.1,3.17,0.18,904.17,34.14
2435625,-0.08,-0.09,1.05,0.92,3.36,0.43,904.15,34.13
2435663,-0.07,-0.09,1.09,1.28,4.64,0.43,904.13,34.12
2435701,-0.07,-0.09,1.1,1.65,4.94,0.73,904.2,34.13
2435739,-0.07,-0.08,1.14,1.95,4.94,1.04,904.15,34.12
2435778,-0.06,-0.09,1.1,1.95,5.62,1.16,904.16,34.12
2435816,-0.08,-0.08,1.09,2.75,5.19,1.4,904.19,34.13
2435854,-0.04,-0.09,1.08,2.62,5.86,1.65,904.17,34.13
2435892,-0.05,-0.08,1.09,3.23,5.37,1.95,904.2,34.13
2435942,-0.05,-0.09,1.05,3.23,5.8,2.2,904.18,34.13
2435980,-0.05,-0.08,1.06,3.72,5.13,2.38,904.22,34.13
2436018,-0.04,-0.09,1.03,3.78,5.68,2.38,904.18,34.13
2436056,-0.02,-0.08,1.03,3.66,5.55,2.69,904.18,34.14
2436094,-0.04,-0.09,0.98,3.85,6.41,2.62,904.16,34.13
2436132,-0.05,-0.09,0.98,4.03,5.92,2.62,904.18,34.12
2436170,-0.03,-0.09,0.96,3.85,6.04,2.87,904.2,34.14
2436208,-0.04,-0.09,0.93,3.85,6.29,2.93,904.24,34.14
2436246,-0.05,-0.09,0.91,3.91,6.65,2.99,904.22,34.14
2436322,-0.02,-0.09,0.91,3.78,6.16,3.05,904.18,34.1
2436360,-0.04,-0.1,0.87,3.66,6.35,3.11,904.15,34.11
2436398,-0.03,-0.09,0.85,3.72,6.84,2.87,904.2,34.13
2436488,-0.03,-0.1,0.81,3.42,5.43,3.48,904.23,34.09
2436526,-0.02,-0.09,0.8,2.99,4.7,3.42,904.19,34.1
2436564,-0.01,-0.09,0.89,3.11,2.99,3.3,904.16,34.12
2436602,0.0,-0.1,0.86,2.56,2.26,3.05,904.18,34.11
2436640,-0.01,-0.09,0.97,2.38,0.55,2.99,904.21,34.11
2436678,-0.0,-0.1,1.0,2.14,0.12,3.11,904.18,34.12
2436716,-0.01,-0.1,1.02,1.53,-1.22,3.17,904.21,34.12
2436766,-0.03,-0.1,1.01,1.46,-1.89,2.93,904.18,34.09
2436804,-0.0,-0.1,0.95,1.16,-1.89,2.87,904.16,34.11
2436842,-0.02,-0.1,0.95,1.89,-2.81,2.56,904.18,34.11
2436881,-0.01,-0.1,0.87,1.59,-2.01,2.62,904.18,34.1
2436919,-0.02,-0.1,0.88,1.71,-1.83,2.26,904.2,34.12
2436957,-0.02,-0.09,0.89,1.46,-1.1,2.2,904.21,34.11
2436995,-0.03,-0.1,0.9,1.46,-0.79,2.01,904.19,34.11
2437033,-0.03,-0.1,0.89,1.28,-0.31,1.83,904.25,34.1
2437071,-0.03,-0.09,0.89,1.46,-0.37,1.65,904.25,34.11
2437109,-0.02,-0.09,0.89,1.46,0.85,1.65,904.21,34.11
2437159,-0.02,-0.09,0.87,1.59,1.53,1.71,904.19,34.1
2437197,-0.04,-0.09,0.89,2.01,1.53,1.83,904.27,34.11
2437235,-0.04,-0.1,0.93,2.2,1.83,1.77,904.21,34.11
2437273,-0.04,-0.09,0.96,1.89,2.01,1.95,904.22,34.09
2437311,-0.05,-0.08,0.97,2.26,2.32,1.71,904.29,34.11
2437349,-0.04,-0.09,0.96,2.44,2.93,1.77,904.3,34.12
2437388,-0.03,-0.09,0.93,2.14,4.76,1.77,904.29,34.11
2437426,-0.04,-0.08,0.92,2.44,5.19,1.83,904.32,34.12
2437464,-0.06,-0.08,0.9,2.56,5.92,2.08,904.26,34.12
2437514,-0.03,-0.09,0.91,2.5,6.1,2.14,904.25,34.1
2437552,-0.04,-0.09,0.94,2.62,5.55,2.32,904.32,34.11
2437590,-0.05,-0.09,0.93,2.62,4.94,2.5,904.29,34.11
2437628,-0.05,-0.09,0.94,2.81,4.27,2.56,904.29,34.11
2437666,-0.04,-0.09,0.94,2.81,2.99,2.75,904.3,34.12
2437704,-0.04,-0.09,0.95,2.81,2.2,2.93,904.28,34.1
2437742,-0.05,-0.08,0.91,2.44,2.08,2.99,904.24,34.1
2437780,-0.05,-0.08,0.92,2.56,1.95,3.23,904.28,34.11
2437818,-0.04,-0.08,0.92,2.44,1.1,3.17,904.3,34.12
2437857,-0.03,-0.09,0.92,2.26,1.34,3.3,904.26,34.12
2437906,-0.02,-0.12,0.96,2.5,2.26,3.11,904.3,34.11
2437944,-0.03,-0.08,0.95,2.5,2.26,3.48,904.33,34.1
2437983,-0.04,-0.07,0.97,2.93,1.77,3.42,904.32,34.11
2438021,-0.06,-0.09,0.91,2.75,3.05,3.42,904.28,34.09
2438059,-0.02,-0.07,1.06,3.42,0.61,3.36,904.31,34.1
2438097,-0.05,-0.1,1.04,3.6,2.38,3.54,904.36,34.1
2438135,-0.04,-0.08,1.03,3.54,1.95,3.54,904.34,34.1
2438173,-0.0,-0.08,1.11,4.15,2.81,3.54,904.34,34.11
2438211,-0.02,-0.09,1.05,3.42,2.26,3.6,904.35,34.11
2438261,-0.01,-0.08,1.09,2.93,3.48,3.66,904.27,34.11
2438299,-0.02,-0.08,1.07,3.17,3.36,3.66,904.35,34.1
2438337,-0.02,-0.08,1.09,2.93,2.81,3.91,904.34,34.11
2438375,-0.01,-0.09,1.06,2.62,2.56,3.78,904.3,34.11
2438413,-0.02,-0.08,1.07,2.81,2.5,3.48,904.35,34.11
2438451,0.0,-0.09,1.06,2.62,2.69,3.72,904.38,34.11
2438489,0.02,-0.08,1.05,2.69,1.4,3.72,904.3,34.1
2438528,-0.05,-0.08,1.02,2.44,2.26,3.66,904.3,34.11
2438566,-0.03,-0.09,1.0,2.69,2.99,3.36,904.38,34.1
2438604,-0.0,-0.08,1.03,2.56,3.05,3.23,904.37,34.1
2438653,-0.02,-0.08,1.05,2.38,3.91,3.23,904.34,34.09
2438691,-0.0,-0.08,1.04,2.5,4.76,2.93,904.33,34.08
2438730,-0.01,-0.08,1.02,2.69,5.31,3.11,904.36,34.09
2438768,-0.02,-0.1,1.02,2.75,6.47,2.87,904.32,34.1
2438806,-0.02,-0.09,1.04,2.56,6.96,2.81,904.39,34.11
2438844,-0.01,-0.1,1.02,2.5,8.48,2.5,904.27,34.1
2438882,0.0,-0.08,1.03,2.56,7.2,2.69,904.42,34.1
2438920,-0.02,-0.09,1.04,2.5,7.75,2.69,904.33,34.09
2438958,-0.02,-0.09,0.99,2.2,8.24,2.87,904.34,34.09
2438996,-0.02,-0.08,1.02,2.62,7.45,2.69,904.36,34.1
2439046,-0.02,-0.09,0.96,2.26,7.02,2.69,904.38,34.09
2439084,-0.0,-0.09,0.98,2.2,6.53,2.56,904.34,34.09
2439122,-0.0,-0.1,0.95,1.77,6.65,2.56,904.35,34.1
2439160,-0.01,-0.08,0.98,1.59,5.37,2.5,904.36,34.09
2439199,0.01,-0.09,0.96,1.16,5.07,2.44,904.36,34.1
2439237,0.0,-0.1,0.99,0.73,4.03,2.38,904.35,34.1
2439275,-0.02,-0.09,1.0,0.31,4.21,2.14,904.35,34.09
2439313,-0.0,-0.09,1.01,0.31,3.23,2.2,904.34,34.08
2439351,-0.01,-0.09,1.04,0.49,2.93,2.14,904.33,34.09
2439389,-0.02,-0.09,1.01,0.61,2.87,2.08,904.33,34.1
2439465,0.01,-0.09,0.99,1.1,2.69,2.01,904.4,34.07
2439503,0.0,-0.09,1.01,1.28,1.83,1.59,904.4,34.08
2439541,-0.01,-0.09,0.99,1.34,2.14,1.71,904.35,34.07
2439630,-0.01,-0.09,0.96,1.77,3.36,1.28,904.44,34.04
2439668,-0.02,-0.08,1.0,1.95,2.5,1.28,904.37,34.06
2439707,-0.03,-0.1,0.95,1.89,5.0,0.98,904.39,34.07
2439745,-0.01,-0.1,0.93,2.32,5.68,0.73,904.38,34.06
2439783,0.0,-0.09,0.86,1.89,5.13,0.85,904.45,34.07
2439821,-0.01,-0.08,0.89,2.38,3.97,0.79,904.42,34.07
2439871,-0.02,-0.08,0.8,2.69,3.85,0.67,904.46,34.06
2439909,-0.02,-0.1,0.74,2.69,5.25,0.73,904.44,34.07
2439947,0.0,-0.1,0.72,3.66,3.3,0.67,904.39,34.07
2439985,-0.02,-0.09,0.71,3.42,3.6,0.85,904.4,34.08
2440023,-0.02,-0.11,0.6,2.44,4.64,0.98,904.4,34.08
2440061,-0.02,-0.09,0.69,2.81,2.75,0.61,904.36,34.07
2440099,-0.03,-0.11,0.81,1.95,3.54,0.85,904.38,34.09
2440137,-0.0,-0.1,0.87,1.46,2.87,0.67,904.34,34.09
2440175,-0.02,-0.09,0.99,1.46,2.87,0.67,904.36,34.08
2440213,-0.02,-0.09,1.03,1.04,3.48,0.55,904.39,34.07
2440263,-0.01,-0.1,1.09,1.1,4.21,0.61,904.5,34.08
2440301,0.01,-0.09,1.1,1.04,3.23,0.37,904.42,34.07
2440339,-0.02,-0.1,1.04,0.79,3.72,0.31,904.42,34.08
2440377,-0.02,-0.08,1.09,1.28,2.26,0.37,904.45,34.08
2440416,-0.05,-0.11,1.07,1.16,2.69,0.67,904.55,34.1
2440454,-0.03,-0.1,1.07,0.92,2.38,0.49,904.42,34.07
2440492,-0.04,-0.09,1.09,1.4,2.01,0.43,904.49,34.08
2440530,-0.01,-0.09,1.06,0.67,2.44,0.61,904.45,34.08
2440568,-0.02,-0.09,1.16,1.53,2.2,0.67,904.48,34.07
2440606,-0.04,-0.12,1.0,0.43,4.33,0.61,904.47,34.07
2440656,-0.01,-0.08,1.14,1.95,2.81,0.55,904.5,34.09
2440694,-0.03,-0.11,1.06,1.16,3.54,0.49,904.46,34.07
2440732,-0.04,-0.09,1.05,1.46,3.11,0.37,904.51,34.08
2440770,-0.02,-0.11,1.07,1.4,4.52,0.24,904.5,34.07
2440808,0.0,-0.1,1.06,1.16,3.54,0.06,904.52,34.09
2440846,-0.03,-0.1,1.03,1.53,3.17,0.24,904.49,34.09
2440884,-0.01,-0.11,0.96,1.59,3.23,0.18,904.46,34.09
2440922,-0.03,-0.09,1.03,1.65,2.56,0.06,904.49,34.09
2440960,-0.03,-0.11,1.01,1.04,2.99,0.24,904.54,34.1
2441010,-0.02,-0.11,1.0,1.1,4.7,0.12,904.44,34.09
2441048,0.0,-0.11,0.98,0.79,5.0,-0.18,904.5,34.07
2441086,0.01,-0.1,1.0,0.73,4.27,-0.18,904.5,34.09
2441124,-0.03,-0.1,0.93,-0.12,4.46,-0.12,904.52,34.09
2441162,0.01,-0.1,1.02,0.37,3.72,-0.12,904.5,34.11
2441200,-0.03,-0.12,0.98,-0.55,5.68,-0.24,904.5,34.1
2441238,0.01,-0.1,1.06,-0.18,2.81,-0.06,904.53,34.1
2441276,-0.03,-0.11,1.04,-0.73,4.7,-0.06,904.49,34.1
2441315,-0.03,-0.09,1.09,-0.31,2.62,-0.12,904.57,34.11
2441353,-0.02,-0.09,1.17,-0.37,1.89,0.18,904.55,34.1
2441402,-0.03,-0.09,1.11,-0.18,1.22,0.18,904.6,34.09
2441441,-0.02,-0.09,1.17,0.55,2.38,0.18,904.61,34.1
2441479,0.01,-0.11,1.13,0.37,4.15,0.18,904.54,34.1
2441517,-0.04,-0.09,1.1,1.28,4.58,0.12,904.59,34.09
2441555,-0.06,-0.09,1.08,1.16,5.43,0.18,904.6,34.11
2441593,-0.02,-0.1,1.05,0.61,7.02,0.06,904.52,34.09
2441631,-0.03,-0.09,0.98,0.67,7.75,0.12,904.57,34.11
2441669,-0.02,-0.12,0.94,0.92,8.06,0.37,904.51,34.1
2441707,-0.02,-0.1,0.93,-0.24,8.91,0.49,904.53,34.11
2441757,-0.01,-0.1,1.0,-0.37,9.52,0.37,904.55,34.1
2441795,-0.04,-0.1,1.01,-0.79,8.18,0.61,904.51,34.1
2441833,-0.04,-0.09,1.12,-0.55,8.0,0.61,904.53,34.1
2441871,-0.01,-0.1,1.09,-1.4,8.97,0.79,904.57,34.1
2441909,-0.02,-0.07,1.2,-0.98,6.04,0.79,904.57,34.1
2441947,-0.04,-0.09,1.22,-1.1,6.71,1.34,904.54,34.1
2441986,-0.03,-0.09,1.22,-1.28,6.29,1.4,904.59,34.11
2442024,-0.02,-0.07,1.3,-1.1,4.64,1.4,904.58,34.11
2442062,-0.03,-0.09,1.28,-1.1,5.55,1.53,904.54,34.11
2442100,-0.03,-0.08,1.32,-0.61,3.48,1.46,904.54,34.11
2442150,-0.03,-0.08,1.32,-0.24,6.1,1.65,904.6,34.1
2442188,-0.03,-0.08,1.36,0.18,5.0,1.46,904.6,34.1
2442226,-0.03,-0.08,1.43,1.34,5.0,1.65,904.59,34.11
2442264,-0.03,-0.09,1.37,0.98,5.13,1.83,904.6,34.11
2442302,-0.03,-0.07,1.39,2.2,4.27,1.95,904.57,34.11
2442340,-0.01,-0.1,1.31,2.32,5.49,1.89,904.63,34.11
2442378,-0.03,-0.09,1.27,3.11,2.75,2.01,904.62,34.12
2442417,-0.03,-0.11,1.25,3.97,3.72,2.14,904.57,34.11
2442455,-0.02,-0.09,1.2,3.91,3.6,1.95,904.64,34.11
2442493,-0.02,-0.07,1.19,4.88,2.87,2.2,904.53,34.11
2442569,-0.04,-0.09,1.05,5.49,4.03,2.14,904.51,34.08
2442607,-0.0,-0.1,0.98,5.43,4.88,2.08,904.54,34.09
2442645,-0.0,-0.09,1.0,5.43,2.99,2.01,904.55,34.1
2442734,-0.03,-0.09,0.86,4.94,3.91,1.95,904.5,34.05
2442772,-0.0,-0.11,0.83,4.21,5.49,1.83,904.47,34.07
2442811,-0.0,-0.1,0.84,3.91,2.99,1.65,904.42,34.08
2442849,-0.01,-0.09,0.86,3.48,3.72,1.65,904.41,34.09
2442887,0.0,-0.1,0.86,2.75,3.78,1.65,904.49,34.1
2442925,-0.01,-0.09,0.91,2.62,3.36,1.65,904.41,34.1
2442975,-0.01,-0.1,0.9,2.32,3.54,1.65,904.39,34.09
2443013,-0.01,-0.1,0.9,1.95,4.46,1.53,904.39,34.09
2443051,0.01,-0.1,0.91,2.08,4.58,1.46,904.42,34.07
2443089,-0.02,-0.1,0.9,2.01,4.33,1.28,904.43,34.1
2443127,-0.01,-0.1,0.87,1.83,4.58,1.4,904.47,34.1
2443165,-0.01,-0.09,0.91,1.89,4.64,1.16,904.4,34.1
2443203,-0.03,-0.1,0.9,1.83,5.07,1.28,904.46,34.1
2443241,-0.02,-0.09,0.93,2.01,4.33,1.1,904.41,34.11
2443279,-0.02,-0.1,0.93,2.01,5.37,0.92,904.43,34.1
2443317,-0.02,-0.09,0.9,1.83,5.62,0.79,904.42,34.1
2443367,-0.04,-0.1,0.91,1.83,5.49,1.04,904.37,34.09
2443405,-0.02,-0.1,0.91,1.65,6.41,1.04,904.35,34.09
2443443,-0.03,-0.09,0.95,1.83,6.35,1.04,904.39,34.11
2443481,-0.03,-0.1,0.94,1.95,6.9,1.04,904.4,34.1
2443520,-0.03,-0.1,0.94,2.01,7.57,1.04,904.39,34.09
2443558,-0.02,-0.09,0.91,2.01,7.14,0.98,904.41,34.1
2443596,-0.0,-0.09,0.94,2.44,6.71,1.16,904.41,34.1
2443634,-0.02,-0.1,0.9,2.14,5.86,1.1,904.36,34.09
2443672,-0.02,-0.09,0.91,2.08,5.37,1.34,904.37,34.09
2443710,-0.04,-0.09,0.93,1.65,3.85,1.28,904.29,34.09
2443760,-0.06,-0.09,0.96,1.59,3.85,1.34,904.36,34.1
2443798,-0.01,-0.09,0.95,0.85,3.6,1.28,904.39,34.1
2443836,-0.02,-0.09,0.99,1.16,2.08,1.4,904.37,34.1
2443874,-0.05,-0.09,0.94,0.92,2.32,1.59,904.32,34.1
2443912,-0.04,-0.09,0.99,0.98,2.08,1.71,904.36,34.11
2443950,-0.05,-0.09,0.97,1.04,1.95,1.71,904.36,34.1
2443988,-0.04,-0.09,0.98,1.16,1.59,1.65,904.36,34.09
2444027,-0.03,-0.09,0.94,0.85,2.56,1.83,904.3,34.1
2444065,-0.03,-0.09,0.98,1.16,2.32,1.77,904.34,34.11
2444114,-0.04,-0.09,0.98,1.1,2.44,1.83,904.27,34.09
2444153,-0.04,-0.08,1.04,1.4,2.69,1.77,904.31,34.09
2444191,-0.04,-0.09,1.03,1.4,3.85,1.71,904.31,34.1
2444229,-0.06,-0.08,1.09,1.95,3.36,1.65,904.3,34.1
2444267,-0.06,-0.09,1.1,2.08,4.33,1.83,904.35,34.11
2444305,-0.04,-0.09,1.07,1.71,4.39,1.71,904.3,34.11
2444343,-0.06,-0.09,1.05,2.32,5.55,1.89,904.34,34.1
2444381,-0.06,-0.08,0.99,2.2,6.47,1.89,904.34,34.12
2444420,-0.06,-0.07,1.0,2.44,7.02,1.71,904.3,34.11
2444458,-0.03,-0.07,1.01,2.62,7.39,2.08,904.34,34.12
2444508,-0.05,-0.07,0.97,2.56,8.36,2.08,904.32,34.09
2444546,-0.04,-0.08,1.04,3.17,7.39,2.08,904.33,34.1
2444584,-0.05,-0.09,0.99,2.62,7.81,2.2,904.32,34.11
2444622,-0.04,-0.07,1.13,2.81,5.07,2.44,904.33,34.12
2444660,-0.06,-0.09,1.15,2.69,5.62,2.62,904.28,34.1
2444698,-0.07,-0.08,1.13,2.56,4.76,2.44,904.25,34.11
2444736,-0.05,-0.08,1.16,2.93,4.21,2.56,904.27,34.11
2444774,-0.05,-0.08,1.09,2.5,4.09,2.44,904.26,34.1
2444813,-0.05,-0.07,1.12,2.69,3.05,2.93,904.27,34.12
2444851,-0.05,-0.1,1.05,3.05,4.64,3.17,904.25,34.11
2444900,-0.08,-0.08,0.97,3.72,2.93,3.05,904.27,34.1
2444939,-0.09,-0.08,0.94,4.09,1.95,3.6,904.25,34.11
2444977,-0.06,-0.09,0.9,3.36,2.08,3.6,904.24,34.12
2445015,-0.03,-0.09,0.92,3.54,1.65,3.6,904.18,34.09
2445053,-0.04,-0.1,0.93,3.36,1.53,3.85,904.23,34.11
2445091,-0.06,-0.1,0.95,3.23,0.61,4.21,904.2,34.1
2445129,-0.04,-0.09,0.93,2.69,0.79,4.15,904.24,34.12
2445167,-0.05,-0.07,0.98,2.62,0.85,4.09,904.2,34.09
2445205,-0.07,-0.09,0.96,2.14,1.89,4.39,904.2,34.11
2445255,-0.03,-0.09,1.02,2.32,2.87,4.03,904.15,34.1
2445293,-0.02,-0.08,1.02,2.2,4.46,4.15,904.23,34.12
2445331,-0.02,-0.08,1.02,2.56,5.74,4.33,904.18,34.1
2445369,-0.03,-0.09,1.02,2.62,6.16,4.15,904.2,34.11
2445408,-0.04,-0.09,0.98,2.81,7.2,4.15,904.16,34.1
2445446,-0.03,-0.08,0.98,2.99,7.39,4.03,904.17,34.11
2445484,-0.02,-0.08,0.95,2.81,7.39,3.85,904.17,34.11
2445522,-0.04,-0.09,0.93,3.42,6.77,3.91,904.22,34.11
2445560,-0.03,-0.09,0.83,2.99,6.77,3.97,904.22,34.11
2445598,-0.02,-0.08,0.85,3.23,6.53,3.85,904.21,34.11
2445674,-0.03,-0.09,0.78,2.62,5.92,3.78,904.15,34.08
2445712,-0.02,-0.09,0.84,2.99,5.13,3.72,904.11,34.09
2445750,-0.02,-0.11,0.82,2.2,5.92,3.85,904.07,34.09
2445839,-0.0,-0.11,0.91,2.5,6.1,3.72,904.16,34.06
2445878,0.0,-0.1,0.98,2.75,5.49,3.23,904.11,34.09
2445916,0.01,-0.09,0.99,2.62,6.84,3.05,904.15,34.09
2445954,-0.02,-0.09,1.02,2.81,5.43,2.99,904.1,34.1
2445992,-0.0,-0.09,1.06,2.38,5.49,2.99,904.08,34.08
2446030,-0.02,-0.09,1.04,2.14,5.19,2.81,904.1,34.1
2446068,-0.01,-0.09,1.11,2.26,4.09,2.44,904.11,34.09
2446118,-0.01,-0.08,1.08,1.53,4.03,2.26,904.12,34.09
2446156,0.01,-0.08,1.07,1.71,3.48,2.26,904.09,34.1
2446194,0.02,-0.09,1.06,2.08,2.62,1.83,904.07,34.09
2446232,-0.0,-0.09,1.02,2.01,1.89,2.01,904.05,34.11
2446270,0.0,-0.09,1.03,2.14,0.24,1.59,904.06,34.09
2446308,-0.01,-0.1,0.97,1.95,0.61,1.46,904.06,34.1
2446347,0.0,-0.1,0.98,2.44,-1.04,1.34,904.08,34.11
2446385,0.01,-0.1,0.93,2.26,-0.61,1.16,904.08,34.11
2446423,-0.02,-0.09,0.88,2.44,-0.79,0.85,904.06,34.12
2446472,-0.01,-0.1,0.87,2.75,0.12,0.55,904.1,34.1
2446510,0.01,-0.1,0.81,2.56,-0.18,0.24,904.12,34.11
2446549,-0.01,-0.09,0.71,2.14,-0.49,0.12,904.02,34.11
2446587,-0.02,-0.09,0.73,2.87,-1.1,-0.18,904.1,34.1
2446625,0.01,-0.1,0.62,1.83,-0.73,-0.12,903.99,34.11
2446663,0.01,-0.08,0.68,2.26,-2.44,-0.37,904.03,34.1
2446701,-0.03,-0.1,0.58,1.46,-1.16,-0.49,903.99,34.1
2446739,-0.03,-0.09,0.64,1.65,-1.83,-0.37,904.13,34.11
2446777,-0.0,-0.1,0.7,1.46,-0.79,-0.61,904.04,34.11
2446815,-0.0,-0.1,0.71,1.4,-0.79,-0.61,904.08,34.13
2446865,-0.03,-0.08,0.72,1.59,-0.92,-0.67,904.04,34.1
2446903,-0.02,-0.1,0.69,1.22,0.31,-0.67,904.07,34.1
2446941,-0.02,-0.09,0.74,1.28,-0.92,-0.73,904.1,34.11
2446979,-0.04,-0.08,0.79,0.79,-1.04,-0.92,904.15,34.11
2447017,-0.04,-0.09,0.81,0.67,0.06,-0.73,904.07,34.11
2447055,-0.0,-0.09,0.96,1.04,0.31,-0.92,904.11,34.11
2447093,-0.02,-0.09,0.92,0.12,1.22,-0.85,904.11,34.1
2447131,-0.05,-0.08,1.0,1.1,-0.43,-0.79,904.12,34.12
2447169,-0.02,-0.09,0.99,0.79,1.16,-0.92,904.15,34.11
