timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
6664168,0.03,-0.06,1.07,1.53,12.94,1.59,937.72,21.29,
6664207,0.03,-0.05,1.06,1.71,13.18,1.46,937.71,21.29,
6664245,0.03,-0.03,1.07,1.59,13.37,1.4,937.68,21.3,
6664283,0.02,-0.05,1.07,1.95,13.37,1.28,937.64,21.29,
6664321,0.02,-0.05,1.08,1.89,13.31,1.34,937.7,21.3,
6664397,0.03,-0.04,1.05,2.38,13.73,1.04,937.64,21.26,
6664436,0.03,-0.05,1.04,2.56,13.73,0.98,937.71,21.28,
6664474,0.03,-0.05,1.04,2.75,13.43,0.73,937.65,21.29,
6664564,0.03,-0.05,1.04,3.11,12.76,0.55,937.69,21.24,
6664602,0.03,-0.05,1.06,3.23,12.94,0.43,937.69,21.27,
6664640,0.04,-0.06,1.0,2.99,12.94,0.24,937.72,21.28,
6664679,0.05,-0.06,1.03,3.11,12.57,-0.12,937.69,21.27,
6664717,0.04,-0.06,0.96,2.62,13.24,-0.24,937.67,21.27,
6664755,0.04,-0.05,0.99,2.99,12.33,-0.49,937.68,21.29,
6664805,0.03,-0.07,0.96,2.5,12.82,-0.79,937.63,21.26,
6664843,0.03,-0.05,0.97,2.56,11.6,-0.92,937.69,21.27,
6664882,0.03,-0.06,0.99,2.44,11.54,-1.22,937.67,21.27,
6664920,0.04,-0.06,0.95,2.2,11.11,-1.53,937.67,21.28,
6664958,0.05,-0.06,0.98,2.38,10.8,-1.71,937.71,21.29,
6664997,0.03,-0.06,0.92,2.32,11.17,-1.83,937.65,21.29,
6665035,0.04,-0.05,0.94,2.38,10.13,-2.01,937.64,21.27,
6665073,0.03,-0.05,0.94,2.14,10.56,-2.32,937.66,21.27,
6665111,0.03,-0.07,0.9,1.95,10.19,-2.69,937.67,21.28,
6665150,0.02,-0.06,0.92,2.26,9.77,-2.75,937.63,21.28,
6665200,0.01,-0.06,0.87,1.83,10.62,-3.11,937.65,21.27,
6665238,0.02,-0.06,0.87,1.95,10.5,-3.42,937.72,21.28,
6665276,0.01,-0.06,0.84,2.14,10.86,-3.36,937.67,21.28,
6665315,0.01,-0.07,0.81,2.08,11.35,-3.78,937.72,21.3,
6665353,0.01,-0.07,0.8,1.95,11.6,-3.85,937.68,21.29,
6665391,0.02,-0.06,0.79,1.89,11.47,-3.85,937.66,21.29,
6665430,0.02,-0.07,0.79,1.83,11.35,-4.03,937.68,21.29,
6665468,0.01,-0.06,0.79,1.77,10.99,-4.09,937.69,21.31,
6665506,0.01,-0.06,0.82,1.71,10.38,-4.15,937.71,21.29,
6665556,0.0,-0.07,0.85,1.65,9.09,-4.21,937.66,21.28,
6665594,-0.0,-0.06,0.86,1.46,8.3,-4.15,937.71,21.29,
6665632,0.01,-0.06,0.89,1.28,7.57,-4.33,937.71,21.29,
6665671,0.0,-0.06,0.9,1.04,6.9,-4.15,937.74,21.3,
6665709,-0.0,-0.06,0.92,0.98,6.53,-4.21,937.65,21.29,
6665747,-0.0,-0.06,0.95,0.49,6.77,-4.21,937.63,21.29,
6665785,0.01,-0.06,0.97,0.55,6.47,-4.27,937.69,21.29,
6665824,0.0,-0.06,0.97,0.61,5.86,-4.33,937.69,21.3,
6665862,0.0,-0.05,0.97,0.24,6.47,-4.33,937.65,21.29,
6665900,0.0,-0.05,0.98,0.43,6.35,-4.46,937.67,21.28,
