timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4189569,-0.01,-0.03,1.17,0.55,3.78,2.69,905.31,23.28,
4189619,-0.01,-0.02,1.2,0.43,3.17,2.81,905.27,23.25,
4189657,-0.02,-0.02,1.17,0.55,2.93,2.81,905.28,23.27,
4189695,-0.02,-0.02,1.22,0.79,2.14,2.93,905.26,23.27,
4189733,-0.01,-0.03,1.19,0.55,2.44,2.99,905.26,23.28,
4189772,-0.02,-0.03,1.17,0.85,1.59,2.81,905.25,23.28,
4189810,-0.02,-0.03,1.17,0.79,2.08,2.93,905.27,23.27,
4189848,-0.03,-0.03,1.18,0.98,1.59,3.11,905.24,23.28,
4189886,-0.02,-0.03,1.11,0.61,3.05,2.99,905.23,23.28,
4189924,-0.01,-0.03,1.19,1.28,3.05,2.93,905.25,23.28,
4189963,-0.02,-0.04,1.15,1.16,1.77,2.99,905.26,23.28,
4190013,-0.04,-0.03,1.18,1.22,1.77,2.87,905.18,23.26,
4190051,-0.03,-0.01,1.2,0.92,2.56,2.87,905.18,23.28,
4190089,-0.03,-0.03,1.17,0.61,3.6,3.17,905.21,23.27,
4190127,-0.04,-0.02,1.24,0.67,2.44,3.11,905.16,23.28,
4190165,-0.01,-0.03,1.28,0.98,3.85,2.99,905.11,23.28,
4190204,-0.02,-0.03,1.24,1.16,4.27,3.11,905.13,23.28,
4190242,-0.02,-0.02,1.26,1.28,4.15,2.75,905.19,23.28,
4190280,-0.03,-0.02,1.19,1.65,4.21,2.87,905.16,23.28,
4190318,-0.01,-0.04,1.21,1.83,4.58,2.75,905.16,23.28,
4190368,-0.02,-0.04,1.18,1.83,4.39,2.81,905.14,23.27,
4190406,-0.01,-0.04,1.18,2.2,4.03,2.99,905.16,23.29,
4190445,-0.03,-0.04,1.07,2.2,3.36,2.99,905.14,23.27,
4190483,-0.03,-0.04,1.07,2.32,2.75,3.23,905.17,23.28,
4190521,-0.02,-0.04,1.06,2.01,3.05,2.93,905.13,23.28,
4190559,-0.03,-0.03,1.04,1.53,2.5,3.23,905.1,23.28,
4190597,-0.0,-0.04,1.05,1.46,2.26,3.48,905.11,23.28,
4190636,-0.02,-0.05,1.06,1.04,1.65,3.42,905.07,23.28,
4190674,-0.02,-0.05,1.06,0.92,0.92,3.6,905.11,23.29,
4190712,-0.03,-0.05,1.0,0.92,1.4,3.6,905.03,23.27,
4190762,-0.01,-0.03,1.13,1.34,0.61,3.78,905.03,23.27,
4190800,0.01,-0.05,1.04,1.22,1.34,3.6,905.0,23.29,
4190839,-0.02,-0.02,1.11,1.65,0.0,3.48,905.01,23.27,
4190877,-0.02,-0.06,1.06,1.22,2.38,3.6,904.97,23.28,
4190915,0.0,-0.04,1.09,0.98,0.49,3.17,905.0,23.28,
4190953,-0.0,-0.04,1.16,1.04,0.67,3.3,905.01,23.28,
4190991,-0.02,-0.05,1.06,0.67,1.65,3.54,904.98,23.28,
4191030,-0.01,-0.04,1.1,1.22,2.38,3.3,905.0,23.27,
4191068,0.0,-0.04,1.09,0.85,2.99,3.3,904.94,23.28,
4191106,-0.01,-0.04,1.11,1.1,1.59,3.11,904.9,23.28,
4191156,-0.02,-0.04,1.1,0.73,3.17,3.05,904.95,23.26,
4191194,-0.02,-0.03,1.14,0.55,2.69,3.11,904.92,23.27,
4191232,-0.0,-0.04,1.16,0.67,1.77,3.11,904.9,23.28,
4191271,-0.03,-0.04,1.12,0.61,1.77,3.23,904.87,23.28,
4191309,-0.02,-0.04,1.12,0.79,2.38,3.17,904.82,23.26,
4191347,-0.0,-0.05,1.12,0.61,2.5,3.05,904.91,23.28,
4191385,-0.01,-0.04,1.09,0.79,2.32,3.17,904.86,23.27,
4191424,-0.02,-0.04,1.05,0.61,2.62,3.23,904.78,23.27,
4191462,-0.02,-0.04,1.06,0.61,3.17,3.05,904.79,23.27,
4191512,-0.02,-0.04,1.05,0.61,2.69,3.3,904.77,23.27,
4191550,-0.03,-0.05,1.05,0.85,3.17,3.05,904.81,23.28,
4191588,0.01,-0.03,1.06,0.49,3.85,3.11,904.77,23.28,
4191626,-0.0,-0.03,1.11,0.73,3.17,3.17,904.69,23.28,
4191665,-0.03,-0.04,1.07,0.73,3.3,3.23,904.73,23.28,
4191703,-0.03,-0.04,1.13,0.85,2.93,3.36,904.72,23.28,
4191741,-0.0,-0.05,1.13,0.55,3.72,3.11,904.7,23.27,
4191779,-0.02,-0.03,1.16,0.55,2.81,3.23,904.64,23.27,
4191818,-0.01,-0.03,1.15,0.49,3.72,3.36,904.65,23.29,
4191856,-0.02,-0.02,1.19,0.92,2.75,3.3,904.65,23.28,
4191906,-0.01,-0.04,1.19,0.67,3.97,3.42,904.65,23.27,
4191944,-0.01,-0.02,1.2,1.04,3.54,3.48,904.62,23.28,
4191982,-0.02,-0.03,1.16,0.73,4.58,3.42,904.56,23.27,
4192020,-0.02,-0.03,1.17,0.98,3.97,3.54,904.61,23.28,
4192059,-0.01,-0.04,1.14,0.67,4.33,3.54,904.52,23.28,
4192097,-0.0,-0.04,1.12,0.73,4.27,3.48,904.47,23.28,
4192135,-0.01,-0.03,1.1,0.73,4.39,3.66,904.51,23.28,
4192173,-0.0,-0.03,1.1,0.98,4.52,3.66,904.52,23.27,
4192212,-0.01,-0.04,1.09,0.85,4.21,3.6,904.43,23.28,
4192250,-0.01,-0.04,1.09,0.85,3.91,3.54,904.45,23.27,
4192326,-0.0,-0.04,1.09,1.16,3.91,3.42,904.43,23.25,
4192364,-0.02,-0.03,1.07,1.22,3.91,3.6,904.4,23.27,
4192402,-0.01,-0.04,1.05,1.22,4.33,3.48,904.36,23.26,
4192493,-0.01,-0.04,1.07,1.46,5.0,3.48,904.35,23.24,
4192531,-0.01,-0.03,1.06,1.28,4.88,3.48,904.25,23.25,
4192570,-0.02,-0.03,1.1,1.22,5.49,3.54,904.23,23.24,
4192608,-0.01,-0.04,1.1,0.98,5.25,3.6,904.29,23.26,
4192646,-0.0,-0.04,1.11,1.1,5.31,3.6,904.25,23.26,
4192684,-0.01,-0.04,1.09,1.16,5.43,3.42,904.2,23.26,
4192734,-0.01,-0.03,1.1,0.98,5.74,3.54,904.17,23.24,
4192772,-0.0,-0.03,1.1,0.61,5.19,3.6,904.15,23.27,
4192811,-0.01,-0.03,1.08,0.0,5.37,3.72,904.11,23.26,
4192849,0.01,-0.03,1.08,-0.31,4.94,3.78,904.13,23.26,
4192887,0.01,-0.03,1.09,-0.43,4.46,3.66,904.09,23.26,
4192925,0.0,-0.03,1.07,-0.55,3.48,3.66,904.11,23.27,
4192964,-0.0,-0.03,1.11,-0.55,3.23,3.85,904.09,23.27,
4193002,0.01,-0.04,1.08,-0.55,2.99,3.85,903.99,23.27,
4193040,0.0,-0.04,1.09,-0.49,1.34,3.85,904.05,23.28,
4193078,-0.01,-0.03,1.09,-0.61,1.28,3.85,904.05,23.27,
4193128,0.01,-0.03,1.07,-0.37,0.92,3.66,903.93,23.25,
4193166,0.01,-0.03,1.06,-0.24,0.73,3.48,903.91,23.27,
4193205,-0.0,-0.04,1.04,-0.43,0.85,3.54,903.87,23.25,
4193243,0.01,-0.03,1.06,-0.61,0.61,3.54,903.87,23.27,
4193281,-0.0,-0.03,1.06,-0.67,0.31,3.36,903.88,23.28,
4193319,-0.01,-0.04,1.02,-0.98,0.49,3.3,903.84,23.27,
4193357,0.0,-0.05,1.0,-1.34,1.22,3.17,903.79,23.27,
4193396,0.01,-0.04,1.04,-1.53,1.46,3.11,903.82,23.27,
4193434,-0.0,-0.04,1.04,-1.53,1.4,2.99,903.79,23.28,
4193484,-0.01,-0.02,1.07,-1.16,1.65,3.11,903.7,23.25,
4193522,0.01,-0.04,1.1,-0.85,1.46,2.75,903.72,23.27,
4193560,-0.01,-0.04,1.08,-0.73,1.4,2.69,903.74,23.27,
4193598,-0.01,-0.03,1.1,-0.73,0.92,2.75,903.66,23.26,
4193637,0.0,-0.03,1.08,-0.73,1.04,2.62,903.71,23.29,
4193675,0.0,-0.03,1.08,-0.43,0.61,2.69,903.69,23.27,
4193713,-0.0,-0.04,1.05,-0.24,0.85,2.62,903.62,23.27,
4193751,-0.0,-0.04,1.01,0.0,1.4,2.5,903.65,23.28,
4193790,-0.01,-0.03,1.04,0.37,0.67,2.38,903.59,23.27,
4193828,-0.01,-0.04,1.0,0.37,0.61,2.5,903.54,23.27,
4193878,-0.01,-0.03,1.0,0.79,0.49,2.26,903.52,23.27,
4193916,-0.01,-0.03,0.98,0.73,1.1,2.32,903.53,23.27,
4193954,-0.01,-0.03,0.98,1.1,1.1,2.2,903.48,23.27,
4193992,-0.0,-0.05,0.93,1.22,2.38,2.26,903.48,23.27,
4194030,-0.01,-0.04,0.91,1.16,3.3,1.95,903.45,23.27,
4194069,-0.01,-0.05,0.87,1.22,3.85,1.89,903.41,23.27,
4194107,-0.01,-0.04,0.87,1.22,4.21,1.83,903.44,23.27,
4194145,-0.0,-0.04,0.88,1.22,4.58,1.65,903.39,23.26,
4194183,-0.0,-0.05,0.86,1.4,5.43,1.71,903.36,23.27,
4194221,-0.02,-0.04,0.87,1.83,5.13,1.77,903.35,23.28,
4194271,0.0,-0.04,0.86,1.83,5.86,1.65,903.33,23.26,
4194309,-0.01,-0.04,0.82,2.14,6.04,1.53,903.29,23.28,
4194348,-0.01,-0.05,0.81,2.75,5.86,1.46,903.29,23.28,
4194386,-0.01,-0.05,0.78,2.5,6.65,1.53,903.28,23.27,
4194424,-0.0,-0.05,0.78,2.75,6.1,1.59,903.22,23.27,
4194462,-0.0,-0.05,0.78,3.23,5.31,1.65,903.21,23.28,
4194501,-0.0,-0.05,0.75,3.36,5.19,1.83,903.15,23.28,
4194539,-0.0,-0.04,0.77,3.54,4.03,1.77,903.17,23.28,
4194577,-0.0,-0.05,0.73,3.11,3.78,1.83,903.11,23.29,
4194627,-0.01,-0.04,0.78,2.87,2.08,2.08,903.1,23.26,
4194665,-0.0,-0.05,0.8,2.32,2.01,2.08,903.07,23.27,
4194703,-0.0,-0.04,0.83,2.01,1.34,2.01,903.06,23.27,
4194742,-0.02,-0.04,0.85,2.01,1.4,2.2,903.05,23.28,
4194780,-0.0,-0.04,0.86,1.83,1.34,2.14,902.99,23.27,
4194818,-0.0,-0.03,0.91,2.14,1.46,2.01,903.01,23.27,
4194856,0.0,-0.03,0.9,1.83,1.95,1.95,902.99,23.29,
4194894,0.0,-0.03,0.92,2.32,1.65,2.01,902.93,23.27,
4194933,0.0,-0.04,0.9,2.08,1.77,1.95,902.98,23.26,
4194971,0.0,-0.03,0.9,2.26,1.89,2.14,902.92,23.29,
4195021,-0.01,-0.03,0.86,1.89,1.65,2.26,902.88,23.26,
4195059,0.0,-0.03,0.88,1.83,1.1,2.2,902.93,23.27,
4195097,-0.0,-0.03,0.89,1.71,1.1,1.95,902.83,23.28,
4195135,0.01,-0.02,0.92,1.65,0.43,2.08,902.87,23.28,
4195174,-0.0,-0.02,0.95,1.65,0.92,2.08,902.8,23.28,
4195212,0.0,-0.02,0.96,1.77,0.85,2.14,902.78,23.27,
4195250,0.0,-0.02,1.0,2.14,0.73,2.08,902.78,23.26,
4195288,0.01,-0.02,0.98,2.38,1.04,1.95,902.77,23.27,
4195327,0.0,-0.02,0.97,2.99,1.04,1.89,902.8,23.27,
4195365,0.01,-0.02,0.95,3.23,1.71,1.65,902.79,23.26,
4195441,0.01,-0.02,0.92,3.54,3.05,1.34,902.69,23.23,
4195479,0.0,-0.02,0.9,3.72,3.72,1.28,902.71,23.25,
4195517,0.01,-0.02,0.9,3.66,4.09,0.92,902.71,23.24,
4195607,-0.01,-0.02,0.88,3.85,4.88,0.73,902.71,23.22,
4195645,-0.0,-0.04,0.83,4.15,5.74,0.73,902.71,23.22,
4195683,-0.0,-0.03,0.82,4.52,5.8,0.61,902.7,23.24,
4195721,-0.01,-0.03,0.81,5.0,6.47,0.61,902.56,23.24,
4195760,-0.02,-0.03,0.78,5.43,7.2,0.61,902.62,23.24,
4195798,-0.02,-0.04,0.8,5.8,6.77,0.67,902.67,23.25,
4195836,-0.01,-0.04,0.78,6.04,7.2,0.61,902.61,23.24,
4195886,-0.02,-0.03,0.74,6.04,7.26,0.61,902.58,23.24,
4195924,-0.01,-0.04,0.68,5.62,7.69,0.61,902.54,23.25,
4195962,-0.0,-0.04,0.69,5.19,6.53,0.73,902.59,23.25,
4196001,-0.02,-0.04,0.68,5.0,6.41,0.73,902.54,23.25,
4196039,-0.01,-0.03,0.7,4.39,5.68,0.79,902.5,23.24,
4196077,-0.01,-0.03,0.73,4.27,4.58,0.79,902.58,23.26,
4196115,-0.0,-0.04,0.75,3.78,3.72,0.79,902.53,23.26,
4196154,-0.0,-0.04,0.77,3.97,2.93,0.92,902.5,23.26,
4196192,0.0,-0.04,0.79,3.66,2.44,0.79,902.48,23.25,
4196242,-0.01,-0.03,0.81,3.91,1.46,0.92,902.48,23.25,
4196280,-0.02,-0.03,0.81,4.33,0.92,0.92,902.51,23.25,
4196318,-0.03,-0.03,0.82,4.7,0.12,0.85,902.41,23.24,
4196357,-0.02,-0.03,0.84,5.19,-0.18,0.98,902.46,23.26,
4196395,-0.03,-0.03,0.81,5.37,-0.24,1.4,902.41,23.25,
4196433,-0.03,-0.03,0.8,6.16,-0.73,1.22,902.35,23.25,
4196471,-0.03,-0.03,0.8,6.53,-1.04,1.46,902.41,23.25,
4196510,-0.04,-0.03,0.8,6.9,-1.95,1.71,902.41,23.27,
4196548,-0.04,-0.04,0.75,7.08,-2.32,1.95,902.39,23.27,
4196586,-0.03,-0.03,0.74,7.75,-2.99,1.83,902.41,23.28,
4196636,-0.02,-0.03,0.68,7.81,-4.21,2.01,902.33,23.25,
4196674,-0.04,-0.04,0.67,8.12,-5.37,2.08,902.32,23.27,
4196712,-0.02,-0.06,0.64,8.91,-5.43,2.2,902.27,23.27,
4196751,-0.04,-0.05,0.6,8.73,-5.74,2.2,902.26,23.27,
4196789,-0.04,-0.03,0.63,9.34,-6.23,2.14,902.26,23.26,
4196827,-0.04,-0.05,0.58,8.61,-6.16,2.38,902.28,23.27,
4196865,-0.03,-0.04,0.62,8.67,-7.14,2.32,902.25,23.27,
4196904,-0.04,-0.06,0.6,8.61,-7.87,2.5,902.25,23.27,
4196942,-0.04,-0.04,0.61,8.0,-8.12,2.56,902.14,23.27,
4196992,-0.03,-0.04,0.67,7.93,-8.61,2.44,902.25,23.25,
4197030,-0.05,-0.05,0.63,6.96,-8.73,2.62,902.25,23.27,
4197068,-0.07,-0.04,0.66,7.26,-9.28,2.93,902.25,23.28,
4197107,-0.05,-0.05,0.61,6.23,-7.75,2.69,902.18,23.28,
4197145,-0.03,-0.04,0.65,5.8,-8.3,2.75,902.22,23.27,
4197183,-0.05,-0.04,0.66,5.55,-8.42,2.93,902.19,23.27,
4197221,-0.06,-0.05,0.66,4.88,-7.63,2.93,902.22,23.27,
4197260,-0.05,-0.04,0.71,4.64,-7.87,2.75,902.29,23.29,
4197298,-0.04,-0.04,0.77,4.15,-8.73,3.17,902.22,23.26,
4197336,-0.06,-0.03,0.8,4.33,-8.91,3.3,902.23,23.27,
4197386,-0.07,-0.03,0.82,3.85,-8.12,3.48,902.24,23.27,
4197424,-0.07,-0.02,0.92,3.91,-8.85,3.66,902.26,23.28,
4197463,-0.05,-0.03,0.89,3.23,-8.06,3.6,902.22,23.28,
4197501,-0.07,-0.02,0.95,2.99,-7.93,3.97,902.26,23.28,
4197539,-0.07,-0.03,0.95,2.56,-7.45,3.91,902.21,23.28,
4197577,-0.07,-0.02,0.97,1.95,-6.96,3.97,902.25,23.28,
4197615,-0.06,-0.02,1.0,1.4,-6.29,4.27,902.23,23.27,
4197654,-0.06,-0.02,1.0,0.98,-5.68,4.39,902.24,23.26,
4197692,-0.07,-0.01,1.02,1.04,-4.82,4.46,902.25,23.28,
4197742,-0.06,-0.01,1.03,0.73,-4.58,4.64,902.24,23.26,
4197780,-0.07,-0.0,1.07,0.67,-4.15,4.82,902.24,23.28,
4197818,-0.07,-0.02,1.07,0.18,-3.91,5.13,902.24,23.27,
4197857,-0.05,-0.02,1.09,0.18,-3.66,5.19,902.28,23.27,
4197895,-0.06,-0.0,1.09,-0.06,-3.66,5.25,902.23,23.28,
4197933,-0.07,-0.01,1.1,-0.18,-3.78,5.55,902.26,23.27,
4197971,-0.07,-0.01,1.07,-0.37,-3.3,5.74,902.29,23.27,
4198010,-0.05,-0.01,1.14,-0.31,-4.09,5.8,902.24,23.26,
4198048,-0.07,-0.02,1.09,-0.73,-4.03,6.04,902.25,23.28,
4198086,-0.07,-0.01,1.11,-0.61,-4.7,6.29,902.29,23.28,
4198136,-0.07,-0.02,1.11,-0.92,-3.66,6.59,902.26,23.27,
4198174,-0.06,-0.01,1.13,-0.98,-5.13,6.84,902.25,23.28,
4198212,-0.06,-0.03,1.07,-1.1,-4.46,7.02,902.27,23.27,
4198251,-0.07,-0.02,1.04,-1.53,-4.09,7.14,902.31,23.27,
4198289,-0.06,-0.01,1.07,-1.59,-4.03,7.32,902.25,23.27,
4198327,-0.07,-0.02,1.05,-2.08,-4.21,7.45,902.33,23.27,
4198365,-0.07,-0.02,1.08,-2.26,-4.39,7.63,902.24,23.26,
4198404,-0.06,-0.03,1.1,-2.56,-4.15,7.87,902.3,23.28,
4198442,-0.07,-0.02,1.11,-2.69,-4.58,8.0,902.31,23.27,
4198518,-0.07,-0.01,1.15,-3.11,-5.0,8.36,902.31,23.24,
4198556,-0.06,-0.02,1.17,-3.48,-5.55,8.54,902.25,23.25,
4198594,-0.05,-0.01,1.19,-3.85,-5.55,8.61,902.25,23.25,
4198684,-0.06,-0.01,1.26,-4.58,-6.84,9.03,902.23,23.21,
4198722,-0.05,0.01,1.28,-4.64,-8.12,8.73,902.22,23.23,
4198760,-0.05,0.01,1.33,-4.52,-8.36,8.73,902.25,23.22,
4198799,-0.06,0.0,1.31,-4.64,-8.06,8.67,902.25,23.24,
4198837,-0.07,0.02,1.32,-4.58,-8.06,8.73,902.2,23.23,
4198875,-0.05,0.01,1.34,-4.15,-7.69,8.61,902.27,23.25,
4198925,-0.07,-0.01,1.31,-3.72,-7.45,8.42,902.23,23.24,
4198963,-0.06,0.0,1.3,-3.6,-7.14,8.24,902.23,23.22,
4199002,-0.07,0.0,1.27,-3.3,-7.02,8.36,902.26,23.24,
4199040,-0.07,-0.0,1.27,-3.3,-7.08,8.54,902.23,23.24,
4199078,-0.07,-0.0,1.27,-3.3,-7.2,8.48,902.23,23.24,
4199116,-0.06,-0.01,1.27,-3.36,-7.14,8.3,902.29,23.24,
4199154,-0.06,0.0,1.27,-3.48,-7.26,8.36,902.26,23.24,
4199193,-0.07,0.0,1.27,-3.23,-7.45,8.48,902.26,23.24,
4199231,-0.06,-0.01,1.24,-3.54,-7.32,8.36,902.23,23.24,
4199269,-0.07,-0.01,1.24,-3.6,-7.45,8.12,902.23,23.24,
4199319,-0.07,-0.01,1.19,-3.78,-7.26,8.3,902.23,23.24,
4199357,-0.07,-0.0,1.2,-3.72,-7.32,8.3,902.24,23.23,
4199396,-0.06,-0.01,1.18,-3.97,-7.57,8.48,902.22,23.24,
4199434,-0.05,-0.01,1.23,-3.91,-8.36,8.48,902.23,23.24,
4199472,-0.07,-0.02,1.2,-4.39,-8.42,8.42,902.21,23.24,
4199510,-0.08,-0.01,1.23,-4.03,-8.85,8.54,902.21,23.24,
4199549,-0.07,-0.02,1.19,-4.58,-8.91,8.54,902.22,23.24,
4199587,-0.07,-0.01,1.21,-4.15,-10.38,8.61,902.2,23.24,
4199625,-0.08,-0.02,1.13,-4.46,-10.31,8.85,902.27,23.25,
4199675,-0.07,-0.02,1.16,-4.58,-11.11,8.97,902.18,23.23,
4199713,-0.08,-0.02,1.11,-4.94,-11.11,9.03,902.25,23.24,
4199752,-0.08,-0.01,1.16,-4.94,-12.02,9.4,902.12,23.23,
4199790,-0.09,-0.01,1.15,-5.62,-11.17,9.22,902.2,23.24,
4199828,-0.08,-0.01,1.18,-5.92,-10.56,9.46,902.19,23.24,
4199866,-0.09,-0.02,1.2,-6.35,-9.03,9.64,902.25,23.24,
4199904,-0.09,-0.02,1.21,-6.47,-8.42,9.64,902.19,23.24,
4199943,-0.09,-0.02,1.25,-6.35,-6.16,9.58,902.24,23.23,
4199981,-0.09,-0.01,1.21,-6.29,-4.46,9.83,902.23,23.24,
4200031,-0.08,-0.01,1.25,-5.86,-3.42,10.25,902.27,23.23,
4200069,-0.08,-0.02,1.22,-5.74,-1.83,10.19,902.28,23.23,
4200107,-0.08,-0.01,1.24,-5.55,-1.34,10.56,902.24,23.24,
4200146,-0.09,-0.01,1.26,-5.37,-0.85,10.86,902.2,23.24,
4200184,-0.09,-0.01,1.24,-5.49,-0.85,11.17,902.22,23.23,
4200222,-0.1,-0.01,1.21,-5.37,-0.31,11.54,902.2,23.24,
4200260,-0.07,-0.01,1.2,-5.49,-0.55,11.84,902.27,23.24,
4200299,-0.08,-0.03,1.17,-5.92,0.18,12.27,902.21,23.23,
4200337,-0.08,-0.02,1.18,-6.23,-0.18,12.57,902.24,23.23,
4200387,-0.08,-0.01,1.19,-6.71,0.49,13.18,902.24,23.23,
4200425,-0.07,-0.02,1.21,-6.53,-0.06,13.37,902.21,23.23,
4200463,-0.07,-0.02,1.21,-7.08,0.18,13.79,902.24,23.24,
4200501,-0.07,-0.01,1.24,-7.2,0.06,13.85,902.29,23.24,
4200540,-0.04,-0.0,1.24,-7.75,0.67,13.98,902.27,23.24,
4200578,-0.04,-0.0,1.25,-7.69,-0.06,14.1,902.23,23.24,
4200616,-0.05,-0.01,1.26,-7.93,0.37,14.34,902.32,23.24,
4200654,-0.04,-0.02,1.25,-7.93,0.73,14.4,902.33,23.24,
4200693,-0.03,-0.0,1.26,-8.24,0.55,14.59,902.28,23.24,
4200731,-0.04,-0.0,1.27,-8.54,0.24,14.53,902.34,23.24,
4200781,-0.04,-0.01,1.27,-8.67,0.31,14.65,902.28,23.22,
4200819,-0.03,-0.01,1.29,-8.67,0.43,14.4,902.3,23.24,
4200857,-0.03,-0.0,1.3,-8.79,0.0,14.47,902.27,23.23,
4200896,-0.04,-0.01,1.29,-8.73,-0.12,14.59,902.3,23.23,
4200934,-0.04,-0.0,1.3,-8.85,0.12,14.4,902.32,23.24,
4200972,-0.02,-0.01,1.32,-8.97,0.37,14.34,902.35,23.24,
4201010,-0.02,-0.0,1.3,-9.09,0.31,14.22,902.37,23.24,
4201049,-0.02,0.0,1.31,-8.97,0.55,14.16,902.3,23.24,
4201087,-0.01,-0.0,1.33,-8.85,1.59,13.79,902.35,23.24,
4201137,-0.01,-0.0,1.37,-8.91,1.22,13.49,902.39,23.23,
4201175,-0.01,-0.0,1.35,-8.91,1.71,13.61,902.31,23.22,
4201213,-0.02,0.0,1.36,-8.73,1.77,13.31,902.36,23.24,
4201251,-0.02,-0.01,1.35,-8.85,2.32,13.12,902.34,23.23,
4201290,-0.01,-0.01,1.35,-8.67,2.14,12.7,902.34,23.23,
4201328,-0.02,-0.01,1.32,-8.73,2.26,12.63,902.38,23.24,
4201366,-0.02,-0.02,1.28,-8.73,2.44,12.63,902.34,23.23,
4201404,-0.01,-0.01,1.31,-8.91,2.14,12.33,902.33,23.24,
4201443,-0.01,-0.01,1.31,-8.91,1.95,12.33,902.39,23.24,
4201519,-0.0,-0.01,1.33,-9.28,1.95,12.08,902.4,23.21,
4201557,-0.01,-0.01,1.33,-9.34,1.34,11.96,902.39,23.23,
4201595,-0.01,-0.01,1.34,-9.52,1.16,11.78,902.41,23.23,
4201685,-0.01,-0.02,1.36,-10.01,0.92,11.41,902.33,23.19,
4201723,-0.02,-0.01,1.37,-10.07,0.18,11.05,902.34,23.2,
