timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
4733503,-0.04,-0.06,0.99,-0.06,0.49,0.79,875.64,31.59
4733541,-0.04,-0.06,1.02,0.06,0.37,0.79,875.65,31.58
4733579,-0.03,-0.06,0.98,-0.12,0.73,0.73,875.71,31.59
4733617,-0.03,-0.05,1.01,0.12,1.16,0.79,875.62,31.61
4733655,-0.04,-0.06,1.02,0.12,1.28,0.79,875.6,31.61
4733694,-0.04,-0.05,1.04,0.06,1.34,0.73,875.59,31.6
4733732,-0.03,-0.04,1.08,0.06,0.55,0.85,875.6,31.6
4733770,-0.05,-0.06,1.1,0.12,0.92,0.79,875.58,31.61
4733808,-0.04,-0.05,1.14,0.12,0.31,0.79,875.52,31.6
4733858,-0.03,-0.04,1.15,0.06,1.28,0.67,875.57,31.6
4733896,-0.05,-0.04,1.14,0.18,1.53,0.61,875.57,31.61
4733934,-0.05,-0.03,1.17,0.24,1.71,0.79,875.51,31.61
4733972,-0.06,-0.04,1.2,0.67,2.62,0.49,875.54,31.61
4734010,-0.03,-0.05,1.18,0.92,2.62,0.61,875.56,31.59
4734049,-0.05,-0.04,1.16,1.34,3.72,0.31,875.54,31.61
4734087,-0.03,-0.04,1.13,1.59,4.64,0.37,875.53,31.6
4734125,-0.03,-0.05,1.1,1.77,5.0,0.06,875.53,31.61
4734163,-0.04,-0.06,1.03,2.2,6.1,0.12,875.49,31.61
4734213,-0.04,-0.05,1.02,2.26,7.26,0.06,875.5,31.6
4734251,-0.04,-0.06,0.96,2.62,6.96,-0.12,875.54,31.61
4734289,-0.03,-0.04,0.98,2.32,6.35,-0.18,875.5,31.61
4734327,-0.04,-0.06,0.97,2.26,6.16,-0.12,875.46,31.61
4734366,-0.03,-0.07,0.98,2.2,5.98,0.0,875.52,31.62
4734404,-0.03,-0.05,1.01,2.26,5.37,-0.06,875.45,31.61
4734442,-0.07,-0.05,0.95,2.38,5.37,0.0,875.49,31.61
4734480,-0.05,-0.05,0.97,2.26,4.76,0.06,875.44,31.61
4734518,-0.03,-0.06,0.95,2.2,4.46,-0.12,875.46,31.6
4734556,-0.05,-0.05,0.97,2.08,3.54,0.06,875.43,31.61
4734606,-0.06,-0.06,0.93,1.83,3.11,0.37,875.45,31.6
4734644,-0.05,-0.04,0.99,1.71,2.69,0.37,875.39,31.59
4734682,-0.06,-0.05,0.98,1.59,3.42,0.37,875.44,31.62
4734720,-0.07,-0.05,0.98,1.53,2.62,0.61,875.39,31.61
