timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
4893506,0.05,-0.07,0.98,4.33,16.78,3.6,888.23,31.04
4893544,0.05,-0.08,0.94,5.37,16.85,3.36,888.17,31.05
4893583,0.05,-0.08,0.93,5.74,17.03,3.23,888.23,31.06
4893621,0.04,-0.09,0.87,6.04,17.52,3.05,888.18,31.06
4893659,0.05,-0.09,0.85,5.98,16.48,2.5,888.1,31.04
4893697,0.07,-0.08,0.79,5.37,16.97,2.2,888.15,31.06
4893735,0.08,-0.09,0.79,4.52,15.26,1.83,888.11,31.06
4893773,0.07,-0.08,0.79,3.54,14.53,1.53,888.14,31.05
4893812,0.08,-0.09,0.77,2.26,12.51,1.04,888.05,31.05
4893850,0.08,-0.09,0.82,0.73,11.96,0.79,888.1,31.06
4893899,0.08,-0.09,0.86,-1.16,10.07,0.18,888.1,31.05
4893938,0.06,-0.08,0.92,-2.01,8.36,-0.18,888.11,31.04
4893976,0.08,-0.08,0.91,-2.56,8.0,-0.55,887.98,31.04
4894014,0.08,-0.08,0.94,-3.42,7.14,-0.98,888.04,31.05
4894052,0.07,-0.08,0.95,-4.15,7.02,-1.16,888.01,31.05
4894090,0.07,-0.07,1.0,-4.46,6.29,-1.71,888.09,31.05
4894128,0.07,-0.07,1.04,-4.7,6.29,-2.2,887.99,31.06
4894167,0.06,-0.06,1.08,-5.43,4.76,-2.69,887.99,31.05
4894205,0.07,-0.05,1.17,-5.31,4.52,-3.17,888.03,31.05
4894243,0.08,-0.06,1.19,-5.25,4.94,-3.6,887.94,31.04
4894293,0.07,-0.05,1.25,-4.21,4.39,-4.21,887.97,31.03
4894331,0.06,-0.05,1.25,-3.91,4.39,-4.82,888.02,31.03
4894369,0.05,-0.05,1.25,-3.42,4.58,-5.19,887.99,31.04
4894407,0.06,-0.05,1.18,-2.93,4.46,-5.8,888.05,31.03
4894445,0.07,-0.06,1.18,-2.93,4.21,-6.23,888.0,31.04
4894483,0.05,-0.06,1.13,-2.62,4.27,-6.84,887.92,31.03
4894522,0.06,-0.06,1.14,-2.75,4.76,-7.14,888.04,31.03
4894560,0.06,-0.06,1.15,-2.62,4.76,-7.75,887.92,31.03
4894598,0.04,-0.06,1.13,-2.93,5.07,-8.12,887.92,31.03
4894648,0.05,-0.07,1.13,-3.11,4.88,-8.85,887.9,31.03
4894686,0.05,-0.05,1.15,-3.48,4.82,-9.28,887.95,31.04
4894724,0.04,-0.05,1.14,-3.6,4.39,-9.64,887.9,31.04
4894762,0.03,-0.05,1.15,-3.85,3.91,-10.01,887.93,31.04
4894800,0.03,-0.05,1.16,-4.03,4.15,-10.31,887.9,31.05
4894838,0.03,-0.05,1.16,-4.33,4.33,-10.8,887.94,31.05
4894876,0.03,-0.05,1.19,-4.33,4.33,-11.11,887.93,31.05
4894915,0.02,-0.05,1.19,-4.33,4.33,-11.29,887.81,31.05
4894953,0.01,-0.05,1.2,-4.46,4.76,-11.6,887.86,31.05
4895029,0.01,-0.04,1.22,-4.7,5.31,-12.08,887.83,31.04
4895067,-0.0,-0.03,1.24,-4.64,5.86,-12.21,887.83,31.03
4895105,0.01,-0.04,1.23,-4.58,6.29,-12.57,887.9,31.05
4895194,0.01,-0.03,1.24,-4.46,6.9,-13.06,887.79,31.02
4895233,0.0,-0.03,1.26,-4.46,6.84,-13.18,887.76,31.03
4895271,-0.0,-0.02,1.25,-4.52,6.47,-13.18,887.77,31.03
4895309,-0.0,-0.02,1.26,-4.46,6.29,-13.37,887.78,31.03
4895347,-0.0,-0.02,1.27,-4.27,6.65,-13.61,887.77,31.03
4895385,-0.0,-0.02,1.28,-4.58,6.84,-13.61,887.79,31.04
4895423,-0.01,-0.02,1.28,-4.82,7.2,-13.79,887.74,31.03
4895473,-0.02,-0.02,1.29,-4.94,6.96,-13.67,887.7,31.02
4895511,-0.02,-0.01,1.3,-4.76,6.96,-13.67,887.71,31.03
4895550,-0.02,-0.02,1.27,-5.07,6.84,-13.79,887.64,31.04
4895588,-0.03,-0.01,1.27,-4.94,6.47,-13.67,887.69,31.05
4895626,-0.03,-0.02,1.25,-5.25,6.77,-13.43,887.65,31.06
4895664,-0.02,-0.02,1.23,-5.49,6.71,-13.37,887.64,31.05
4895702,-0.03,-0.01,1.25,-5.43,6.65,-13.61,887.57,31.04
4895741,-0.03,-0.02,1.23,-5.43,6.77,-13.55,887.58,31.03
4895779,-0.03,-0.01,1.25,-5.49,6.47,-13.43,887.57,31.06
4895829,-0.04,-0.01,1.24,-5.55,6.59,-13.31,887.52,31.04
4895867,-0.04,-0.01,1.25,-5.86,6.29,-13.43,887.57,31.05
4895905,-0.05,-0.0,1.25,-5.68,6.96,-13.24,887.52,31.05
4895943,-0.04,-0.0,1.26,-5.55,7.26,-13.18,887.49,31.05
4895981,-0.05,0.0,1.27,-5.62,7.32,-13.0,887.5,31.05
4896019,-0.05,-0.0,1.28,-5.49,7.32,-12.82,887.5,31.07
4896057,-0.05,-0.0,1.27,-5.31,7.45,-12.51,887.48,31.06
4896096,-0.06,0.0,1.25,-5.07,7.14,-12.39,887.47,31.06
4896134,-0.06,0.0,1.24,-5.0,7.2,-12.21,887.38,31.05
4896183,-0.06,0.01,1.24,-5.07,7.08,-11.9,887.45,31.05
4896222,-0.06,-0.0,1.24,-4.64,7.26,-11.72,887.35,31.06
4896260,-0.05,-0.0,1.24,-4.58,7.02,-11.6,887.35,31.05
4896298,-0.06,0.01,1.24,-4.33,7.45,-11.41,887.39,31.06
4896336,-0.06,-0.0,1.24,-4.15,7.51,-11.11,887.36,31.06
4896375,-0.07,-0.0,1.22,-3.85,7.75,-10.99,887.38,31.06
4896413,-0.07,0.0,1.24,-3.85,7.93,-10.68,887.26,31.06
4896451,-0.06,-0.0,1.22,-3.85,8.48,-10.56,887.28,31.05
4896489,-0.07,0.0,1.22,-3.78,8.79,-10.38,887.24,31.06
4896539,-0.07,0.0,1.22,-3.54,9.83,-10.13,887.26,31.04
4896577,-0.06,-0.0,1.23,-3.66,9.89,-9.95,887.16,31.05
4896615,-0.06,-0.0,1.22,-3.36,10.62,-9.83,887.22,31.06
4896653,-0.07,0.0,1.2,-3.48,10.62,-9.34,887.21,31.05
4896692,-0.06,0.0,1.21,-3.23,10.99,-8.91,887.16,31.07
4896730,-0.06,0.0,1.2,-3.36,11.11,-8.85,887.23,31.07
4896768,-0.07,0.0,1.2,-3.17,10.93,-8.42,887.18,31.05
4896806,-0.07,-0.0,1.19,-2.99,11.17,-8.18,887.16,31.06
4896844,-0.05,0.0,1.18,-3.11,10.8,-7.81,887.14,31.07
4896894,-0.06,0.0,1.16,-3.42,9.95,-7.14,887.14,31.06
4896932,-0.07,-0.01,1.14,-3.23,9.89,-6.9,887.08,31.06
4896971,-0.06,-0.01,1.13,-3.3,9.52,-6.65,887.11,31.06
4897009,-0.06,-0.0,1.14,-3.42,8.73,-6.29,887.12,31.07
4897047,-0.05,-0.01,1.14,-3.54,8.12,-5.92,887.05,31.05
