timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
5280,0.11,0.09,0.98,1.71,2.93,1.46,988.7,25.28,
5318,0.11,0.09,0.98,1.89,2.81,1.4,988.74,25.29,
5356,0.11,0.09,0.98,1.77,2.87,1.4,988.7,25.28,
5394,0.11,0.09,0.98,1.89,2.87,1.4,988.7,25.28,
5433,0.11,0.09,0.98,2.01,2.87,1.28,988.73,25.28,
5471,0.11,0.09,0.97,1.95,2.87,1.4,988.71,25.29,
5509,0.11,0.09,0.98,1.77,2.75,1.4,988.67,25.29,
5547,0.11,0.09,0.98,1.89,2.87,1.1,988.65,25.28,
5585,0.11,0.09,0.98,1.59,2.87,1.4,988.73,25.29,
5635,0.11,0.09,0.98,1.71,2.87,1.16,988.68,25.27,
5673,0.11,0.09,0.98,1.89,2.81,1.46,988.76,25.28,
5711,0.11,0.09,0.98,1.65,2.93,1.65,988.7,25.28,
5749,0.11,0.09,0.98,1.77,2.81,1.46,988.68,25.27,
5788,0.11,0.09,0.98,1.83,2.81,1.28,988.74,25.28,
5826,0.11,0.09,0.98,1.77,2.93,1.53,988.64,25.27,
5864,0.1,0.09,0.98,1.77,2.75,1.28,988.66,25.27,
5902,0.11,0.09,0.98,1.95,2.81,1.59,988.74,25.28,
5940,0.11,0.09,0.98,1.77,2.81,1.4,988.7,25.28,
5978,0.11,0.09,0.98,1.77,2.75,1.46,988.67,25.28,
6028,0.11,0.09,0.98,1.95,2.75,1.4,988.71,25.26,
6066,0.11,0.09,0.98,1.65,2.87,1.34,988.72,25.27,
6104,0.11,0.09,0.98,1.95,2.93,1.46,988.65,25.27,
6143,0.1,0.09,0.98,1.83,2.99,1.4,988.7,25.27,
6181,0.11,0.09,0.98,1.89,2.93,1.46,988.66,25.28,
6219,0.11,0.09,0.97,1.77,2.87,1.53,988.71,25.27,
6257,0.11,0.09,0.98,1.95,2.93,1.46,988.68,25.28,
6295,0.11,0.09,0.98,1.83,2.93,1.59,988.74,25.29,
6333,0.11,0.09,0.98,1.83,2.93,1.4,988.71,25.29,
6371,0.11,0.09,0.98,1.83,2.87,1.28,988.75,25.31,
6410,0.11,0.09,0.98,1.83,2.93,1.46,988.73,25.29,
