timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
3379823,-0.03,-0.02,1.21,1.22,4.09,1.71,952.82,32.78
3379861,-0.03,-0.02,1.19,1.65,4.58,1.59,952.86,32.78
3379899,-0.03,-0.02,1.16,1.89,4.76,1.59,952.76,32.77
3379937,-0.02,-0.02,1.15,2.01,4.76,1.65,952.88,32.79
3379976,-0.03,-0.02,1.18,2.56,4.27,1.71,952.85,32.78
3380014,-0.03,-0.03,1.13,2.56,5.25,1.46,952.86,32.8
3380064,-0.04,-0.03,1.17,2.87,4.64,1.65,952.83,32.78
3380102,-0.02,-0.04,1.12,2.93,5.07,1.71,952.8,32.77
3380140,-0.03,-0.04,1.14,3.05,4.15,1.53,952.78,32.78
3380178,-0.05,-0.04,1.1,3.17,4.27,1.59,952.76,32.78
3380216,-0.04,-0.04,1.06,3.3,3.97,1.65,952.79,32.78
3380254,-0.02,-0.04,1.08,3.23,3.78,1.59,952.76,32.79
3380292,-0.03,-0.05,1.06,3.17,3.36,1.65,952.7,32.78
3380330,-0.03,-0.05,1.04,3.11,2.99,1.59,952.7,32.79
3380369,-0.03,-0.05,1.07,2.99,2.62,1.46,952.75,32.79
3380407,-0.04,-0.05,1.05,2.81,2.38,1.77,952.72,32.78
3380457,-0.05,-0.04,1.04,2.5,1.04,1.89,952.64,32.78
3380495,-0.05,-0.06,1.0,2.38,2.01,1.83,952.66,32.78
3380533,-0.03,-0.06,0.97,2.08,1.65,1.71,952.65,32.8
3380571,-0.02,-0.05,1.0,2.01,1.59,1.89,952.65,32.8
3380609,-0.04,-0.07,0.94,1.71,2.81,1.65,952.69,32.78
3380647,-0.02,-0.05,0.98,2.01,2.62,1.53,952.67,32.79
3380685,-0.05,-0.05,0.98,1.89,3.66,1.77,952.71,32.8
3380723,-0.02,-0.05,0.99,2.26,2.5,1.53,952.71,32.79
3380762,-0.04,-0.05,0.98,2.5,3.48,1.46,952.68,32.78
3380800,-0.04,-0.06,0.94,2.5,4.7,1.34,952.64,32.79
3380849,-0.03,-0.05,0.94,2.99,5.0,1.16,952.71,32.78
3380888,-0.04,-0.05,0.89,2.99,5.31,1.1,952.68,32.79
3380926,-0.04,-0.05,0.93,3.23,5.07,1.1,952.69,32.79
3380964,-0.01,-0.04,0.95,3.05,4.7,1.22,952.62,32.79
3381002,-0.02,-0.06,0.94,3.42,3.66,0.98,952.66,32.8
3381040,-0.05,-0.05,0.91,3.05,2.81,1.4,952.66,32.79
3381078,-0.03,-0.05,0.95,3.05,2.81,1.34,952.62,32.78
3381116,-0.03,-0.06,0.84,2.75,3.66,1.4,952.66,32.79
3381154,-0.05,-0.05,0.82,3.11,2.99,1.22,952.66,32.8
3381204,-0.04,-0.06,0.79,2.99,3.17,1.4,952.63,32.78
3381242,-0.03,-0.06,0.8,2.99,2.14,1.4,952.58,32.77
3381281,-0.03,-0.06,0.78,2.56,2.32,1.53,952.58,32.79
3381319,-0.02,-0.05,0.83,2.5,1.53,1.53,952.55,32.79
3381357,-0.04,-0.06,0.89,2.62,1.1,1.77,952.6,32.8
3381395,-0.04,-0.07,0.86,2.2,0.92,1.83,952.59,32.81
3381433,-0.04,-0.05,0.88,1.95,0.12,1.83,952.55,32.79
3381471,-0.06,-0.05,0.87,1.83,1.28,2.01,952.53,32.8
3381509,-0.01,-0.05,0.88,1.16,0.31,1.95,952.53,32.79
3381547,-0.03,-0.05,0.9,0.85,0.67,1.83,952.5,32.8
3381597,-0.04,-0.05,0.86,0.67,1.04,2.32,952.49,32.78
3381635,-0.02,-0.05,0.92,0.43,1.71,2.08,952.53,32.78
3381673,-0.03,-0.06,0.92,0.12,1.46,2.2,952.57,32.8
3381711,-0.04,-0.04,1.0,0.61,0.85,2.2,952.58,32.8
3381749,-0.02,-0.05,0.98,0.67,2.14,2.26,952.58,32.8
3381788,-0.02,-0.03,1.07,1.16,0.43,2.01,952.57,32.8
3381826,-0.04,-0.03,1.04,1.16,2.32,2.2,952.52,32.8
3381864,-0.03,-0.02,1.08,2.01,1.1,2.2,952.53,32.81
3381902,-0.02,-0.02,1.15,2.2,2.69,1.95,952.48,32.79
3381940,-0.02,-0.03,1.08,2.14,2.75,1.77,952.51,32.79
3382017,-0.02,-0.04,1.15,2.99,3.54,1.95,952.55,32.77
3382055,-0.03,-0.03,1.17,3.48,3.91,1.77,952.5,32.76
3382093,-0.04,-0.04,1.11,4.33,4.09,1.83,952.58,32.8
3382183,-0.01,-0.02,1.02,4.27,4.58,1.89,952.4,32.74
3382221,-0.01,-0.04,1.07,4.94,2.56,1.95,952.42,32.77
3382260,-0.03,-0.08,0.87,3.97,4.46,2.08,952.44,32.77
3382298,-0.02,-0.04,0.97,4.27,1.1,2.01,952.42,32.77
3382336,-0.01,-0.07,0.89,3.11,3.78,1.83,952.36,32.76
3382374,-0.02,-0.05,0.87,2.81,1.65,1.89,952.42,32.78
3382424,0.02,-0.06,0.93,2.26,3.97,1.53,952.29,32.75
3382462,0.0,-0.07,0.88,1.65,3.05,1.4,952.31,32.78
3382500,-0.02,-0.04,1.0,1.83,2.69,1.53,952.34,32.77
3382538,-0.01,-0.06,0.98,1.34,3.6,1.59,952.32,32.77
3382576,-0.02,-0.06,1.0,1.28,3.36,1.22,952.33,32.78
